,PA2173a
SRX7442752,-0.9449472860000001
SRX7442753,0.9449472860000001
SRX7442754,1.836989433
SRX7442755,1.556629011
SRX7442756,1.150927474
SRX7442757,0.434905715
SRX7442758,1.938491956
SRX7442759,1.465635904
SRX7442761,2.213048206
SRX7874204,0.357534532
SRX7874205,-0.357534532
SRX7874206,0.16016675200000002
SRX7874207,0.5729292420000001
SRX8639787,-0.090536237
SRX8639788,0.090536237
SRX8639789,-0.6873416360000001
SRX8639790,-0.047107093
SRX8639791,-0.053438483
SRX8639792,0.36840209300000004
SRX8639793,-3.879687223
SRX8639794,-3.280264909
SRX8639795,-4.231656401
SRX8639796,-3.589883706
SRX8639797,0.16338052
SRX8639798,0.567469062
SRX8639800,0.130536235
SRX1156127,0.019826893
SRX1156135,-0.019826893
SRX1156136,-0.390708873
SRX1156137,-0.45896878
SRX1156138,0.18392196300000002
SRX1156140,0.522735886
ERX2195929,0.24638220700000002
ERX2195930,-0.24638220700000002
ERX2195931,-2.052034196
ERX2195932,-1.303404173
ERX2195933,-0.336976518
ERX2195934,0.28873787500000003
SRX4579961,-0.10248256900000001
SRX4579962,0.5728156710000001
SRX4579963,-0.47033310100000003
SRX4579964,-0.8741202020000001
SRX4579965,-1.022791425
SRX4579966,-1.489881287
SRX5630349,-0.021303301
SRX5630350,0.021303301
SRX5630351,-0.6907495220000001
SRX5630352,-0.59921001
SRX1411278,-0.10550885800000001
SRX1411287,-0.601782406
SRX1411289,-0.433872378
SRX1411279,0.24222120100000002
SRX1411280,-0.13671234300000001
SRX1411281,1.02551994
SRX1411282,0.638426692
SRX1411283,0.9600946810000001
SRX1411284,0.33258216500000004
SRX1411285,0.344720057
SRX1411286,0.48315020100000006
SRX1411288,-0.5918493890000001
SRX2711962,-0.17280172900000002
SRX2711963,0.17280172900000002
SRX2711964,-0.724961638
SRX2711965,-0.994809629
SRX2711966,0.532750958
SRX2711967,0.833564281
ERX3558798,-0.9139056040000001
ERX3558799,-1.4591676580000001
ERX3558800,-1.780551572
ERX3558801,-1.3326696980000001
ERX3558802,-0.17860367100000002
ERX3558803,0.11636068000000001
ERX3558804,-0.465949357
ERX3558805,0.5281923470000001
ERX3593017,1.279709794
ERX3593018,1.513583646
ERX3593020,-0.0025400600000000002
ERX3593021,0.29242947
ERX3593022,-0.28988941
SRX7058492,-0.17554561200000002
SRX7058494,-0.103199313
SRX7058495,-0.10693049700000001
SRX7058509,0.17554561200000002
SRX2662717,-0.193593336
SRX2662718,-1.157152798
SRX2662721,1.143318095
SRX2662722,-1.143318096
SRX8143226,-0.60342792
SRX8143227,0.6034279210000001
SRX8143228,0.633752109
SRX8143229,0.056042871
ERX2456848,0.5414496440000001
ERX2456849,0.592734151
ERX2456850,0.24934103000000002
ERX2456851,-1.395154826
ERX2456852,-1.670391358
ERX2456853,-1.588342444
ERX2456854,1.662297631
ERX2456855,1.245416567
ERX2456856,1.465250481
ERX2456857,-1.513068251
ERX2456858,-1.5972080960000001
ERX2456859,-1.262688335
SRX540108,-2.037713803
SRX540109,2.037713803
SRX540110,-2.037713803
SRX540111,-2.037713803
SRX540112,3.450334379
SRX540113,4.159603458
SRX540114,2.687634586
SRX540115,2.56011949
SRX1737662,-0.878655154
SRX1737664,-1.90595388
SRX1737665,-2.303847037
SRX1737667,0.11494781600000001
SRX1737668,-0.00318546
SRX1737670,-0.11176235500000001
SRX1516139,0.048890746000000006
SRX1516140,-0.048890745000000006
SRX1516141,0.171396252
SRX1516142,0.13097145500000001
SRX591667,-0.46140386800000005
SRX591668,0.7887104570000001
SRX591669,-0.46140386800000005
SRX591670,1.3381541160000001
SRX591671,-0.46140386800000005
SRX591675,0.46140386800000005
SRX591676,0.7233259860000001
SRX591677,1.5826900620000002
SRX591678,1.058307466
SRX591679,2.07614651
SRX2520351,-1.4193199330000001
SRX2520352,-1.675505157
SRX2520353,-1.4008534830000001
SRX2520354,-1.169036983
SRX2520355,0.881726687
SRX2520356,1.081140446
SRX2520357,1.131957957
SRX2520358,1.664099427
SRX2520359,1.6368947280000001
SRX2520360,0.284081656
SRX2652927,0.603950349
SRX2652931,-1.5773056300000001
SRX2652933,0.6636583380000001
SRX2652935,-0.42257340800000004
SRX2652937,-0.241084929
SRX2940624,0.48021013700000004
