,0
gene_id,sulA
name,sulA
operon,sulA
gene_product,"Cell cycle control, cell division, chromosome partitioning"
cog,<i>Not Available</i>
regulator,"['lexA', 'rcdA', 'rpoD']"
link,<i>Not Available</i>
