,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.23335951056859822,3.0,0.0,-0.1377041919,2.0,-0.1317341145,4.0,0.2694383064,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.3310052244333333,0.21083178393841695,3.0,1.0,0.5536746102,3.0,0.1344426042,5.0,0.3048984589,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.22883940690000001,0.4686039472091891,4.0,6.0,-0.023093809,20.0,0.1580899116,40.0,-0.1436721789,63.0,-0.9066815513,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.888904404875,0.19434754301751817,4.0,7.0,-1.1572412679,33.0,-0.8466965827,81.0,-0.8593849578,82.0,-0.6922948111,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.345378201475,0.6689874559470359,4.0,8.0,-0.8371432479,51.0,0.5647831127,65.0,-0.25053813750000004,76.0,-0.8586145332,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.39191366459999993,0.7534138862677379,3.0,9.0,-0.8518842282,22.0,-0.8014225536,49.0,0.47756578800000005,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.6256448986500001,0.218267194794845,2.0,10.0,-0.4713066851,26.0,-0.7799831122,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.8678678086999999,0.35230943572023987,3.0,11.0,-0.9762618414,54.0,-1.1532440374,83.0,-0.47409754730000003,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.132196648275,0.3724252597446047,4.0,12.0,-0.3622536501,48.0,0.4149939058,64.0,-0.20869287320000002,78.0,-0.37283397560000003,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.489022064975,0.12614277438922405,4.0,13.0,-0.34193635850000004,38.0,-0.5893828834,67.0,-0.4259614447,72.0,-0.5988075733,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.3671421431333333,0.08663963804985156,3.0,14.0,-0.3570093979,41.0,-0.4584026135,85.0,-0.286014418,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.20748550170000002,0.12432927862459014,4.0,15.0,-0.025019624,52.0,-0.2320798709,71.0,-0.2838793619,80.0,-0.28896315,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.0421663534,0.3136619249611423,3.0,16.0,-0.33117009810000003,53.0,0.2913895584,77.0,-0.08671852050000001,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.15987690153333334,0.24156821622961294,3.0,17.0,-0.41394928540000003,50.0,0.06686195290000001,66.0,-0.1325433721,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.057146412199999996,0.24631842545165825,3.0,18.0,-0.2049131139,25.0,0.2839173383,62.0,0.0924350122,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.21911635450000003,0.14394875816038968,4.0,19.0,-0.3862987868,28.0,-0.29030307040000003,56.0,-0.0807446059,73.0,-0.1191189549,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.096550167,0.15970429934532063,4.0,21.0,0.2182397432,34.0,0.2286206714,45.0,-0.1080097592,58.0,0.047350012600000005,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.365614389425,0.2162978171296401,4.0,23.0,-0.4395825277,42.0,-0.0440675714,70.0,-0.5099341225,79.0,-0.46887333610000004,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.48839295805,0.24493160315150203,4.0,24.0,-0.7688441184,29.0,-0.25477663100000003,68.0,-0.3138989412,74.0,-0.6160521416,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.33515881202500003,0.13002684360591976,4.0,27.0,-0.39071793590000004,31.0,-0.30590369100000003,69.0,-0.16963832380000002,75.0,-0.4743752974,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.020275157175000003,0.31090778977598826,4.0,30.0,-0.11394088740000001,32.0,0.43147625710000004,59.0,-0.1186158513,86.0,-0.2800201471,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,0.1659316099,,1.0,35.0,0.1659316099,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.28646344422500003,0.5009564591275191,4.0,36.0,0.37797739610000003,44.0,-0.2157504697,60.0,-0.5195699069,61.0,-0.7885107964,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.3189954118436559,4.0,37.0,-0.09695794840000001,46.0,-0.1100051959,57.0,-0.2587030216,84.0,0.46566616590000004,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.3276225919,0.298608758560746,2.0,39.0,-0.53877087,43.0,-0.1164743138,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.6876447794,0.2057110967821777,2.0,47.0,-1.8331044909,55.0,-1.5421850679,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,1.850371707708594e-17,0.6318511181616775,3.0,87.0,-0.2951514974,90.0,0.7254165838000001,93.0,-0.4302650864,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.44643064293333334,0.2906410748279162,3.0,88.0,-0.16904582370000001,91.0,-0.7487246446,94.0,-0.4215214605,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.6031799659666667,0.17476274815054732,3.0,89.0,-0.4737586513,92.0,-0.8019786937000001,95.0,-0.5338025529,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.570515256138594,4.0,96.0,0.190773791,97.0,0.4906458335,98.0,0.1425958089,99.0,-0.8240154334,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.8772702609,1.2459475422108441,2.0,100.0,-1.758288217,104.0,0.0037476952,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.1637834098,0.26941352815246383,2.0,101.0,-0.3542875425,105.0,0.0267207229,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,1.6666695801248466e-11,0.6601052442429515,12.0,102.0,0.1578742274,110.0,0.5335809052,117.0,-1.0635791415,125.0,0.8578292774,131.0,0.8087194134,134.0,0.4249732089,138.0,0.46573582630000004,159.0,-0.1674007746,162.0,-0.1979574358,164.0,-0.0985560438,170.0,-0.8028910251,174.0,-0.9183284376,,,,
33,immunity_isolated__WT_npr1,-0.8278576083,0.8553025723853799,2.0,103.0,-1.4326478572,126.0,-0.2230673594,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.46904522656428566,1.1757057144337755,14.0,106.0,-0.1828024398,113.0,-0.9961274914,121.0,-2.4828848557,127.0,-1.9730186858,136.0,0.6911530571000001,142.0,-0.3177519627,145.0,-0.1008062019,150.0,-0.8126967842,160.0,0.5220153831000001,161.0,0.8215246016000001,163.0,1.082325945,167.0,-2.4828848557,172.0,-0.6018973566,176.0,0.2672184751
35,immunity_isolated__AvrRpt2_npr1,0.22070938203333332,0.3337112064707996,3.0,107.0,0.2951562633,128.0,-0.1439379669,146.0,0.5109098497,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.5589415678666666,0.6281454953614576,3.0,108.0,-1.2568117071,129.0,-0.0388349033,147.0,-0.3811780932,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.3687403204,0.5381683143547821,2.0,109.0,0.7492827849,148.0,-0.0118021441,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.205917574925,0.2979977281165752,4.0,111.0,0.0365321201,119.0,0.075276119,140.0,0.0595855883,165.0,0.6522764723000001,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.27543974537500004,0.889515262085875,4.0,112.0,0.9129715679,120.0,-0.3525114123,141.0,1.1574686811000001,166.0,-0.6161698552,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.7911658443666667,0.07323650074137364,3.0,114.0,0.8676150762,122.0,0.7216327431,143.0,0.7842497138000001,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.26249790095,1.068146066716649,4.0,115.0,-1.8164849431999999,123.0,0.5072096211,144.0,-0.10266771840000001,168.0,0.3619514367,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,0.24282382589999998,0.8976979903064489,3.0,116.0,-0.38040016330000004,124.0,1.2717611137,169.0,-0.1628894727,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.60936916015,0.858809556218626,2.0,118.0,-0.0020990992,139.0,-1.2166392211,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.20487364360000002,0.2964640712532044,3.0,130.0,0.3709223199,152.0,-0.1374031263,156.0,0.3811017372,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,1.04295133615,0.1441405038981107,2.0,132.0,0.9410286084,135.0,1.1448740639000001,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,0.5950310381,0.07638221473335165,2.0,133.0,0.6490414201,137.0,0.5410206561,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.54130997345,0.04169668207752853,2.0,149.0,0.5118259668,151.0,0.5707939801,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-0.39240493343333327,1.814914799182318,3.0,153.0,0.5250226682,155.0,-2.4828848557,158.0,0.7806473872,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,1.13777536035,0.44028267941029176,2.0,154.0,1.4491022286000002,157.0,0.8264484921,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,0.19729795015,0.8833951552576114,2.0,171.0,-0.4273567546,175.0,0.8219526549,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-0.22100447490000003,0.7385582954298155,2.0,173.0,-0.7432440539,177.0,0.3012351041,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,2.3129646346357427e-18,0.22632917679625564,3.0,178.0,-0.2094587752,182.0,0.240081382,183.0,-0.0306226068,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,2.3022363570666666,0.4344440989955833,3.0,179.0,2.1134568719,180.0,2.7991349873,181.0,1.994117212,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,4.625929269271485e-18,0.34614275949634127,3.0,184.0,0.33384599740000004,185.0,-0.3572515238,186.0,0.0234055264,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-2.032502238533333,0.35614323732269026,3.0,187.0,-1.8092483119,188.0,-1.8450367936,189.0,-2.4432216101,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-1.5806914100666667,0.3694705908918689,3.0,190.0,-1.9574699612000002,191.0,-1.218990392,192.0,-1.565613877,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-1.9885895192333336,0.19752647703647822,3.0,193.0,-2.2166104434,194.0,-1.8792215497,195.0,-1.8699365646000001,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-2.5866259522,0.3553938307124123,3.0,196.0,-2.3161913910000003,197.0,-2.4545351035,198.0,-2.9891513621,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-2.1691083543,0.34790496475488863,3.0,199.0,-1.7679205648,200.0,-2.3877059339,201.0,-2.3516985642,,,,,,,,,,,,,,,,,,,,,,
