,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,-6.551586009576611,0.4242686663182699,2.0,0.0,-6.25158275857799,1.0,-6.851589260575232
1,RichMedia__BHIN_Growth_Mid,-6.590460610892397,1.8567788775501741,2.0,2.0,-7.903401546372072,3.0,-5.277519675412723
2,RichMedia__BHIN_Growth_Stat,-1.1355930098744287,0.5945960301813003,2.0,4.0,-1.5560358948822273,5.0,-0.7151501248666302
3,RichMedia__LBv2_Growth_Late,-2.9134905510098505,0.14185478264365298,2.0,6.0,-2.81318407225878,7.0,-3.0137970297609216
4,RichMedia__LBv2_Growth_Mid,-2.609024107869118e-15,0.7406948331996807,2.0,8.0,0.5237503393453302,9.0,-0.5237503393453354
5,RichMedia__LBv2_Growth_Stat,-3.627530680707865,2.316723345129434,2.0,10.0,-5.26570146818207,11.0,-1.98935989323366
6,RichMedia__MHB_Rich_Mid,-1.5706529399949225,0.5944289986670523,2.0,12.0,-1.9909777158863244,13.0,-1.1503281641035206
7,RichMedia__NBO_Rich_Mid,-2.4197887910820763,1.3764924322985983,2.0,14.0,-1.4464616579517726,15.0,-3.39311592421238
8,Carbon__M9Na_Arabinose_Mid,-0.569399750267482,2.572076563084598,2.0,16.0,-2.38813252975559,17.0,1.2493330292206262
9,Carbon__M9Na_Galactose_Mid,4.310543796911674,2.7008571804132746,2.0,18.0,6.220338224198279,19.0,2.400749369625069
10,Carbon__M9Na_GlcNAcGrowth_Late,0.23176175142147226,1.4776497224345535,2.0,20.0,-0.8130943875304202,21.0,1.2766178903733647
11,Carbon__M9Na_GlcNAcGrowth_Mid,-5.281721817768862,1.4367857672739015,2.0,22.0,-6.297682776920555,23.0,-4.26576085861717
12,Carbon__M9Na_GlcNAcGrowth_Stat,5.354001817172641,0.4161296391050323,2.0,24.0,5.64824990683652,25.0,5.059753727508762
13,Carbon__M9Na_GlcNAc_Mid,-0.878474767370264,1.199225714863694,2.0,26.0,-0.0304941322168609,27.0,-1.7264554025236671
14,Carbon__M9Na_Gluconate_Mid,5.4940048933913115,18.337563705117898,2.0,28.0,-7.472610752937865,29.0,18.460620539720487
15,Carbon__M9Na_Glucosamine_Mid,6.081770238394862,1.7431035645661654,2.0,30.0,7.314330589210041,31.0,4.849209887579684
16,Carbon__M9Na_Glycerol_Mid,2.309905243253144,2.458984435327713,2.0,32.0,4.048669812305543,33.0,0.5711406742007445
17,Carbon__M9Na_Maltose_Mid,-5.151733776523967,4.716663478363857,2.0,34.0,-8.486918506649978,35.0,-1.8165490463979552
18,Carbon__M9Na_Mannitol_Mid,-3.4534124383446723,4.213566151566188,2.0,36.0,-6.432853637095228,37.0,-0.4739712395941167
19,Carbon__M9Na_Trehalose_Mid,-2.2123565190367964,3.0051602371210295,2.0,38.0,-0.0873873368163432,39.0,-4.3373257012572495
20,Carbon__M9Na_ethanol_Mid,6.61108503303588,0.8577626485499029,2.0,40.0,6.00455524759771,41.0,7.21761481847405
21,Carbon__M9Na_fructose_Mid,-2.4786011845564246,3.5270433344723404,2.0,42.0,0.0153950747877792,43.0,-4.972597443900629
22,Carbon__M9Na_fumarate_Mid,5.282777650720172,2.5782061738518083,2.0,44.0,3.459710581892536,45.0,7.105844719547809
23,Carbon__M9Na_glucoseGrowth_Late,-0.9637211818186501,0.04489174375163888,2.0,46.0,-0.9319779253925774,47.0,-0.9954644382447227
24,Carbon__M9Na_glucoseGrowth_Mid,6.439293542825908e-15,5.268570560887176,2.0,48.0,3.725441970763141,49.0,-3.725441970763128
25,Carbon__M9Na_glucoseGrowth_Stat,3.3263698864955282,0.27397660376863225,2.0,50.0,3.132639172084269,51.0,3.520100600906788
26,Carbon__M9Na_ribose_Mid,4.5543105083311035,1.3091347052689848,2.0,52.0,3.628612480748752,53.0,5.480008535913455
27,Carbon__M9Na_succinate_Mid,-4.142751291528037,3.693076378605796,2.0,54.0,-1.5313519407760212,55.0,-6.754150642280053
28,Carbon__M9Na_sucrose_Mid,10.804112971225205,1.2203799561769733,2.0,56.0,9.941174028588325,57.0,11.667051913862084
29,TF__LBv2_HapROver_Late,-3.670908488017505,0.10539208398757983,2.0,58.0,-3.596385030746505,59.0,-3.7454319452885048
30,TF__LBv2_HapROver_Mid,-1.4366708129615942,0.8291119821252425,2.0,60.0,-0.8504001080378155,61.0,-2.0229415178853727
31,TF__LBv2_HapROver_Stat,-3.3461083690589133,0.04621929662347685,2.0,62.0,-3.3134263909947803,63.0,-3.3787903471230463
32,TF__LBv2_LuxOOver_Late,-2.3943422584397154,0.5690528495469414,2.0,64.0,-2.796723387207886,65.0,-1.991961129671545
33,TF__LBv2_LuxOOver_Mid,-5.266022058632439,0.12396466358711163,2.0,66.0,-5.178365804382484,67.0,-5.353678312882395
34,TF__LBv2_LuxOOver_Stat,2.30006223924902,0.2940955583843746,2.0,68.0,2.508019202899456,69.0,2.092105275598585
35,TF__LBv2_QstROver_Late,-3.536688429668075,1.2188684124504077,2.0,70.0,-4.39855854948584,71.0,-2.6748183098503104
36,TF__LBv2_QstROver_Mid,-5.832805022798471,0.11296728079976942,2.0,72.0,-5.9126849531041925,73.0,-5.752925092492749
37,TF__LBv2_QstROver_Stat,-1.234820182508243,0.9604660225872947,2.0,74.0,-1.9139722201789908,75.0,-0.555668144837495
38,TF__LBv2_TfoXOver_Late,-2.8682068903867455,0.20556588717700877,2.0,76.0,-3.013563923190237,77.0,-2.722849857583254
39,TF__LBv2_TfoXOver_Mid,-2.3084437602773438,0.5815503784190698,2.0,78.0,-1.8972255440956167,79.0,-2.719661976459071
40,TF__LBv2_TfoXOver_Stat,-2.510006379875044,0.4073024481376127,2.0,80.0,-2.222000056803056,81.0,-2.798012702947032
41,Stress-I__20-300-T1,0.6376702513603212,0.6521258269057677,2.0,82.0,0.1765476569683682,83.0,1.0987928457522742
42,Stress-I__20-300-T2,0.064927023388487,0.3414967679303691,2.0,84.0,-0.1765476569683657,85.0,0.3064017037453397
43,Stress-II-1__LBv2_LowpH_Mid,0.9070900604676508,0.0747779364696443,2.0,86.0,0.9599660464284732,87.0,0.8542140745068285
44,Stress-II-1__LBv2_highSalt_Mid,-0.03261764084870922,0.7923183733625399,2.0,88.0,0.5276360538146375,89.0,-0.592871335512056
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,7.484666567827658,0.23475638927807202,2.0,90.0,7.650664402613051,91.0,7.318668733042264
46,Stress-III__R_wt,-5.030698080332741e-16,0.07147587451718576,2.0,92.0,0.0505410755623403,93.0,-0.0505410755623413
47,Stress-III__R_s,0.17402941189073337,0.748439318172021,2.0,94.0,-0.3551971052953387,95.0,0.7032559290768055
