locus,gene_weight,gene_name,gene_product,cog,operon,regulator,link
new_205212_205408,0.222077247,S73,intergenic region,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_205212_205408
BSU_01860,0.214505676,ybcF,unknown,Inorganic ion transport and metabolism,ndhF->ybcI,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01860
new_209557_209632,0.212008295,S74,intergenic region,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_209557_209632
BSU_01870,0.20898092100000001,ybcH,unknown,Function unknown,ndhF->ybcI,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01870
BSU_01830,0.19140667800000002,ndhF,NADH dehydrogenase (subunit 5),Energy production and conversion,ndhF->ybcI,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01830
BSU_01845,0.19126572800000002,ybcC,unknown,Function unknown,ndhF->ybcI,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01845
BSU_01880,0.182924994,ybcI,unknown,Function unknown,ndhF->ybcI,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU01880
