,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-9.25185853854297e-18,0.2795964009278654,3.0,0.0,-0.21152222080000002,2.0,0.3169906301,4.0,-0.10546840930000001,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.24037463723333333,0.3352248976622249,3.0,1.0,0.0975177594,3.0,-0.572866787,5.0,-0.2457748841,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,1.100496589425,0.21193604691146686,4.0,6.0,1.271330604,20.0,1.109492866,40.0,1.2219058433,63.0,0.7992570444,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.217702611675,0.24465162820785794,4.0,7.0,0.37683833650000004,33.0,0.33099645440000003,81.0,-0.1468700592,82.0,0.309845715,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.666412927275,0.28307657541076536,4.0,8.0,-0.8125895196,51.0,-0.2598704014,65.0,-0.8962387851,76.0,-0.6969530030000001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.3993944038333333,0.9259751973194157,3.0,9.0,-1.0653252987,22.0,-0.7908819214,49.0,0.6580240086,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.6306860344,0.3044176484049467,2.0,10.0,0.8459418179,26.0,0.4154302509,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.6352070165,0.3042237822374766,3.0,11.0,-0.8266732863,54.0,-0.7945378154,83.0,-0.2844099478,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.4574898232,0.1988491071891991,4.0,12.0,-0.5297936363,48.0,-0.3047802441,64.0,-0.2893152821,78.0,-0.7060701303,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.5646675145500001,0.10161158043971168,4.0,13.0,0.6866095240000001,38.0,0.5586023505000001,67.0,0.43833911340000004,72.0,0.5751190703,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.0300317207,0.12798517721669844,3.0,14.0,1.012972235,41.0,0.9114318602,85.0,1.1656910669,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,1.04883722875,0.05022115594142664,4.0,15.0,1.0243297674,52.0,0.9997359735,71.0,1.1160210456,80.0,1.0552621285,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-0.4098361104666666,0.3803340481967403,3.0,16.0,-0.65019031,53.0,0.0286590414,77.0,-0.6079770628,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-0.2961496889333333,0.39263767532953076,3.0,17.0,-0.7474631333,50.0,-0.0330566837,66.0,-0.1079292498,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-0.27033031646666666,0.37512265997997246,3.0,18.0,-0.6420658181000001,25.0,0.10809014830000001,62.0,-0.2770152796,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.8080756265000001,0.07701425241370163,4.0,19.0,0.8814839437,28.0,0.7054203994,56.0,0.7958754196000001,73.0,0.8495227433,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.10332266715,0.19259728168377707,4.0,21.0,-0.3692830616,34.0,-0.1134970302,45.0,0.0007043862000000001,58.0,0.06878503700000001,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,1.103571781575,0.37091740395608397,4.0,23.0,0.5890774944,42.0,1.4746819033,70.0,1.1712291252,79.0,1.1792986034,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,0.5242437148,0.32986743859662904,4.0,24.0,0.1753236149,29.0,0.9201616744000001,68.0,0.34771388140000004,74.0,0.6537756885,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.51410989055,0.3762737928822873,4.0,27.0,0.0284786864,31.0,0.8521417244,69.0,0.7664451848,75.0,0.4093739666,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.38191743407500006,0.27694640003575394,4.0,30.0,-0.7040308804000001,32.0,-0.3881900681,59.0,-0.40796476600000003,86.0,-0.0274840218,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-0.5472346747,,1.0,35.0,-0.5472346747,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.32582774592499997,0.21454603207525902,4.0,36.0,-0.1686950236,44.0,-0.2627140174,60.0,-0.2295996751,61.0,-0.6423022676,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,3.469446951953614e-18,0.15945878621582119,4.0,37.0,0.18736300290000002,46.0,0.07569338090000001,57.0,-0.1521145977,84.0,-0.11094178610000001,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.8320652705,0.04567172011249606,2.0,39.0,0.7997704875,43.0,0.8643600535,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-0.8108116750000001,0.18384839045363865,2.0,47.0,-0.9408121186,55.0,-0.6808112314,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-3.33333360913457e-11,0.3710778620857393,3.0,87.0,0.4253094074,90.0,-0.1675691108,93.0,-0.2577402967,,,,,,,,,,,,,,,,,,,,,,
