k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.024891836754977702,,,
5,Lead,False,0.01908550100401044,,,
10,Copper,False,-0.007619856838136913,,,
7,Zinc - Steady,False,0.0066892227856442344,,,
14,UC-7,False,-0.006560078207403421,,,
4,UC-4,False,-0.003936393726617098,,,
11,Chromium,False,-0.0027416235464625058,,,
3,Cadmium,False,-0.002153177007567137,,,
2,UC-3,False,-0.0013232046272605655,,,
1,UC-2,False,0.0010752363468054683,,,
12,Zinc - Intermediate,False,-0.0008551986707116376,,,
9,UC-5,False,-0.0007497123291811356,,,
0,UC-1,False,-0.0007368398713879287,,,
13,UC-6,False,0.00026586562918964776,,,
8,Zinc - Fast,False,-0.00021583543863926022,,,
