,PP_0878
SRX8894563,-0.5580700774999992
SRX8894564,-0.786026389499999
SRX8894565,0.308054986500001
SRX8894566,0.3651097225000006
SRX8894567,-0.6849695484999989
SRX8894568,-0.8921675434999994
SRX8245718,-0.1695353004999988
SRX8245719,-0.178644178499999
SRX8245720,0.4014843845000007
SRX8245721,-0.0533049054999992
SRX8245722,-1.7298924384999994
SRX8245723,-0.3924479734999995
SRX8245724,0.4313958025000008
SRX8245725,-0.3284480514999988
SBRG_IL__IL3__1,-0.4250788594999992
SBRG_IL__IL3__2,-0.3375275834999991
SRX8245728,-1.2704623994999995
SRX8245729,-1.5153572244999989
SRX8245730,-1.097688870499999
SRX8245731,-1.1506091334999988
SRX8245732,-0.1262019214999989
SRX8245733,-0.0155191764999988
SBRG_IL__wt__1,-0.3224170224999989
SBRG_IL__wt__2,-0.555957811499999
SRX8245726,-0.653137470499999
SRX8245727,-0.8277570274999988
SRX8894553,-0.0161458724999992
SRX8894554,-0.0800534694999992
SRX8894555,-0.2726512644999994
SRX8894556,0.2101401925000008
SRX8894557,-0.462638276499999
SRX8894558,-0.4013758444999995
SRX8894559,0.153685331500001
SRX8894560,-0.0230327274999995
SBRG_UNeb__coum__1,0.119434723666667
SBRG_UNeb__coum__2,0.3498278016666671
SBRG_UNeb__coum__3,0.4342543486666668
SBRG_UNeb__coumferul__1,0.8395546216666667
SBRG_UNeb__coumferul__2,0.7132642426666673
SBRG_UNeb__coumferul__3,0.3657255676666673
SBRG_UNeb__ferulate__1,1.2427152446666674
SBRG_UNeb__ferulate__2,1.3449624916666667
SBRG_UNeb__ferulate__3,1.1183902396666672
SBRG_UNeb__glc__1,-0.1085770903333331
SBRG_UNeb__glc__2,-0.1615542293333329
SBRG_UNeb__glc__3,0.270131319666667
SRX5659920,-0.3530128754999997
SRX5659925,0.3530128755000001
SRX5704140,0.0269731069999998
SRX5704141,-0.5668513749999997
SRX5704142,-0.7346285899999998
SRX5704143,-0.3576817949999995
