,BSU17910
M9exp_1,15.7677
M9exp_2,15.1318
M9exp_3,15.0907
M9tran_1,14.5979
M9tran_2,14.4227
M9tran_3,15.1072
M9stat_1,14.3959
M9stat_2,14.1502
M9stat_3,14.1313
MG-0.1_1,14.8578
MG-0.1_2,14.1644
MG-0.1_3,15.9421
MG-0.2_2,14.8849
MG-0.2_3,15.0966
MG+5_1,15.4394
MG+5_2,14.7379
MG+5_3,15.1733
MG+10_1,15.3551
MG+10_2,15.3384
MG+10_3,13.8277
MG+15_1,14.5107
MG+15_2,15.5663
MG+15_3,15.7532
MG+25_1,14.6674
MG+25_2,14.9143
MG+25_3,15.041
MG+45_1,15.8882
MG+45_2,14.4749
MG+45_3,15.6213
MG+60_2,14.7469
MG+60_3,14.6984
MG+90_2,14.5468
MG+90_3,15.2842
MG+120_1,13.8886
MG+120_2,14.9103
MG+120_3,14.9588
MG+150_1,14.3604
MG+150_3,16.0241
GM-0.1_1,14.8719
GM-0.1_2,14.8049
GM-0.1_3,14.9862
GM-0.2_1,14.4576
GM-0.2_2,15.1174
GM-0.2_3,14.6359
GM+5_1,14.3768
GM+5_2,14.89
GM+5_3,15.1085
GM+10_2,14.8478
GM+10_3,14.0508
GM+15_1,14.9097
GM+15_2,15.5088
GM+15_3,15.1647
GM+25_1,15.475
GM+25_2,15.4498
GM+25_3,14.925999999999998
GM+45_1,15.8402
GM+45_2,13.903
GM+45_3,14.5801
GM+60_1,15.7294
GM+60_2,14.02
GM+60_3,14.3609
GM+90_1,15.2093
GM+90_2,14.972
GM+90_3,14.4876
GM+120_1,14.0527
GM+120_3,14.6818
GM+150_1,14.8133
GM+150_2,14.108
GM+150_3,14.343
BT_1,12.2422
BT_2,11.7233
B36_1,13.903
B36_2,13.7802
B60_1,13.9456
B60_2,14.664
S0_1,14.1207
S0_2,14.3493
S0_3,14.1856
S1_1,14.5349
S1_2,14.907
S1_3,14.7547
S2_1,14.931
S2_2,14.712
S2_3,14.5693
S3_1,14.7318
S3_2,14.9752
S4_1,14.6347
S4_2,14.2998
S4_3,14.1387
S5_1,14.2204
S5_2,14.1173
S5_3,14.592
S6_1,12.7225
S6_2,9.2627
S6_3,13.2631
S6/t_1,11.8686
S6/t_2,8.3527
S6_4,12.3144
S6_5,13.002
S6_6,13.0476
S7_4,13.4408
S7_5,13.055
S7_6,12.8447
S8_4,12.6484
S8_5,11.057
G135_1,15.1684
G135_3,13.6641
G150_1,15.0821
G150_2,15.9442
G150_3,14.9361
G180_1,15.0956
G180_2,15.5065
G180_3,14.9076
T-5.40H_1,15.6421
T-4.40H_1,15.4971
T-3.40H_1,14.9831
T-2.40H_1,14.7151
T-1.40H_1,14.4955
T-1.10H_1,14.3032
T-0.40H_1,14.2667
T0.0H_1,13.985
T0.30H_1,14.2554
T1.0H_1,14.259
T1.30H_1,14.3643
T2.0H_1,14.0577
T2.30H_1,14.8119
T3.0H_1,14.5857
T3.30H_1,15.3451
T4.0H_1,14.6511
T5.0H_1,14.3792
LBexp_1,15.9767
LBexp_2,15.7255
LBexp_3,15.1275
LBtran_1,13.9983
LBtran_2,13.4839
LBtran_3,13.2509
LBstat_1,13.1523
LBstat_2,12.0125
LBstat_3,11.5036
LBGexp_1,15.457
LBGexp_2,15.9539
LBGexp_3,15.5938
LBGtran_2,14.0778
LBGtran_3,14.9262
LBGstat_1,14.991
LBGstat_2,13.0656
LBGstat_3,14.2129
Mt0_1,15.3477
Mt0_3,15.6168
M0t45_1,13.7147
M0t45_2,14.8905
M0t45_3,14.255
M0t90_1,12.9407
M0t90_2,14.2059
M0t90_3,13.4031
M40t45_1,13.1368
M40t45_2,13.4575
M40t45_3,14.6497
M40t90_1,12.2522
M40t90_2,13.8498
M40t90_3,13.8325
dia0_1,15.5665
dia0_2,15.3445
dia0_3,15.8004
dia5_1,15.0484
dia5_2,15.0987
dia5_3,15.3729
dia15_1,15.3535
dia15_2,15.08
dia15_3,15.0966
C30_1,14.364
C30_2,14.6096
C90_1,13.6527
C90_2,13.9751
SMM_1,15.0292
SMM_2,14.9851
SMM_3,15.0222
Salt_1,14.5038
Salt_2,14.196
Salt_3,14.0849
M+G_1,14.1241
M+G_2,14.5769
M+G_3,14.6015
Glu_1,15.186
Glu_2,14.9301
Glu_3,15.3397
Fru_1,15.167
Fru_2,14.8194
Fru_3,14.5814
Mal_1,13.3447
Mal_2,14.0767
Mal_3,14.215
G+S_2,14.3015
G+S_3,14.5068
Pyr_1,14.2774
Pyr_2,14.1295
Pyr_3,14.1992
Gly_1,12.9907
Gly_2,13.9956
Gly_3,11.9778
Glucon_1,14.0313
Glucon_2,14.4609
Glucon_3,13.0433
BI_1,13.6892
BI_2,13.9407
BC_2,14.03
BC/t_1,12.8543
BC/t_2,13.6202
BC_1,13.1543
Sw_1,12.3964
Sw_2,12.4767
BMM_1,15.0385
BMM_2,15.1749
BMM_3,15.046
Heat_1,15.1882
Heat_2,14.8648
Heat_3,14.6596
Cold_1,15.9872
Cold_2,16.0267
Cold_3,14.4324
Etha_1,14.3652
Etha_2,14.4865
Etha_3,14.4884
SMMPr_1,14.5463
SMMPr_2,14.4728
SMMPr_3,14.6505
HiTm_1,14.039
HiTm_2,15.0126
HiTm_3,16.0149
LoTm_1,15.5545
LoTm_2,15.0589
LoTm_3,15.0386
HiOs_1,15.1386
HiOs_2,15.2144
HiOs_3,15.0189
Oxctl_1,14.4873
Oxctl_2,14.8756
Oxctl_3,15.2969
Diami_1,13.9195
Diami_2,14.6304
Diami_3,14.6247
Paraq_1,15.224
Paraq_2,15.1216
Paraq_3,13.6769
H2O2_1,14.5679
H2O2_2,14.7657
H2O2_3,14.3586
HPh_1,15.5097
HPh_2,15.1908
HPh_3,15.9907
LPh_1,15.9186
LPh_2,15.4704
LPh_3,15.9635
LPhT_1,15.1645
LPhT_2,14.9947
LPhT_3,14.9251
aero_1,15.9772
aero_2,14.5823
aero_3,16.0194
nit_1,14.4439
nit_2,14.8966
nit_3,14.3776
ferm_1,14.3874
ferm_2,14.2993
ferm_3,14.9003
