k,name,in_iM,gene_weight,regulator,function,category
8,Zinc - Fast,False,-0.03243788041174412,,,
5,Lead,False,0.014463057750836016,,,
7,Zinc - Steady,False,-0.014048994621261955,,,
4,UC-4,False,-0.011616037748754023,,,
6,Iron,False,0.00764286560472101,,,
14,UC-7,False,-0.0054167413990944616,,,
3,Cadmium,False,-0.005330120343714952,,,
11,Chromium,False,-0.003260440584272146,,,
0,UC-1,False,0.002246730166953057,,,
2,UC-3,False,-0.001639028696808964,,,
12,Zinc - Intermediate,False,-0.0010945578035179678,,,
10,Copper,False,-0.0007239170250250026,,,
1,UC-2,False,0.0005864002877206076,,,
9,UC-5,False,-0.0004078833013211927,,,
13,UC-6,False,-0.00011874907548190095,,,
