,PA0451a
SRX7442752,0.131679519
SRX7442753,-0.131679519
SRX7442754,2.491704544
SRX7442755,2.653047674
SRX7442756,0.45243435400000004
SRX7442757,0.178735151
SRX7442758,0.64788263
SRX7442759,2.212488191
SRX7442761,2.728255533
SRX7874204,-0.20658178800000002
SRX7874205,0.20658178900000002
SRX7874206,-0.576094981
SRX7874207,0.069527421
SRX8639787,-0.189139097
SRX8639788,0.189139096
SRX8639789,-0.39535533700000003
SRX8639790,0.12229123200000001
SRX8639791,-0.35123694
SRX8639792,-0.084789551
SRX8639793,-3.515308892
SRX8639794,-3.496112068
SRX8639795,-3.467777198
SRX8639796,-3.420143634
SRX8639797,-0.055010148
SRX8639798,0.289956794
SRX8639800,0.035358388000000004
SRX1156127,0.30756170400000005
SRX1156135,-0.30756170400000005
SRX1156136,-0.43809342300000004
SRX1156137,-0.976110314
SRX1156138,-0.272109842
SRX1156140,-0.332350392
ERX2195929,-0.09945696
ERX2195930,0.09945696
ERX2195931,-0.048816358000000004
ERX2195932,0.304971294
ERX2195933,1.114580204
ERX2195934,0.856747413
SRX4579961,-0.063922773
SRX4579962,0.116067126
SRX4579963,-0.052144353000000004
SRX4579964,-2.598210453
SRX4579965,-2.231611095
SRX4579966,-2.505002648
SRX5630349,-0.189855251
SRX5630350,0.189855252
SRX5630351,0.24540413500000002
SRX5630352,-0.859167491
SRX1411278,0.146828973
SRX1411287,0.37869143400000005
SRX1411289,0.226602142
SRX1411279,-0.097156143
SRX1411280,-0.049672829
SRX1411281,-0.344898021
SRX1411282,0.015576414
SRX1411283,-0.22640153100000002
SRX1411284,0.528381002
SRX1411285,0.544823709
SRX1411286,0.458094484
SRX1411288,0.258036989
SRX2711962,-0.006741328
SRX2711963,0.006741328
SRX2711964,-1.714146726
SRX2711965,-1.704731951
SRX2711966,-1.8833352520000002
SRX2711967,-1.249780814
ERX3558798,-0.356037093
ERX3558799,-0.552892475
ERX3558800,-0.258300242
ERX3558801,-0.09502583
ERX3558802,-0.156001363
ERX3558803,-0.27015055800000004
ERX3558804,0.16646965600000002
ERX3558805,0.259682263
ERX3593017,2.17776961
ERX3593018,1.9540135250000001
ERX3593020,-0.069441024
ERX3593021,-0.18358487
ERX3593022,0.253025895
SRX7058492,-0.027726184
SRX7058494,0.610140315
SRX7058495,0.735360346
SRX7058509,0.027726184
SRX2662717,0.09372638700000001
SRX2662718,-0.04677557
SRX2662721,-0.025425886
SRX2662722,0.025425887
SRX8143226,0.022805114
SRX8143227,-0.022805114
SRX8143228,0.19858735600000002
SRX8143229,0.437595371
ERX2456848,0.614558744
ERX2456849,0.502154604
ERX2456850,1.031617763
ERX2456851,-0.7834015150000001
ERX2456852,-0.384123991
ERX2456853,-0.15887140700000002
ERX2456854,0.782040897
ERX2456855,0.9335940570000001
ERX2456856,0.627433119
ERX2456857,-0.979074333
ERX2456858,-0.573050441
ERX2456859,-0.7909433
SRX540108,-0.14386626900000002
SRX540109,0.14386626800000002
SRX540110,0.931830758
SRX540111,0.50238492
SRX540112,1.289919016
SRX540113,1.7710005080000002
SRX540114,0.458243958
SRX540115,1.604984642
SRX1737662,0.20298148900000001
SRX1737664,-0.321061184
SRX1737665,-0.29683884800000004
SRX1737667,-0.321081891
SRX1737668,0.058350871000000006
SRX1737670,0.262731021
SRX1516139,-0.195827891
SRX1516140,0.195827891
SRX1516141,0.032531607000000004
SRX1516142,0.13482271
SRX591667,0.12592372500000001
SRX591668,-0.351007245
SRX591669,-0.27410116
SRX591670,-0.19066307000000002
SRX591671,0.18030658900000002
SRX591675,-0.12592372500000001
SRX591676,1.032079749
SRX591677,0.009829406
SRX591678,-0.284422613
SRX591679,-0.105165567
SRX2520351,-0.254444708
SRX2520352,-0.16088307400000001
SRX2520353,-0.49246012200000006
SRX2520354,-1.265798816
SRX2520355,0.002702804
SRX2520356,0.20709107300000001
SRX2520357,0.20553390600000002
SRX2520358,-0.12185736
SRX2520359,0.24181829500000002
SRX2520360,-0.040619028
SRX2652927,0.587689789
SRX2652931,0.466798211
SRX2652933,0.022781013000000003
SRX2652935,-0.045700595000000004
SRX2652937,0.022919583
SRX2940624,0.403969258
SRX2940626,-0.147817485
SRX2940627,-0.060816981000000006
SRX2940628,0.089691371
SRX2940629,-0.028874391000000003
SRX3763712,-0.31479502
SRX3763714,0.31479502
SRX3763715,0.827559197
SRX3763716,0.65549334
SRX3763717,0.8733529280000001
ERX2259197,0.002645765
ERX2259198,-0.405618896
ERX2259199,0.42832688500000005
ERX2259200,-0.428326886
SRX6976948,0.172283561
SRX6976949,0.056088184000000006
SRX6976950,-0.22837174600000001
SRX6976951,-0.142478186
SRX6976952,-0.561767354
