k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.007380052837543189,,,
11,Chromium,False,-0.0058506691828370105,,,
3,Cadmium,False,-0.004396500950679183,,,
8,Zinc - Fast,False,-0.0038588866102509203,,,
6,Iron,False,0.002685047604609281,,,
10,Copper,False,-0.0020717999478802084,,,
13,UC-6,False,-0.0018862049805466086,,,
4,UC-4,False,-0.0016014208027627318,,,
9,UC-5,False,-0.0012084010017878678,,,
0,UC-1,False,-0.0011233976390212775,,,
7,Zinc - Steady,False,-0.0010538995586102829,,,
2,UC-3,False,-0.0007190892397193237,,,
12,Zinc - Intermediate,False,0.00027072184527340533,,,
14,UC-7,False,0.00025105199107201766,,,
1,UC-2,False,0.00023729041640763168,,,
