,new_1190234_1190430_c
LBexp_1,10.3008
LBexp_2,10.4802
LBexp_3,10.1596
LBtran_1,10.7771
LBtran_2,10.129
LBtran_3,10.0756
LBstat_1,10.3882
LBstat_2,10.0209
LBstat_3,10.1077
LBGexp_1,9.9338
LBGexp_2,10.2611
LBGexp_3,9.8271
LBGtran_2,10.4447
LBGtran_3,10.9822
LBGstat_1,9.5417
LBGstat_2,9.253
LBGstat_3,9.9416
S0_1,9.330400000000001
S0_2,9.1426
S0_3,9.2925
S1_1,10.830400000000001
S1_2,10.9876
S1_3,10.799
S2_1,10.5946
S2_2,10.3514
S2_3,10.7065
S3_1,11.5412
S3_2,11.4473
S4_1,12.8202
S4_2,13.3096
S4_3,13.2214
S5_1,15.2166
S5_2,15.61
S5_3,15.9088
S6_1,15.8339
S6_2,16.1465
S6_3,15.0719
S6/t_1,15.9612
S6/t_2,16.1212
S6_4,15.0252
S6_5,15.905100000000001
S6_6,15.6775
S7_4,15.3768
S7_5,15.2621
S7_6,14.8395
S8_4,15.0135
S8_5,15.9627
G135_1,10.0594
G135_3,9.4916
G150_1,9.577
G150_2,9.6076
G150_3,9.7451
G180_1,9.4345
G180_2,9.7417
G180_3,8.8138
C30_1,9.6661
C30_2,9.9466
C90_1,11.0054
C90_2,11.1314
BI_1,11.166
BI_2,11.353
BC_2,11.5645
BC/t_1,10.8967
BC/t_2,11.3078
BC_1,10.4971
Sw_1,11.0548
Sw_2,11.143
BT_1,14.4691
BT_2,14.1297
B36_1,12.5176
B36_2,12.7309
B60_1,11.6743
B60_2,11.2759
M9exp_1,10.8096
M9exp_2,10.3449
M9exp_3,9.9299
M9tran_1,10.0096
M9tran_2,10.0601
M9tran_3,10.2828
M9stat_1,9.5034
M9stat_2,8.9224
M9stat_3,8.8024
M+G_1,9.8233
M+G_2,10.167300000000001
M+G_3,10.0277
Glu_1,10.5389
Glu_2,10.4642
Glu_3,10.65
Fru_1,10.9358
Fru_2,10.944700000000001
Fru_3,10.0887
Mal_1,9.7375
Mal_2,10.2285
Mal_3,10.2051
G+S_2,12.9375
G+S_3,13.6867
Pyr_1,12.162
Pyr_2,13.685
Pyr_3,13.2063
Gly_1,9.5102
Gly_2,10.3855
Gly_3,9.26
Glucon_1,10.6738
Glucon_2,11.0352
Glucon_3,9.8854
aero_1,12.4332
aero_2,10.2652
aero_3,12.0379
nit_1,16.0832
nit_2,14.5492
nit_3,15.0973
ferm_1,15.4278
ferm_2,13.8821
ferm_3,15.8844
