,-0.07213202103312082,-0.048088014022080544,-0.024044007011040272,0.0,0.024044007011040272,0.048088014022080544,0.07213202103312082,0.0961760280441611,0.12022003505520136,0.1442640420662416,0.16830804907728192,0.19235205608832218,0.21639606309936243,0.2404400701104027,0.264484077121443,0.28852808413248326,0.3125720911435235,0.3366160981545638,0.36066010516560404,0.38470411217664435
thresh,-0.08415402453864095,0.08415402453864095,14,,,,,,,,,,,,,,,,,
unreg,1,10,355,2331,284,14,2,2,1,0,0,0,0,0,0,0,0,0,0,0
ppGpp,0,1,89,575,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF,0,2,22,109,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrp,1,2,24,116,36,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Ile-tRNA and ppGpp,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and IHF,0,0,1,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Lrp,0,0,18,69,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Leu-tRNA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHF and Lrp,0,0,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leu-tRNA and Val-tRNA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, IHF, and Lrp",0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Leu-tRNA, and Val-tRNA",0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Lrp, and Leu-tRNA",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ile-tRNA, ppGpp, IHF, Lrp, Leu-tRNA, and Val-tRNA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],['pnuC' 'nadB'],['nadA'],[],[],[],[],[],[],[],[],[],[],[]
