,A,Lrp,ihfB
oxyR__oxyR_ale19__2,0.7150259172025009,0.102029899999998,-0.6157795100000012
oxyR__oxyR_ale19_h2o2__1,0.4445190813259477,-0.039827160000001534,-0.8395102720000018
oxyR__oxyR_ale19_h2o2__2,0.7033918334584649,0.013142319999998264,-0.7059307200000013
oxyR__oxyR_ale20__1,5.564900898298088,0.4126081499999987,-0.6174351720000004
oxyR__oxyR_ale20__2,5.693405178019162,0.2817177899999983,-0.7454431260000014
oxyR__oxyR_ale20_h2o2__1,4.068557124755564,0.2898634499999986,-0.5537788040000002
oxyR__oxyR_ale20_h2o2__2,4.507360262699522,0.3085523799999983,-0.3934294450000007
svns_pgi__BmePgi24_15__1,1.297932361837479,0.34940392999999936,-0.24206837500000056
svns_pgi__BmePgi24_15__2,0.9882651220652888,0.2045977999999984,-0.145811075000001
svns_pgi__BmePgi24_26__1,-0.0759643960291305,0.35848345999999864,-0.22252184500000105
svns_pgi__BmePgi24_26__2,-0.7464947192807019,0.506843589999999,-0.29012591500000084
svns_pgi__BmePgi24_41__1,1.4031646493499297,-0.16785485000000122,0.8187271749999994
svns_pgi__BmePgi24_41__2,0.3159740852622593,0.20122214999999954,-0.4369876700000006
svns_pgi__BmePgi24_52__1,1.3053414366875662,0.4247160399999981,-0.2328075750000007
svns_pgi__BmePgi24_52__2,0.356727174855513,0.3763876299999982,-0.44035611500000016
svns_pgi__PaePgi2_34__1,-0.854430989655245,0.2125766999999996,0.4863356349999997
svns_pgi__PaePgi2_34__2,-0.8819988193974067,0.27375418999999823,0.4692240849999987
svns_pgi__PaePgi2_63__1,0.4344544093853322,0.4458260999999997,0.3104227549999994
svns_pgi__PaePgi2_63__2,0.3578636453069736,0.4160394199999988,0.4064369049999996
svns_pgi__PaePgi24_54__1,-0.663008525775044,0.5581545399999985,0.1076003649999997
svns_pgi__PaePgi24_54__2,-0.9786408512203404,0.6279959799999997,0.14424013499999866
svns_pgi__PaePgi24_90__1,-0.0042724494693518,0.7979142199999991,0.21443858499999813
svns_pgi__PaePgi24_90__2,-1.0256903577573722,0.9569347599999992,0.2561814749999982
abx_media__m9_ctrl__1,-0.8580708959471953,-0.2588867400000012,-0.7748466310000008
abx_media__m9_ctrl__2,-1.084409314030221,-0.03890048000000057,-0.6426665800000002
abx_media__rpmi_ctrl__1,-12.031069239320344,-3.0089812410000025,-1.9395773050000005
abx_media__rpmi_ctrl__2,-10.98152983389324,-3.0464165500000013,-2.2417902950000013
abx_media__camhb_ctrl__1,-6.115845433703836,-2.751771626000001,-1.209246395000001
abx_media__camhb_ctrl__2,-5.91978067707603,-2.736818597000002,-1.4088831260000008
abx_media__m9_mero__1,-2.9516757022254665,-0.1645973800000018,-0.6924105510000018
abx_media__m9_mero__2,-1.3034329617565137,-0.3790299800000003,-0.7606332670000011
abx_media__rpmi_mero__1,-12.160900326558654,-3.3317966780000012,-2.122024952000002
abx_media__rpmi_mero__2,-11.832379868732389,-2.9243589880000007,-1.9855761210000007
abx_media__camhb_mero__1,-6.966899885073069,-3.234400994,-1.8093093730000012
abx_media__camhb_mero__2,-7.20495836601115,-3.187440226000001,-1.769452582000001
abx_media__m9_trisulf__1,-0.945024975055736,-0.6051573710000007,-0.6541391340000011
abx_media__m9_trisulf__2,-0.3851905852903233,-0.5157675430000008,-0.6735024630000002
abx_media__rpmi_trisulf__1,-5.632625754868655,-2.0367434290000013,-1.4955450310000007
abx_media__rpmi_trisulf__2,-5.737448090463686,-2.1679467970000013,-1.372559379
abx_media__camhb_trisulf__1,-6.619952594398204,-2.4154668520000016,-1.6427038780000007
abx_media__camhb_trisulf__2,-6.971439984515873,-2.4943555150000014,-1.6088839750000012
abx_media__m9_cef__1,0.7772594230536022,-0.3992122000000009,-0.7174840370000002
abx_media__m9_cef__2,1.3885871012154103,-0.5961111690000003,-0.7950130220000009
abx_media__rpmi_cef__1,-8.336509777491802,-2.6130708470000013,-2.3858350260000005
abx_media__rpmi_cef__2,-8.472721930532238,-2.593732105000001,-2.3775118020000012
abx_media__camhb_cef__1,-4.114322255595614,-2.286276152000001,-1.4990258550000009
abx_media__camhb_cef__2,-4.788517652791494,-2.322395215,-1.4296273730000006
abx_media__m9_cipro__1,0.9137453756817384,-0.7110936320000008,-0.7975387430000005
abx_media__m9_cipro__2,1.02572150895066,-0.7403085300000019,-0.7153731150000002
abx_media__rpmi_cipro__1,-4.62182469305513,-2.247825273,-1.9697559320000015
abx_media__rpmi_cipro__2,-5.084331245685835,-2.0852249620000016,-1.8929784500000009
abx_media__camhb_cipro__1,-3.793211230801095,-2.625730985000001,-1.2859188550000002
abx_media__camhb_cipro__2,-3.663908223642863,-2.538509690000001,-1.3209167520000005
hot_tale__42c_ale3_30c__1,-2.0296806847456392,0.050142639999998906,-0.31172612500000163
hot_tale__42c_ale3_30c__2,-2.986448293511797,0.15686468999999906,-0.3136982150000005
hot_tale__42c_ale3_37c__1,-1.2964450707670707,0.3487737099999997,-0.3565505050000013
hot_tale__42c_ale3_37c__2,-0.1970024525938066,0.2785539099999994,-0.28684450500000125
hot_tale__42c_ale3_44c__1,1.4515638647390798,-0.14284623000000174,0.8838351349999982
hot_tale__42c_ale3_44c__2,1.440685063518368,-0.28906252000000165,0.9156934849999984
hot_tale__hot_ale3_mid_30c__1,-1.240128718172228,0.4120251499999981,0.005993264999998971
hot_tale__hot_ale3_mid_30c__2,-2.2147399306923687,0.3156422699999997,-0.007385775000001259
hot_tale__hot_ale3_mid_37c__1,0.3212083225073134,0.410675809999999,-0.5016858060000011
hot_tale__hot_ale3_mid_37c__2,0.8575429152623935,0.5526680999999982,-0.5289926170000019
hot_tale__hot_ale3_mid_44c__1,2.575728444044933,0.2858280599999983,0.11469567499999833
hot_tale__hot_ale3_mid_44c__2,1.9004343997608013,0.3146481299999984,0.2311697149999983
hot_tale__hot_ale3_30c__1,-1.7876453262977603,0.4818556699999981,-0.4534518090000006
hot_tale__hot_ale3_30c__2,-1.6188038247560934,0.4128115899999987,-0.32907377500000123
hot_tale__hot_ale3_37c__1,1.1874156150377158,0.36526210999999975,-0.4036383050000012
hot_tale__hot_ale3_37c__2,0.827155165473697,0.3166259699999987,-0.27703634500000085
hot_tale__hot_ale3_44c__1,1.9945084925672156,0.1939661399999988,0.2275033649999987
hot_tale__hot_ale3_44c__2,2.6898275965817326,-0.022946980000000398,0.2383969849999996
hot_tale__hot_ale4_30c__1,0.3062762895568152,0.3799504999999997,-0.5464939170000012
hot_tale__hot_ale4_30c__2,0.0046928443871275,0.3944826999999993,-0.4072694250000009
hot_tale__hot_ale4_37c__1,0.8649039132849144,0.4235538099999996,-0.4599738540000011
hot_tale__hot_ale4_37c__2,1.2379972592367758,0.4052748499999996,-0.4451768880000007
hot_tale__hot_ale4_44c__1,2.5741469911949446,0.1537476999999985,0.08278536499999943
hot_tale__hot_ale4_44c__2,2.3447233165863373,0.2274464299999988,0.2592138049999981
hot_tale__hot_ale8_30c__1,-3.23087903326113,0.4344346599999991,-0.9095089900000008
hot_tale__hot_ale8_30c__2,-2.7477605607087634,0.3358491999999984,-0.7777570690000015
hot_tale__hot_ale8_37c__1,-1.018692869858837,0.4436564099999991,-0.7274897240000016
hot_tale__hot_ale8_37c__2,-1.180311006106024,0.4406630199999988,-0.7036689320000011
hot_tale__hot_ale8_44c__1,0.8634013092173128,0.11084081999999816,0.012718264999998395
hot_tale__hot_ale8_44c__2,0.5692625539128966,0.10588530999999968,-0.09703083500000176
hot_tale__hot_ale9_mid_30c__1,0.0981388914492037,0.2984983599999982,-0.04958338500000181
hot_tale__hot_ale9_mid_30c__2,0.2261630000035258,0.13746950999999896,0.13507165499999907
hot_tale__hot_ale9_30c__1,-1.198675254192595,0.4141573999999988,-0.5928422380000011
hot_tale__hot_ale9_30c__2,-0.8685003937904977,0.4335377099999995,-0.5899957500000017
hot_tale__hot_ale9_mid_37c__1,1.4521585835974014,0.4583356499999986,-0.3676396550000014
hot_tale__hot_ale9_mid_37c__2,1.2725221778746798,0.5065656099999991,-0.2984976250000013
hot_tale__hot_ale9_37c__1,0.9474182085206942,0.3972428999999984,-0.38001561500000136
hot_tale__hot_ale9_37c__2,0.8546768112395862,0.4677557999999991,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,2.033069244845414,0.08368033999999902,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,2.741721853922273,0.15465289999999854,0.5108909249999982
hot_tale__hot_ale9_44c__1,2.2697735125186123,0.11105172999999803,0.24630422499999935
hot_tale__hot_ale9_44c__2,2.0425595739301863,0.1877646999999989,0.3875115949999994
hot_tale__hot_ale10_30c__1,-0.8053406912345311,0.4726956899999984,-0.4586983730000007
hot_tale__hot_ale10_30c__2,-0.7076437338840222,0.5936543299999997,-0.3554030950000016
hot_tale__hot_ale10_37c__1,1.4059187858488813,0.5207854599999989,-0.4472314330000007
hot_tale__hot_ale10_37c__2,1.7054843221241387,0.5639179299999988,-0.37138930500000106
hot_tale__hot_ale10_44c__1,2.54177253093998,0.3170969199999991,0.17887464499999872
hot_tale__hot_ale10_44c__2,2.9594412651699717,0.30863948999999913,0.3118577949999999
hot_tale__hot_ale16_30c__1,0.5359283668412976,0.8334462299999981,-0.4670126030000006
hot_tale__hot_ale16_30c__2,0.5699908558213724,0.8137007699999987,-0.37262998500000144
hot_tale__hot_ale16_37c__1,1.5371396551407628,0.8516255199999989,-0.4319210530000017
hot_tale__hot_ale16_37c__2,1.959004978558796,0.7713953199999981,-0.4244327150000018
hot_tale__hot_ale16_44c__1,0.2799652692590916,0.4614491399999992,0.14055384499999946
hot_tale__hot_ale16_44c__2,-0.1119937361616724,0.5365010499999983,0.24958026499999875
pdhr_ale__pdhR-13_51__1,-2.26614040670699,0.08376887999999916,0.6700591549999988
pdhr_ale__pdhR-13_51__2,-2.070191520170043,0.14463305999999854,0.5846834149999989
pdhr_ale__pdhR-14_46__1,-1.5130459950864827,0.104516649999999,1.1272351649999983
pdhr_ale__pdhR-14_46__2,-1.6604438173222982,0.008521519999998617,1.086679904999999
pdhr_ale__pdhR-15_51__1,-0.1837040819645849,0.18249854999999826,0.4198660549999982
pdhr_ale__pdhR-15_51__2,-0.6427259079843881,0.10697756999999974,0.6336586649999987
pdhr_ale__pdhR-16_49__1,-1.6310047389992035,-0.06547885000000164,0.9927493249999984
pdhr_ale__pdhR-16_49__2,-0.8872262805774233,-0.5339224800000011,0.9785652549999996
tcs__del_atoC_LiAcet__1,3.4333685121815045,-0.5347566690000018,0.07488206499999883
tcs__del_atoC_LiAcet__2,3.749796460992128,-0.5446829200000014,0.07669799499999819
tcs__del_atoC_LiCl__1,3.499668198976021,-0.5530623030000008,0.35601839499999954
tcs__del_atoC_LiCl__2,3.819385964265277,-0.5103195170000011,-0.0036651750000018532
tcs__del_atoC_m9__1,2.664293501561505,-0.44218531000000105,0.3904161849999994
tcs__del_atoC_m9__2,2.925003653641944,-0.4589042100000018,0.4528970749999992
tcs__del_baeR_etoh__1,-5.154119672145139,-1.6652395650000005,-1.0046969490000013
tcs__del_baeR_etoh__2,-4.264292740581836,-1.818222277000002,-1.0394935290000014
tcs__del_baeR_lb__1,-9.420618521536976,-1.2504268640000014,0.5605656749999994
tcs__del_baeR_lb__2,-10.088940071841476,-1.2020724890000007,0.6126008349999985
tcs__del_btsR_01xlb__1,-13.982426960187729,-2.1858717540000008,0.9432713449999994
tcs__del_btsR_01xlb__2,-13.5214819723146,-2.153580509000001,0.9366931949999984
tcs__del_btsR_lb__1,-7.381868365353605,-0.6286789010000007,-0.6853542480000012
tcs__del_btsR_lb__2,-7.288170153695265,-0.6334947940000006,-0.7342108110000005
tcs__del_btsR_pyruvate__1,-13.110411932841346,-2.381830486000002,1.1005735849999994
tcs__del_btsR_pyruvate__2,-13.511022437575225,-2.4780196100000014,1.0428346649999989
tcs__del_cpxR_etoh__1,-6.3244551114228384,-1.7014559340000002,-1.2457668860000002
tcs__del_cpxR_etoh__2,-6.263856515961945,-1.7327877770000022,-1.3651073150000013
tcs__del_cpxR_lb__1,-10.315147052320578,-1.5977228760000006,0.4965709849999982
tcs__del_cpxR_lb__2,-9.744128506245124,-1.5849388420000017,0.5211792949999996
tcs__del_cusR_CuSO4__1,-9.403799853273542,-0.9353604970000012,0.18434866499999814
tcs__del_cusR_CuSO4__2,-9.583690517475617,-0.9537663660000018,0.17225255499999825
tcs__del_cusR_lb__1,-7.386990918905127,-0.8746138210000005,-1.0449315200000004
tcs__del_cusR_lb__2,-7.677234409153836,-0.8003816440000016,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,-3.0151637921091923,-0.6366868360000009,1.1887485049999995
tcs__del_kdpE_01-kcl__2,-2.894963202614471,-0.5992906880000017,1.1328524549999983
tcs__del_kdpE_115-kcl__1,-5.425636831414165,0.4390256799999985,0.3157582949999984
tcs__del_kdpE_115-kcl__2,-5.538978627648757,0.4101990599999983,0.3274617949999996
tcs__del_phoB_m9__1,0.3702894041311274,-0.07928616000000055,0.3449078549999989
tcs__del_phoB_m9__2,0.7258804448232421,-0.20454914000000105,0.3593822249999992
tcs__del_phoB_m9p__1,2.989954532627252,-2.298169478,0.04294616499999826
tcs__del_phoB_m9p__2,3.0347531637975544,-2.2977559310000006,0.14834499499999865
tcs__del_rcsB_etoh__1,-6.208260898283359,-1.1871131380000008,-1.1136557640000009
tcs__del_rcsB_etoh__2,-5.653728417455381,-1.2082690570000008,-1.2868625240000018
tcs__del_rcsB_lb__1,-11.749736294460147,-1.6726011370000011,-0.13048377500000186
tcs__del_rcsB_lb__2,-11.855757311017507,-1.5933066090000008,-0.11948199500000099
tcs__del_zraR_lb__1,-6.235738403768834,-0.35542659000000043,-1.0089287450000004
tcs__del_zraR_lb__2,-6.103434204478398,-0.3571923600000009,-1.091690486000001
tcs__del_zraR_zncl2__1,-9.071451227835858,-0.44954975000000097,-0.3816540650000011
tcs__del_zraR_zncl2__2,-8.556908521762232,-0.5468430760000018,-0.3490349750000004
tcs__wt_01-kcl__1,-5.880106248930032,-1.3867919210000004,1.4550383449999984
tcs__wt_01-kcl__2,-5.927698361186591,-1.3267525440000014,1.3666007949999983
tcs__wt_01xlb__1,-12.599372432480653,-2.1493744390000007,1.2327071049999994
tcs__wt_01xlb__2,-13.210886748234918,-2.170666885000001,1.1960583349999985
tcs__wt_115-kcl__1,-5.608500750954805,0.2822803899999986,0.32144473499999826
tcs__wt_115-kcl__2,-5.4902823523140425,0.22740422999999946,0.2549986949999994
tcs__wt_CuSO4__1,-9.46409141154939,-0.9100650810000008,-0.3476380850000016
tcs__wt_CuSO4__2,-8.893390491936602,-0.9454840790000016,-0.3372910050000009
tcs__wt_etoh__1,-6.718272392300768,-0.8766881620000007,-0.7482089750000007
tcs__wt_etoh__2,-6.892947592564207,-0.8720679220000012,-0.7733814200000015
tcs__wt_lb__1,-11.92934765581438,-1.3381543810000007,0.7751741049999996
tcs__wt_lb__2,-12.381675037954713,-1.2728967300000011,0.7787220749999992
tcs__wt_LiAcet__1,3.049395521696715,-0.4107528200000008,0.017340904999999296
tcs__wt_LiAcet__2,2.133471927706044,-0.4455330400000008,0.2681002649999993
tcs__wt_LiCl__1,2.5136142068886547,-0.3378534300000009,0.2962828949999992
tcs__wt_LiCl__2,2.3264579504040306,-0.3878224100000017,0.3996346949999996
tcs__wt_m9p__1,3.2615735832465305,-2.095898211000001,0.07657937499999967
tcs__wt_m9p__2,3.2890932252746463,-2.000366423000001,0.13100470499999872
tcs__wt_pyr__1,-13.96871574192112,-2.1592984760000022,1.2105728949999983
tcs__wt_pyr__2,-14.079858489235184,-2.150713769000001,1.2221056149999985
tcs__wt_zncl2__1,-8.205351576500105,-0.6820185790000011,-0.7767742820000016
tcs__wt_zncl2__2,-7.652493752586018,-0.6835790350000011,-0.8528359900000009
ros_tale__0_0_0pq__1,0.2619285236625726,0.18244068999999816,-0.29706712500000165
ros_tale__0_0_0pq__2,0.2954172575966111,0.18055083999999866,-0.2938017850000012
ros_tale__0_0_250pq__1,4.507673625163602,-0.26686069000000145,1.4636231749999986
ros_tale__0_0_250pq__2,4.514716133214139,-0.2350825100000016,1.4943809649999995
ros_tale__1_mid_250pq__1,-7.170630415450684,0.024520119999998258,-0.32276307500000107
ros_tale__1_mid_250pq__2,-6.956674814686262,0.0398926399999997,-0.2930924750000017
ros_tale__1_0_0pq__3,-0.7272902728317037,-0.18387566000000174,-0.2918646050000007
ros_tale__1_0_0pq__4,-0.9135375929734356,-0.18186948000000136,-0.2922434550000013
ros_tale__1_0_250pq__1,-0.8199255271012852,-0.3310511000000016,-0.4652354850000009
ros_tale__1_0_250pq__2,-1.0014606979744256,-0.2876954100000013,-0.4838349040000018
ros_tale__1_0_750pq__1,0.5847227194973976,-0.3195393700000011,-0.2302758950000001
ros_tale__1_0_750pq__2,2.7867897088861056,-0.3804849100000016,0.08051488499999948
ros_tale__1_1_0pq__1,3.8690510287829896,-1.678068745000001,-1.0700173100000008
ros_tale__1_1_0pq__2,3.1344402951257497,-1.7189980470000013,-1.1030725730000004
ros_tale__1_1_250pq__1,3.9900237004693695,-1.8352499290000013,-1.1488553770000005
ros_tale__1_1_250pq__2,4.22237813615733,-1.7866634770000012,-0.9061221570000004
ros_tale__1_1_750pq__1,6.242815812719946,-1.7279610200000004,-0.9090295740000016
ros_tale__1_1_750pq__2,5.769362378634773,-1.7236913840000003,-0.6581965830000005
ros_tale__1_2_0pq__1,5.518431473920645,-1.211982991000001,-1.1304818590000014
ros_tale__1_2_0pq__2,4.171536027376389,-1.3472629840000003,-1.0979514990000006
ros_tale__1_2_250pq__1,6.759449658821521,-1.3303041300000018,-0.7678107230000002
ros_tale__1_2_250pq__2,7.160677091262456,-1.2547616020000003,-0.5014282960000003
ros_tale__1_2_750pq__1,6.718614921336584,-1.2234490230000006,-0.5396704150000016
ros_tale__1_2_750pq__2,7.183157272999787,-1.515452058000001,-0.4184585450000018
ros_tale__1_3_0pq__1,7.937628464424973,-0.5721116110000004,0.4144101549999988
ros_tale__1_3_0pq__2,8.937520996411196,-0.6943590120000014,0.4207752549999988
ros_tale__1_3_250pq__1,6.5689559431734645,-1.2476731510000008,-0.09119649500000017
ros_tale__1_3_250pq__2,7.474370603451925,-1.0179074230000005,0.18637689499999865
ros_tale__1_3_250pq__3,7.527921322869769,-1.1337428540000012,-0.25625172500000026
ros_tale__1_3_250pq__4,8.075322360704511,-1.230995720000001,0.16089092499999855
ros_tale__1_3_750pq__1,6.464238561056536,-0.8953110120000005,-0.5423704530000002
ros_tale__1_3_750pq__2,6.57005330715272,-0.9712236960000008,-0.4106519150000008
ros_tale__1_4_0pq__1,10.658967087726973,-1.1467272650000009,0.7322895249999988
ros_tale__1_4_0pq__2,10.111825879800488,-1.0425192020000011,0.4307701549999994
ros_tale__1_4_250pq__1,9.207108084753695,-0.9686091270000006,0.39407791499999867
ros_tale__1_4_250pq__2,9.382316269117997,-0.9814548620000014,-0.033236975000001216
ros_tale__1_4_750pq__1,10.189523143951474,-0.8692324100000004,-0.0832875650000009
ros_tale__1_4_750pq__2,8.502809843206935,-1.2749233340000004,-0.4445194470000011
ros_tale__1_4_750pq__3,10.537345377330055,-0.3917994500000006,0.36094371499999933
ros_tale__1_4_750pq__4,8.96912359320212,-0.9349098520000004,-0.0008650550000002255
ros_tale__2_mid_250pq__1,-4.176232704743581,0.5249057699999984,0.5566811749999996
ros_tale__2_mid_250pq__2,-5.042357950547121,0.3617709899999984,0.044054444999998665
ros_tale__2_0_0pq__1,7.371023473320021,-0.1806333500000008,0.15041881499999832
ros_tale__2_0_0pq__2,7.525165758230472,-0.17650689000000064,0.2961731849999989
ros_tale__2_0_250pq__1,-1.3416422470602969,-0.08565903000000041,-0.5350269250000004
ros_tale__2_0_250pq__2,-1.0610207863406955,-0.052242300000001414,-0.4748101150000004
ros_tale__2_0_750pq__1,-2.7055789448674448,-1.1556208100000005,0.6769577349999985
ros_tale__2_0_750pq__2,-1.799271734847926,-1.287140001000001,0.7600181149999994
ros_tale__2_1_0pq__1,0.1844268099896453,-0.049447400000001814,-0.8659966050000012
ros_tale__2_1_0pq__2,1.5611107956180568,-0.2420812300000019,-0.9510845130000014
ros_tale__2_1_250pq__1,5.014503329391847,-0.5962767730000014,-0.8926500670000017
ros_tale__2_1_250pq__2,2.6323600306262125,-0.6062372780000018,-0.6502119170000018
ros_tale__2_1_750pq__1,3.369729313047356,-0.7501787390000008,-0.4490783360000013
ros_tale__2_1_750pq__2,2.9029456725172373,-0.6814209360000003,-0.7560188510000003
ros_tale__2_1_750pq__3,4.185926859200177,-0.9504560350000021,-0.9738206110000008
ros_tale__2_2_0pq__1,1.06892299531942,-0.7970589270000019,-0.8101516240000013
ros_tale__2_2_0pq__2,5.70607659666122,-0.6648348060000018,-0.8215792280000009
ros_tale__2_2_250pq__1,-1.789484282446928,-1.455263908000001,-0.6815045200000007
ros_tale__2_2_250pq__2,3.502673642521757,-1.4241011670000017,-1.0306508920000006
ros_tale__2_2_750pq__1,3.379488085940833,-1.0645090310000018,-0.9141063800000016
ros_tale__2_2_750pq__2,3.3511379041520946,-1.7860872970000017,-0.3966197850000004
ros_tale__2_3_0pq__1,8.110949798435973,-0.5235510400000011,-1.1432706060000015
ros_tale__2_3_0pq__2,8.808303111899093,-0.5861448850000013,-0.5396704520000011
ros_tale__2_3_250pq__1,6.651128296358869,-0.8015114810000004,-0.4605642280000009
ros_tale__2_3_250pq__2,6.394936311108921,-1.0179158590000004,-1.3851055860000017
ros_tale__2_3_750pq__1,8.145717008595838,-0.8455171930000009,-0.6647747530000014
ros_tale__2_3_750pq__2,6.984228429673863,-0.934509331000001,-0.6939882440000016
ros_tale__3_0_0pq__1,3.2520045903099217,-0.9081233510000004,-0.8597776440000011
ros_tale__3_0_0pq__2,3.078377239971465,-0.9903019460000008,-0.8969574320000007
ros_tale__3_0_250pq__1,5.9520375755816906,-0.5167432120000015,-0.7157152090000007
ros_tale__3_0_250pq__2,6.05174019303642,-0.5776650170000011,-0.8278185830000009
ros_tale__3_0_750pq__1,1.428163573332894,-0.3768332900000004,1.0848845849999993
ros_tale__3_0_750pq__2,-0.3307970677048844,-0.3682451400000009,1.1105349249999996
ros_tale__3_1_0pq__1,3.7267066156952047,-0.5347791180000012,-1.2394694250000011
ros_tale__3_1_0pq__2,3.8751776757873673,-0.6630130570000006,-0.9061142330000004
ros_tale__3_1_250pq__1,2.482536164598561,-0.9536314970000016,-0.664380941000001
ros_tale__3_1_250pq__2,3.829050131829461,-1.3101944880000005,-0.7515438030000006
ros_tale__3_1_750pq__1,1.38961656859813,-0.6445251010000009,-0.5822830690000007
ros_tale__3_1_750pq__2,2.92988319303283,-1.1594176470000015,-0.6685993090000011
ros_tale__3_2_0pq__1,0.6841134404454199,-0.23051590000000036,0.6099334249999995
ros_tale__3_2_0pq__2,0.832102684396812,-0.17591846000000189,0.5490627649999986
ros_tale__3_2_0pq__3,0.4494407492521569,-0.2965743000000014,0.2003355649999996
ros_tale__3_2_0pq__4,0.5016775756859356,-0.3211784100000017,0.21333680499999907
ros_tale__3_2_250pq__1,5.125546287215837,-0.895111893000001,-0.1016371550000006
ros_tale__3_2_250pq__2,1.2749557844918789,-1.7376993150000004,-0.4974436600000018
ros_tale__3_2_750pq__1,8.021838840136263,-1.683337637000001,-1.2498803800000005
ros_tale__3_2_750pq__2,0.8023116195248098,-2.316047306000001,-1.0981923300000016
ros_tale__3_3_0pq__1,5.59792947217946,-0.7345701590000004,-0.10574536500000063
ros_tale__3_3_0pq__2,5.388145992195131,-0.7616581110000009,-0.10138283500000078
ros_tale__3_3_0pq__3,5.802734218929414,-0.8394056560000003,-0.14054390500000125
ros_tale__3_3_0pq__4,5.435569208964378,-0.7554964460000004,-0.15111671500000054
ros_tale__3_3_250pq__1,0.4664630929493424,-0.8080461890000006,-0.2845421150000007
ros_tale__3_3_250pq__2,1.1649687014527,-0.5122179750000004,-0.2187099750000012
ros_tale__3_3_750pq__1,0.7489112161320114,-0.4746146930000013,0.05928978499999892
ros_tale__3_3_750pq__2,1.2218568667299536,-0.4357486000000019,0.08908384499999933
ros_tale__3_4_0pq__1,0.8850095952793484,-1.4947545720000015,-0.5184502370000015
ros_tale__3_4_0pq__2,0.1818117037825139,-1.316425476000001,-0.4754345670000006
ros_tale__3_4_250pq__1,0.8870131181311636,-1.490609592000002,-0.8697443310000015
ros_tale__3_4_250pq__2,1.6229517589827571,-1.4719733720000008,-1.050985093000001
ros_tale__3_4_750pq__1,2.737427517938636,-1.5275420050000008,-0.7252045100000011
ros_tale__3_4_750pq__2,1.728263014454817,-1.6453244090000003,-0.7641835720000003
pcoli__atASMT_325G__1,0.3104015655311786,-0.33309309000000203,0.2294886849999997
pcoli__atASMT_325G__2,0.3590159676814271,-0.31404305000000043,0.2382061749999984
pcoli__bpTDC__1,2.0963016274667905,-0.3890622600000011,0.5143308249999983
pcoli__bpTDC__2,2.4244759497248087,-0.3775778800000005,0.3707379249999985
pcoli__BRCA__1,-0.3924006452662956,-0.6204219750000011,0.08331476499999901
pcoli__BRCA__2,-0.0861954141359226,-0.5672581620000017,0.06908284499999873
pcoli__BRCActrl__1,2.1021462188724565,-0.9036069760000008,0.1894734949999997
pcoli__BRCActrl__2,2.255175815814441,-0.9919647150000016,0.13358924499999958
pcoli__BRCAswap__1,1.7806563087788163,-0.5399318760000007,0.9174961749999984
pcoli__BRCAswap__2,1.961950256020531,-0.5571428280000017,1.0355499849999994
pcoli__btAANAT__1,1.1470337241266495,-0.5231847530000007,0.5520848149999988
pcoli__btAANAT__2,1.5561594915576924,-0.4911674870000002,0.5551159849999987
pcoli__btASMT__1,0.9618053747040528,-0.5568734890000009,0.6867043349999982
pcoli__btASMT__2,0.9698189756242616,-0.6080028080000021,0.7940552549999982
pcoli__CC1__1,0.6476285521639887,-0.5638607720000017,1.1382838349999993
pcoli__CC1__2,0.567937685947049,-0.5003419940000011,1.028434794999999
pcoli__ccCOMT__1,0.7160477538293296,-0.3547546000000015,0.4107827149999999
pcoli__ccCOMT__2,1.0448234929445157,-0.35467996000000035,0.35958486499999864
pcoli__ckDDC__1,1.5948997458634602,-0.5368745070000003,1.0989126649999983
pcoli__ckDDC__2,1.8610065892177632,-0.6215472330000011,0.8824161149999998
pcoli__CNTF_belt__1,0.5658473690881884,-0.5331500320000018,0.4792530549999992
pcoli__CNTF_belt__2,1.0485100802770757,-0.5732167900000018,0.672856444999999
pcoli__cobPNMT__1,0.6733950394806051,-0.5567093360000008,0.2845649749999985
pcoli__cobPNMT__2,0.8867691881923728,-0.5348517390000005,0.28185787499999826
pcoli__cvPhhB__1,0.2886462478240142,-0.4509551600000013,0.2542827749999983
pcoli__cvPhhB__2,0.6011282389691354,-0.4632267300000006,0.4859822649999988
pcoli__ggAANAT__1,1.17265220558145,-0.3898934700000005,0.2609595349999996
pcoli__ggAANAT__2,0.8064290388850991,-0.4152018800000015,0.2951621049999993
pcoli__ggTPH__1,0.7627923019637207,-0.42882312000000056,0.22412060499999956
pcoli__ggTPH__2,1.0036829868232904,-0.4123432900000008,0.1132577649999984
pcoli__hsAANAT__1,2.2635719045683755,-1.2379698030000004,1.2467476249999994
pcoli__hsAANAT__2,2.968551095082803,-0.8561013790000018,1.2629522249999994
pcoli__hsASMT__1,1.232668177958454,-0.4937539130000008,0.4648737349999994
pcoli__hsASMT__2,1.5975148707545517,-0.5321928630000006,0.37343606499999815
pcoli__hsPNMT_mb__1,-0.0307360942959169,-0.48689391100000107,0.2914652749999984
pcoli__hsPNMT_mb__2,0.0252137676256891,-0.4543051700000014,0.2760435249999986
pcoli__hsTPH__1,-0.3586677600740342,-0.6235481620000005,0.06470883499999935
pcoli__hsTPH__2,-0.2715160827271072,-0.6710384010000006,0.09849440499999852
