,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,9.992007221626409e-16,0.08484928217285401,2.0,0.0,-0.0599975028032349,1.0,0.0599975028032369,,,,,,,,
1,fur__wt_dpd,3.329225350141705,0.2688523139402843,2.0,2.0,3.1391180558168355,3.0,3.5193326444665747,,,,,,,,
2,fur__wt_fe,0.47215754978634145,0.2273291824796007,2.0,4.0,0.6329035562792612,5.0,0.3114115432934217,,,,,,,,
3,fur__delfur_dpd,-0.2035342040247935,0.03234492643844289,2.0,6.0,-0.1806628872031905,7.0,-0.2264055208463965,,,,,,,,
4,fur__delfur_fe2,1.535673086242269,0.09188555249259031,2.0,8.0,1.4707001889816858,9.0,1.600645983502852,,,,,,,,
5,acid__wt_ph5,-0.7019554620496529,0.2158040555364492,2.0,10.0,-0.8545519731270343,11.0,-0.5493589509722713,,,,,,,,
6,acid__delgadx_ph5,-0.2314446078145838,,1.0,12.0,-0.2314446078145838,,,,,,,,,,
7,acid__delgadw_ph5,-0.3195135114642097,0.20745784934854025,2.0,13.0,-0.1728186593794797,14.0,-0.4662083635489397,,,,,,,,
8,acid__delgade_ph5,0.29129366692913283,0.25223926262874213,2.0,15.0,0.1129335738428548,16.0,0.4696537600154109,,,,,,,,
9,oxidative__wt_pq,2.5374868118434497,0.4497709961713724,2.0,17.0,2.855522933217256,18.0,2.219450690469644,,,,,,,,
10,oxidative__deloxyr_pq,4.561739286901746,0.17498441997201464,2.0,19.0,4.685471956865952,20.0,4.43800661693754,,,,,,,,
11,oxidative__delsoxr_pq,0.9478546290098614,0.36103528675710145,2.0,21.0,0.6925641294962852,22.0,1.2031451285234376,,,,,,,,
12,oxidative__delsoxs_pq,1.0561479851393254,0.006395410800669269,2.0,23.0,1.0606702234849523,24.0,1.0516257467936985,,,,,,,,
13,nac_ntrc__wt_csn,-1.6381193478452496,0.25632749066008803,2.0,25.0,-1.45686844099497,26.0,-1.8193702546955293,,,,,,,,
14,nac_ntrc__wt_cytd,-3.0723564663352043,0.19781586628856979,2.0,27.0,-2.932479525856265,28.0,-3.212233406814143,,,,,,,,
15,nac_ntrc__wt_gln,-4.929510641991132,0.29127012725218066,2.0,29.0,-5.1354697241282175,30.0,-4.723551559854046,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-2.2027290681252825,0.749451300963346,2.0,31.0,-2.7326711652055446,32.0,-1.6727869710450205,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.3662181114575982,0.3732086345332455,2.0,33.0,-0.630116467733428,34.0,-0.1023197551817684,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-3.462961778392392,0.19394868133114482,2.0,35.0,-3.600104206163833,36.0,-3.3258193506209506,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,1.7387073268164637,0.043292014257048136,2.0,37.0,1.7080952499640802,38.0,1.769319403668847,,,,,,,,
20,misc__wt_no_te,-0.5348062105150838,0.30925142583111903,2.0,39.0,-0.7534799908118768,40.0,-0.3161324302182909,,,,,,,,
21,misc__bw_delcbl,2.555912743822832,0.20613629890146057,2.0,41.0,2.701673118624752,42.0,2.410152369020912,,,,,,,,
22,misc__bw_delfabr,3.06726657051619,0.2065722071669231,2.0,43.0,2.9211979620237862,44.0,3.2133351790085936,,,,,,,,
23,misc__bw_delfadr,2.3632415721767144,0.07495825688362495,2.0,45.0,2.31023808042838,46.0,2.416245063925049,,,,,,,,
24,misc__nitr_031,-2.0930822384643544,,1.0,47.0,-2.0930822384643544,,,,,,,,,,
25,omics__wt_glu,0.8495540851678984,0.040250819333617384,2.0,48.0,0.8780157124670138,49.0,0.8210924578687829,,,,,,,,
26,omics__wt_gly,0.6791323530760803,0.23405611846371902,2.0,50.0,0.5136296845321827,51.0,0.8446350216199779,,,,,,,,
27,omics__wt_thr,-3.380406234660935,0.3266588483261531,2.0,52.0,-3.6113889214469457,53.0,-3.149423547874924,,,,,,,,
28,omics__bw_ac,-3.280477335884258,0.33934347512873037,2.0,54.0,-3.520429408299192,55.0,-3.0405252634693243,,,,,,,,
29,omics__bw_fum,-1.9488677231610416,0.24283863039166848,2.0,56.0,-1.7771548808770392,57.0,-2.120580565445044,,,,,,,,
30,omics__bw_glc,-1.3942739292006001,0.2261695446469567,2.0,58.0,-1.5541999479183368,59.0,-1.2343479104828634,,,,,,,,
31,omics__bw_pyr,-0.21339863826322963,0.6205536932264641,2.0,60.0,-0.6521963628340189,61.0,0.2253990863075597,,,,,,,,
32,ompr__wt_nacl,-6.173419425707469,0.21243436443893304,2.0,62.0,-6.323633205359293,63.0,-6.023205646055645,,,,,,,,
33,ompr__bw_delompr_nacl,-7.780701328980039,0.12348069828070148,2.0,64.0,-7.693387289880105,65.0,-7.868015368079973,,,,,,,,
34,minspan__wt_ade,-1.2811628902470913,,1.0,66.0,-1.2811628902470913,,,,,,,,,,
35,minspan__wt_glc,-1.4690641671139213,0.26433383781770425,3.0,67.0,-1.6741321090332208,68.0,-1.5623176631003797,69.0,-1.1707427292081631,,,,,,
36,minspan__wt_glc_anaero,3.905111295142751,0.0693060856083588,2.0,70.0,3.856104492031585,71.0,3.954118098253917,,,,,,,,
37,minspan__wt_trp,1.6803070696998232,,1.0,72.0,1.6803070696998232,,,,,,,,,,
38,minspan__bw_delcra_glc,2.755647048867742,,1.0,73.0,2.755647048867742,,,,,,,,,,
