k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.021325627416372298,,,
14,UC-7,False,-0.0199509166367352,,,
11,Chromium,False,0.015954934135079382,,,
10,Copper,False,-0.00960992899723351,,,
13,UC-6,False,-0.009173671901226043,,,
4,UC-4,False,-0.008962095957249403,,,
7,Zinc - Steady,False,-0.008597958171740173,,,
2,UC-3,False,-0.005265557388775051,,,
12,Zinc - Intermediate,False,0.004491626506626428,,,
1,UC-2,False,-0.003740553094539792,,,
0,UC-1,False,-0.0013189118937589226,,,
5,Lead,False,0.001229211059398949,,,
9,UC-5,False,-0.0006536624912615776,,,
3,Cadmium,False,-0.0004631810478167608,,,
8,Zinc - Fast,False,0.0003582091503585616,,,
