,PSPTOB0007
SRX1828913,0.29443925590000003
SRX1828914,0.17957002160000002
SRX1828915,-0.09346177230000001
SRX1828916,0.009380803
SRX1828917,-0.2009774835
SRX1828918,0.32214417570000003
SRX3983989,1.3856836633
SRX3983990,0.8500296763
SRX3983993,-2.1212559546
SRX3983994,-2.1969424257
SRX3983995,0.7545573426000001
SRX3983996,-1.958419356
SRX3983997,-1.8820810464000002
SRX3983998,0.5367706719
SRX3983999,0.9521651600000001
SRX3984000,1.1830101343
SRX3984001,-1.699707869
SRX3984002,-1.5809884606
SRX3984003,-1.4098886798999999
SRX3984004,0.5562478452
SRX3984005,1.3173688218000001
SRX3984006,-1.297284527
SRX3984007,-1.8710605362
SRX3984008,1.2627049653
SRX3984009,0.6517721044
SRX3984010,-1.6706376511
SRX3984011,0.9351564357000001
SRX3984012,1.0480908227
SRX3984013,0.5901788748
SRX3984014,0.6495171573
SRX3984015,-1.5990711292
SRX3984016,1.174919309
SRX3984017,-1.4979197875999999
SRX3984019,0.8690991112
SRX3984020,-1.7869377617
SRX3984021,-1.6339400896
SRX3984022,-1.7591565094
SRX3984023,0.1428121112
SRX3984024,1.2934779826
SRX3984025,0.9133854374
SRX3984026,1.1104778965
SRX3984027,1.1392087903
SRX3984028,1.2588894663999999
SRX3984029,0.9372162955000001
SRX3984031,-1.7872870061000001
SRX3984032,-1.5965433778
SRX3984034,-0.111882175
SRX3984035,0.6426810224
SRX3984036,-1.1041769392
SRX3984037,-0.8834698456000001
SRX3984038,-1.2604532765
SRX3984039,-1.1034676196
SRX3984040,1.1287053178
SRX3984041,-1.3771907478
SRX3984042,-2.0062625548
SRX3984043,-0.9387429768000001
SRX3984045,0.518724219
SRX3984046,0.2390731757
SRX3984047,-1.0983356611
SRX3984048,-1.3664836751
SRX3984049,-1.3879341352
SRX3984050,-1.7817237542000002
SRX3984051,-1.1746132311
SRX3984052,1.6311632947999999
SRX3984056,-1.7888817162000001
SRX3984057,-1.4954423436
SRX3984058,-1.6939302404
SRX3984059,0.560964204
SRX3984061,0.7636073282
SRX3984062,0.9515004036
SRX3984063,1.0177065602
SRX3984064,1.4287932253
SRX3984065,0.8759923311000001
SRX3984066,0.6098672894
SRX3984067,0.6393573939
SRX3984068,0.8664841744
SRX3984069,-1.9452529205
SRX3984070,-1.3173755543
SRX3984071,-1.6324554628999999
SRX3984073,1.2114567441
SRX3984074,1.3722273752
SRX3984077,0.6543555339
SRX3984078,0.6560062968
SRX3984079,-1.7343650394
SRX3984080,-0.27000311190000004
SRX3984082,1.2429779146
SRX3984084,-1.7451133081
SRX6997963,0.4501913698
SRX6997964,0.3686258907
SRX6997965,0.5436188818000001
SRX6997967,-0.417311284
SRX6997968,0.0441944831
SRX6997969,0.7391972353
SRX6997971,-0.0328800858
SRX6997972,-0.6978699892
SRX6997973,0.6114248766
SRX3159100,0.047991473800000004
SRX3159101,-0.4577852376
SRX3159102,0.2681212079
SRX3159103,0.1416725559
SRX3159000,-0.011784524400000001
SRX3159001,-0.0623068369
SRX3159002,-0.0316148201
SRX3159003,-0.1382821155
SRX3159004,-0.3585734305
SRX3159005,-0.28935484440000003
SRX3159006,-2.0029138274
SRX3159007,-1.4154608352
SRX3159008,-2.6687921913
SRX3159009,-0.6949665076
SRX3159010,0.1518575431
SRX3159012,0.09886799260000001
SRX3159013,0.5751515577
SRX3159014,-2.6331483502
SRX3159015,-1.7442606508
SRX3159016,-2.257301394
SRX3159017,-1.0251546455
SRX3159018,0.8450846647
SRX3159019,0.8450321359
SRX3159020,1.0632012267
SRX3159021,0.8071057880000001
SRX3159022,-2.0760241141
SRX3159023,-1.3580216898
SRX3159024,-2.1469096381
SRX3159025,-0.1577034209
SRX3159026,-0.4148939608
SRX3159027,-0.20666331200000002
SRX3159028,-2.4574646451
SRX3159029,-1.9355746836
SRX3159030,-2.1300781956
SRX3159034,-0.054872240200000005
SRX3159036,-0.0661252073
SRX3159037,-0.6306427947000001
SRX3159041,-2.6885434515
SRX3159042,0.2470119503
SRX3159043,-0.0858731212
SRX3159045,-2.8576558946
SRX3159047,-2.5699268625
SRX3159048,-0.36758340240000004
SRX3159049,0.259030462
SRX3159050,0.1922934038
SRX3159051,0.1763485214
SRX3159052,-2.3882824048
SRX3159053,-1.446503055
SRX3159054,-1.0610651882
SRX3159055,-2.781186073
SRX3159056,-1.7352559706
SRX3159057,-1.7314777811000002
SRX3159058,-0.3438260897
SRX3159060,0.3141892495
SRX3159061,-3.5279575675
SRX3159062,0.17689125120000002
SRX3159063,0.5594607304
SRX3159066,-0.1328910926
SRX3159069,-0.8823676493
SRX3159070,0.1811444802
SRX3159071,0.3274135415
SRX3159073,-0.058658650400000005
SRX3159074,0.1002130393
SRX3159075,0.1820888946
SRX3159076,-2.8452238049
SRX3159080,-2.4611360009
SRX3159082,0.1472575939
SRX3159083,-1.8278432733
SRX3159086,-0.5300666396
SRX3159087,-0.013565637
SRX3159088,-0.31102243760000003
SRX3159089,-1.5998349497
SRX3159090,-2.1612104786
SRX3159091,-0.6073290687
SRX3159092,0.1168567295
SRX3159093,-0.2303160772
SRX3159094,-2.924277611
SRX3159095,-3.0393087323
SRX3159096,-0.2798733459
SRX3159097,-0.0093524651
SRX3159098,-2.7536147141000002
SRX3159099,-4.7045956795
SRX3158988,0.3889486621
SRX3158989,0.3523001142
SRX3158990,-1.9104396909
SRX3158991,-1.152541465
SRX3158992,-0.6292096328
SRX3158996,0.24026097070000002
SRX3644656,-0.1671141737
SRX3644657,0.0520875318
SRX3644658,0.1150266419
SRX3644659,0.0474286322
SRX3644660,0.28930144150000003
SRX3644661,0.2278962072
SRX3644662,-0.5560382546
SRX3644663,-0.519246754
SRX3644664,-0.4031817776
SRX3644665,-0.2417993475
SRX3644666,-0.21998432510000002
SRX3644667,-0.2443648004
SRX3644668,-0.5586332823
SRX3644669,-0.22097111630000002
SRX3644670,-0.42260222740000003
SRX3644671,-0.28164504300000004
SRX3644672,0.2006997147
SRX3644673,-0.36917436410000004
