,USA300HOU_RS12730
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,4.855040304
USA300_LAC_U01-Set001_CAMHB_Control_1,6.7025572871
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.4131983788
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.7331189335
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.9570489074
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,4.7619060559
USA300_LAC_U01-Set001_CAMHB_Control_2,6.5025732647
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.3260577359
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.4011872203
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.9169337157
USA300_TCH1516_U01-Set000_CAMHB_Control_1,6.9453342547
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,5.8656891233
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,6.175005331
USA300_LAC_U01-Set001_R10LB_PreCulture_1,7.3900971628
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.4445234607
USA300_LAC_U01-Set001_R10LB_Control_1,7.9517811618
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,7.8559953525
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,7.8215234263
USA300_LAC_U01-Set001_R10LB_Control_2,7.4600072019
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,7.7593230545
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,7.728473125
USA300_TCH1516_U01-Set000_R10LB_Control_1,7.5540885413000005
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,8.1005603907
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,8.0176758629
USA300_TCH1516_U01-Set000_R10LB_Control_2,7.5469342976
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,8.0979760765
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,8.0601032065
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.2910795028
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,5.9410954862
USA300_TCH1516_U01-Set000_CAMHB_Control_2,6.8489697071
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,6.3497016439
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,6.1629312123
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,6.7859669617
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,6.6566165698
USA300_LAC_U01-Set004_CAMHB_Control_1,7.3261200761
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.2085409172
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,7.195561002
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.1948409354
USA300_LAC_U01-Set004_CAMHB_Control_2,7.4010391356
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,7.4209808733
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,7.2404703487
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,6.9616686106
USA300_LAC_U01-Set004_R10LB_Control_1,7.2014045769
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,7.7758155286
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,7.7079630648
USA300_LAC_U01-Set004_R10LB_Control_2,7.2009426211
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,7.5548374882000005
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,7.6479230058
USA300_TCH1516_U01-Set003_CAMHB_Control_2,1.9933949153000001
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,4.8865431087
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,4.6747208403
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,4.5205189472
USA300_TCH1516_U01-Set003_CAMHB_Control_3,4.1163634738
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,3.6095706043
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,4.2717262738
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,4.2067415
USA300_LAC_ICA-Set001_R10LB_Control_1,8.0956435795
USA300_LAC_ICA-Set001_R10LB_Control_2,7.9587759133
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,7.9595284095
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,8.2424688769
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,8.3061764325
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,8.3040885109
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,8.241419206
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,7.9917941928000005
USA300_TCH1516_BK-Set001_THB_Control_1,3.3302684564
USA300_TCH1516_BK-Set001_THB_Control_2,3.2533866902
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,5.5615850281
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,4.3598169679
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,5.3203624966
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,4.4711642211000004
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,3.2190726883
