,USA300HOU_RS02900
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,6.0175206222
USA300_LAC_U01-Set001_CAMHB_Control_1,7.0086174872
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,6.5645734991
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,6.7906970013
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,6.7996610743
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,6.0685734742
USA300_LAC_U01-Set001_CAMHB_Control_2,6.9947647484
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,6.7036651455000005
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,6.6989648156
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,6.7152294405
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.4301827104000004
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,7.0739693503
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.1511424546
USA300_LAC_U01-Set001_R10LB_PreCulture_1,4.8474736462
USA300_LAC_U01-Set001_R10LB_PreCulture_2,4.6314524767
USA300_LAC_U01-Set001_R10LB_Control_1,5.3357100222
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,5.1114413971
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,5.199098342
USA300_LAC_U01-Set001_R10LB_Control_2,4.9792466959
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,5.2733774188
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,5.3527809233
USA300_TCH1516_U01-Set000_R10LB_Control_1,4.9659663205
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,4.6410355246
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,4.8744802903
USA300_TCH1516_U01-Set000_R10LB_Control_2,4.6801955409
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,4.3580777271
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,4.6315015521
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.1899258133
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.2382306995
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.5396024752
