,ABUW_1429
SRX3737100,0.0
SRX3737101,0.0
SRX3737103,0.0
SRX3737104,0.0
SRX3737105,0.0
SRX3737106,0.0
SRX3737107,0.0
SRX3737108,0.0
SRX3737109,0.0
SRX3737110,0.0
SRX3737111,0.0
Abaum_0017,-0.1222911356
Abaum_0018,-0.2456967417
Abaum_0019,-0.1235966227
Abaum_0020,-0.4373483037
Abaum_0021,0.2207633766
Abaum_0022,0.1816234663
Abaum_0023,0.1222911356
Abaum_0024,-0.0790124748
Abaum_0025,0.122330642
Abaum_0026,-0.11757624300000001
SRX3141471,0.3239890567
SRX3141472,-0.33028902060000004
SRX3141473,0.1057387704
SRX3141474,0.2245502502
SRX3141475,-0.26642102
SRX3141476,-0.176957473
SRX3141477,-0.1496280441
SRX3141478,-0.1101125706
SRX3141479,0.12417486330000001
SRX8944518,-0.14251229840000001
SRX8944519,-0.1863192836
SRX8944520,-0.1577281052
SRX8944521,-0.2486071119
SRX8944522,0.30024040360000004
SRX8944523,-0.10606459160000001
SRX5930997,0.0167844641
SRX5930998,-0.1720082678
SRX5930999,0.1552238038
SRX5931001,0.9045201703
SRX5931002,0.8285937043
SRX4488546,2.4947589307
SRX4488547,-0.8947191633
SRX4488548,0.5823890645
SRX4488549,-1.6000397674
SRX4488550,1.7551495315
SRX4488551,1.9055398578
SRX4488552,0.052517067800000004
SRX4488553,0.3002287964
SRX4488554,0.6998099607
SRX4488555,0.0480211963
SRX4488556,0.3850502972
SRX4488557,0.5662696856
SRX2568047,-0.8675138934000001
SRX2568048,-0.9714239929
SRX2568049,0.7763342329
SRX2568050,-1.1945860425000001
SRX2568051,-1.115239616
SRX2568052,-1.1629180822
SRX2568053,1.0763847062
SRX2568054,-0.9845873886000001
SRX2568055,-1.0921967172
SRX2568056,-1.1112822322
SRX2568057,-1.1361429494
SRX2568058,-1.1476459055000001
SRX2568059,0.0100173623
SRX2568060,-0.7270533389
SRX2568061,-0.535990095
SRX2568062,-0.023702442
SRX2568063,0.5776134167
SRX2568064,-0.5539109747000001
Abaum_0001,0.2372965698
Abaum_0002,0.31339583600000004
Abaum_0003,-0.2940960637
Abaum_0004,0.6264785723
Abaum_0005,0.3191430022
Abaum_0006,0.8830488385
Abaum_0007,0.1326263135
Abaum_0008,0.5010969574
Abaum_0009,-0.2451275909
Abaum_0010,-0.1421799097
Abaum_0011,-0.0956908632
Abaum_0012,0.0956908632
Abaum_0013,0.136485722
Abaum_0014,0.4154313237
Abaum_0015,0.00042340090000000003
Abaum_0016,0.1691003708
ERX1221046,0.13916583800000001
ERX1221048,-0.06958291900000001
ERX1221049,-0.06958291900000001
ERX1221050,-0.06958291900000001
ERX1221052,-0.06958291900000001
ERX1221053,-0.06958291900000001
ABNM035,-0.1162058655
ABNM036,0.1162058655
ABNM037,1.1047776415
ABNM038,1.1520912215
ABNM041,0.1909895425
ABNM042,-0.45932235050000003
ABNM019,-0.0205443641
ABNM020,0.0205443641
ABNM021,1.0459410775
ABNM022,0.8071139287
ABNM023,0.4442162913
ABNM024,0.6628387779
ABNM025,0.9339289841
ABNM026,0.6876856752
ABNM027,-0.0641408436
ABNM028,0.0641408436
ABNM029,0.052618137700000005
ABNM030,-0.43257529780000004
ABNM031,0.2042679976
ABNM032,0.1604624014
ABNM033,-0.0332254343
ABNM034,-0.0385498271
ABNM001,0.24625323240000002
ABNM002,-0.24625323240000002
ABNM003,-0.0376957318
ABNM004,0.2292750626
ABNM005,-0.8182383148
ABNM006,0.0849494376
ABNM007,-0.3274466418
ABNM008,-0.8592281422
ABNM009,0.2900069475
ABNM010,-0.5459138859
ABNM043,0.6176086005
ABNM044,-0.6176086005
ABNM045,-0.0515599055
ABNM046,0.32230750550000004
ABNM047,0.36194972750000004
ABNM048,0.43650709050000003
ABNM011,-0.0101508578
ABNM012,0.0101508578
ABNM013,-0.07098985740000001
ABNM014,-0.8362999775000001
ABNM015,0.0282306272
ABNM016,-0.25179030750000003
ABNM017,-0.6244869916
ABNM018,-0.2810360908
