,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,13.955533333333335,0.32854773372119495,3.0,0.0,14.2574,1.0,14.0036,2.0,13.6056,,,,,,,,,,
1,LB__LBtran,13.038033333333333,0.2850526676481615,3.0,3.0,13.2767,4.0,13.115,5.0,12.7224,,,,,,,,,,
2,LB__LBstat,11.523433333333331,0.6446109239947256,3.0,6.0,12.1702,7.0,11.5191,8.0,10.880999999999998,,,,,,,,,,
3,LB__LBGexp,14.241233333333332,0.032051573024320504,3.0,9.0,14.2782,10.0,14.2243,11.0,14.2212,,,,,,,,,,
4,LB__LBGtran,13.4209,1.1392904458477655,2.0,12.0,12.6153,13.0,14.2265,,,,,,,,,,,,
5,LB__LBGstat,11.199766666666667,0.6751387585773269,3.0,14.0,11.3255,15.0,10.4706,16.0,11.8032,,,,,,,,,,
6,Life Cycle__S0,12.049233333333333,0.16010004164063577,3.0,17.0,11.8892,18.0,12.0491,19.0,12.2094,,,,,,,,,,
7,Life Cycle__S1,13.672833333333335,0.0493023664070329,3.0,20.0,13.6765,21.0,13.6218,22.0,13.7202,,,,,,,,,,
8,Life Cycle__S2,12.605766666666668,0.21688098887024043,3.0,23.0,12.856,24.0,12.4893,25.0,12.472,,,,,,,,,,
9,Life Cycle__S3,13.474900000000002,0.014566399692442845,2.0,26.0,13.4852,27.0,13.4646,,,,,,,,,,,,
10,Life Cycle__S4,13.576433333333332,0.2861294171058495,3.0,28.0,13.8936,29.0,13.498,30.0,13.3377,,,,,,,,,,
11,Life Cycle__S5,13.949400000000002,0.10800907369290817,3.0,31.0,13.8248,32.0,14.007,33.0,14.0164,,,,,,,,,,
12,Life Cycle__S6,13.29405,0.7534459161555186,8.0,34.0,13.4501,35.0,12.2177,36.0,13.7009,37.0,13.456,38.0,12.0613,39.0,13.4201,40.0,14.0091,41.0,14.0372
13,Life Cycle__S7,13.759,0.3011189299927854,3.0,42.0,14.0269,43.0,13.817,44.0,13.4331,,,,,,,,,,
14,Life Cycle__S8,13.07795,0.23907280271917222,2.0,45.0,13.247,46.0,12.9089,,,,,,,,,,,,
15,Life Cycle__G135,13.1499,1.3193198323378605,2.0,47.0,14.0828,48.0,12.217,,,,,,,,,,,,
16,Life Cycle__G150,14.223766666666668,0.2875335864439724,3.0,49.0,13.9145,50.0,14.2738,51.0,14.483,,,,,,,,,,
17,Life Cycle__G180,13.969266666666664,0.42466619047592363,3.0,52.0,14.0754,53.0,14.3308,54.0,13.5016,,,,,,,,,,
18,Stress Time Course__C30,13.2634,0.38622172388409276,2.0,55.0,12.9903,56.0,13.5365,,,,,,,,,,,,
19,Stress Time Course__C90,14.2061,0.09008540392316597,2.0,57.0,14.1424,58.0,14.2698,,,,,,,,,,,,
20,Biofilm__BI,13.5861,0.0657609306503489,2.0,59.0,13.5396,60.0,13.6326,,,,,,,,,,,,
21,Biofilm__BC,13.515825000000001,0.39098150318567937,4.0,61.0,13.2308,62.0,13.8802,63.0,13.8236,64.0,13.1287,,,,,,,,
22,Biofilm__Sw,13.38415,0.22747625150771225,2.0,65.0,13.545,66.0,13.2233,,,,,,,,,,,,
23,Life Cycle__BT,11.977599999999999,0.2723775321130576,2.0,67.0,12.1702,68.0,11.785,,,,,,,,,,,,
24,Life Cycle__B36,13.17085,0.24359828611876563,2.0,69.0,13.3431,70.0,12.9986,,,,,,,,,,,,
25,Life Cycle__B60,13.1266,0.18554481938334974,2.0,71.0,12.9954,72.0,13.2578,,,,,,,,,,,,
26,M9__M9exp,13.949033333333334,0.14559468854780855,3.0,73.0,14.1065,74.0,13.8193,75.0,13.9213,,,,,,,,,,
27,M9__M9tran,13.448633333333333,0.2575236364556334,3.0,76.0,13.4228,77.0,13.205,78.0,13.7181,,,,,,,,,,
28,M9__M9stat,11.733166666666667,0.25839662020493476,3.0,79.0,12.0061,80.0,11.7011,81.0,11.4923,,,,,,,,,,
29,Supplement__M+G,13.155633333333332,0.31847298681887226,3.0,82.0,12.7953,83.0,13.2722,84.0,13.3994,,,,,,,,,,
30,Supplement__Glu,13.846966666666667,0.18021987496758926,3.0,85.0,14.0225,86.0,13.6624,87.0,13.856,,,,,,,,,,
31,Supplement__Fru,13.543533333333334,0.3507127647139944,3.0,88.0,13.8308,89.0,13.6471,90.0,13.1527,,,,,,,,,,
32,Supplement__Mal,12.713633333333334,0.6210718664803072,3.0,91.0,12.0096,92.0,13.1839,93.0,12.9474,,,,,,,,,,
33,Supplement__G+S,13.47665,0.14630039302749612,2.0,94.0,13.3732,95.0,13.5801,,,,,,,,,,,,
34,Supplement__Pyr,13.1411,0.2692019502158187,3.0,96.0,12.8531,97.0,13.3864,98.0,13.1838,,,,,,,,,,
35,Supplement__Gly,11.550066666666666,0.8246380680840131,3.0,99.0,11.415,100.0,12.4339,101.0,10.8013,,,,,,,,,,
36,Supplement__Glucon,12.678133333333333,0.7135247461254116,3.0,102.0,12.8762,103.0,13.2717,104.0,11.8865,,,,,,,,,,
37,Stressors__aero,13.644,0.7870986659879436,3.0,105.0,14.2779,106.0,12.763,107.0,13.8911,,,,,,,,,,
38,Stressors__nit,13.2834,0.27367994080677466,3.0,108.0,13.3443,109.0,13.5215,110.0,12.9844,,,,,,,,,,
39,Stressors__ferm,12.812766666666667,0.2504136045292532,3.0,111.0,12.7983,112.0,12.5699,113.0,13.0701,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,14.015999999999998,,1.0,114.0,14.015999999999998,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,13.9289,,1.0,115.0,13.9289,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,13.8909,,1.0,116.0,13.8909,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,13.4839,,1.0,117.0,13.4839,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,13.2874,,1.0,118.0,13.2874,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,13.2549,,1.0,119.0,13.2549,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,13.2874,,1.0,120.0,13.2874,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,13.1577,,1.0,121.0,13.1577,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,11.892,,1.0,122.0,11.892,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,11.7904,,1.0,123.0,11.7904,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,12.5117,,1.0,124.0,12.5117,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,12.6136,,1.0,125.0,12.6136,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,13.432,,1.0,126.0,13.432,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,12.4302,,1.0,127.0,12.4302,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,12.6667,,1.0,128.0,12.6667,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,12.7999,,1.0,129.0,12.7999,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,12.3059,,1.0,130.0,12.3059,,,,,,,,,,,,,,
57,Stressors__HPh,14.370466666666667,0.21455191290998418,3.0,131.0,14.3335,132.0,14.1768,133.0,14.6011,,,,,,,,,,
58,Stressors__LPh,14.221633333333335,0.29549014083947556,3.0,134.0,14.238,135.0,14.5086,136.0,13.9183,,,,,,,,,,
59,Stressors__LPhT,12.906733333333333,0.17173265074916047,3.0,137.0,13.1047,138.0,12.8177,139.0,12.7978,,,,,,,,,,
60,Stressors__SMMPr,13.349033333333333,0.11965660589091404,3.0,140.0,13.438,141.0,13.213,142.0,13.3961,,,,,,,,,,
61,Stressors__HiTm,13.305266666666666,1.0878493339306385,3.0,143.0,12.0556,144.0,13.8198,145.0,14.0404,,,,,,,,,,
