,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.9383269534999998,0.17470627674182768,2.0,0.0,1.0618629464999998,1.0,0.8147909604999999
1,RichMedia__BHIN_Growth_Mid,0.04947545700000022,1.6227305988701637,2.0,2.0,1.1969192675000002,3.0,-1.0979683534999998
2,RichMedia__BHIN_Growth_Stat,-0.9092441630000001,0.568921371147011,2.0,4.0,-0.5069560035,5.0,-1.3115323225000002
3,RichMedia__LBv2_Growth_Late,-0.6925163945000001,0.1316907650690928,2.0,6.0,-0.5993969615000001,7.0,-0.7856358275000002
4,RichMedia__LBv2_Growth_Mid,-1.942890293094024e-16,0.3279514829583021,2.0,8.0,0.2318967174999997,9.0,-0.2318967175000001
5,RichMedia__LBv2_Growth_Stat,-2.127357015,0.28649686990705686,2.0,10.0,-2.3299408945,11.0,-1.9247731355
6,RichMedia__MHB_Rich_Mid,1.3749497555000003,0.16938933013626517,2.0,12.0,1.2551734115000004,13.0,1.4947260995000002
7,RichMedia__NBO_Rich_Mid,0.7789207390000001,0.3286852222092951,2.0,14.0,1.0113362885,15.0,0.5465051895000004
8,Carbon__M9Na_Arabinose_Mid,-0.2184799589999993,0.5563331189383931,2.0,16.0,-0.6118668799999991,17.0,0.1749069620000005
9,Carbon__M9Na_Galactose_Mid,0.26566745000000047,0.12409654147673894,2.0,18.0,0.3534169560000002,19.0,0.1779179440000007
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.09097194949999968,0.6353390286346002,2.0,20.0,-0.5402244849999995,21.0,0.3582805860000002
11,Carbon__M9Na_GlcNAcGrowth_Mid,0.018846858000000286,0.3622278117177709,2.0,22.0,0.2749806000000001,23.0,-0.2372868839999995
12,Carbon__M9Na_GlcNAcGrowth_Stat,-2.0980860609999996,0.062141737526920725,2.0,24.0,-2.0541452169999994,25.0,-2.142026905
13,Carbon__M9Na_GlcNAc_Mid,-0.2635812209999995,0.6174698413545726,2.0,26.0,0.1730358910000005,27.0,-0.7001983329999995
14,Carbon__M9Na_Gluconate_Mid,0.34996418400000046,0.47042234617213213,2.0,28.0,0.6826030150000006,29.0,0.0173253530000003
15,Carbon__M9Na_Glucosamine_Mid,-0.9152035169999997,0.297202185852829,2.0,30.0,-1.1253571979999997,31.0,-0.7050498359999997
16,Carbon__M9Na_Glycerol_Mid,0.06829104800000024,0.08756208630343393,2.0,32.0,0.1302067930000001,33.0,0.0063753030000004
17,Carbon__M9Na_Maltose_Mid,-0.26791142999999934,0.18938853446615483,2.0,34.0,-0.1339935129999991,35.0,-0.4018293469999996
18,Carbon__M9Na_Mannitol_Mid,-0.18358605199999944,0.29187934904777924,2.0,36.0,0.0228038150000005,37.0,-0.3899759189999994
