,b3268_2
cra_crp__delcra_fru__2,3.8075360288
cra_crp__delcra_glc__1,3.992021272
cra_crp__delcra_glc__2,4.2034545318
rpoB__wt_031__1,8.7149251223
rpoB__wt_044__1,8.952962877400001
rpoB__wt_lb__1,5.1200681233
rpoB__wt_lb__2,4.6883755146
rpoB__rpoBE546V_031__1,9.9929310458
rpoB__rpoBE546V_044__1,10.0606934337
rpoB__rpoBE546V_lb__1,3.334826271
rpoB__rpoBE546V_lb__2,3.8928571734
rpoB__rpoBE546V_glc__1,4.3669931699
rpoB__rpoBE672K_glc__1,4.8279924967
rpoB__rpoBE672K_glc__2,5.3370474817
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,0.54288778
crp__wt_fru__1,4.4335195086
crp__wt_glyc__1,4.7255825001
crp__wt_glyc__2,4.7676750921
crp__delar1_glyc__1,4.3348260587
crp__delar1_glyc__2,4.8386121437
crp__delar1ar2_glyc__1,4.3689015311
crp__delar1ar2_glyc__2,4.6994778089
crp__delar1ar2_glyc__3,4.7408416848
crp__delar2_glyc__1,7.1673324629
crp__delar2_glyc__2,6.8122272905
crp__delar2_glyc__3,6.9651335827
crp__delcrp_fru__1,4.6911257806
crp__delcrp_fru__2,4.8500853903
crp__delcrp_fru__3,4.6221581388
crp__delcrp_glc__1,4.8737872721
crp__delcrp_glc__2,4.386649006
crp__delcrp_glc__3,4.584868526
crp__delcrp_glyc__1,4.4889702618000005
crp__delcrp_glyc__2,4.5524296627
crp__delcrp_glyc__3,3.7763965032
glu__glu_ale3__1,1.9855931461
glu__glu_ale4__1,1.6668012349999999
glu__glu_ale5__1,3.7030865166
glu__glu_ale6__1,2.049846867
glu__glu_ale8__1,1.5297854799000001
glu__glu_ale9__1,1.6772680899
glu__glu_ale10__1,2.1243305547
42c__wt_42c__1,4.1778625576
42c__42c_ale1__1,4.3417705917
42c__42c_ale2__1,2.4404716043
42c__42c_ale3__1,2.1014230245
42c__42c_ale4__1,3.087828973
42c__42c_ale5__1,2.2123230937000002
42c__42c_ale6__1,2.7972643698
42c__42c_ale8__1,2.8933286004000003
42c__42c_ale9__1,2.8863028407
42c__42c_ale10__1,2.2615041176
ssw__wt_ac__1,5.4510323883
ssw__wt_glc__1,4.2440389969
ssw__wt_glyc__1,5.8226911706
ssw__wt_xyl__1,4.034536239
ssw__glc_ale1__1,3.4470356139
ssw__glc_ale2__1,3.1163521066
ssw__glc_ale3__1,3.4064416913
ssw__glyc_ale1__1,2.9387049526
ssw__glyc_ale2__1,3.1501491376
ssw__xyl_ale1__1,3.3627238318
ssw__xyl_ale2__1,3.3318484768
ssw__xyl_ale3__1,3.6594118489
ssw__glc_ac_ac2__1,5.1907144939
ssw__glc_ac_glc1__1,3.0982238391
ssw__glc_ac_glc2__1,4.9354813998000004
ssw__glc_glyc_glc__1,4.5348304024
ssw__glc_glyc_glyc__1,4.0784417207
ssw__glc_xyl_glc__1,2.6082400655
ssw__glc_xyl_xyl__1,2.9026997705
pgi__glu4_delpgi__1,3.5423086757
pgi__pgi_ale1__1,3.4676689512
pgi__pgi_ale2__1,3.9062677025
pgi__pgi_ale3__1,2.7923553824000003
pgi__pgi_ale5__1,3.6796785226
pgi__pgi_ale6__1,3.5788600491
pgi__pgi_ale7__1,3.2071344611
pgi__pgi_ale8__1,3.2154912287
ica__wt_glc__1,4.133084464
ica__wt_glc__2,4.15697039
ica__wt_glc__3,3.372676675
ica__wt_glc__4,4.0876431427
ica__arg_sbt__1,5.2764150308
ica__arg_sbt__2,5.2427719443
ica__cytd_rib__1,9.1426971478
ica__cytd_rib__2,9.2786723045
ica__gth__1,5.0380930264
ica__gth__2,4.8615885706
ica__leu_glcr__1,4.4866637625
ica__leu_glcr__2,4.3080875322
ica__met_glc__1,3.7646132295
ica__met_glc__2,3.27513175
ica__no3_anaero__1,3.0638585448
ica__no3_anaero__2,3.3212033847
ica__phe_acgam__1,3.2205744124
ica__phe_acgam__2,3.2776439478
ica__thm_gal__1,6.1139545006
ica__thm_gal__2,6.2131384757
ica__tyr_glcn__1,3.3877827584
ica__tyr_glcn__2,3.1882645485
ica__ura_pyr__1,4.5126074834
ica__ura_pyr__2,4.5117454701
ica__wt_glc__5,3.5795699183
ica__wt_glc__6,3.6789395852
ica__bw_delpurR_cytd__1,2.6412706395
ica__bw_delpurR_cytd__2,2.9409303517
ica__ade_glc__1,3.731188661
ica__ade_glc__2,3.5858589015
ytf__wt_glc__1,4.6656198113
ytf__wt_glc__2,4.7300866945
ytf__delyafC__1,5.8751575513
ytf__delyafC__2,5.5991271787
ytf__delyeiE__1,5.4564970341
ytf__delyeiE__2,5.2738436705
ytf__delyiaJ__1,5.4685769537
ytf__delyiaJ__2,5.6802394071
ytf__delyieP__1,4.8205215504000005
ytf__delyieP__2,5.0565660414
ytf__wt_ph5__1,4.791423528
ytf__wt_ph5__2,4.952371665
ytf__wt_ph8__1,4.0243433738
ytf__wt_ph8__2,4.0961251256
ytf__delybaO__1,5.8938728364
ytf__delybaO__2,5.8899606799
ytf__delybaQ__1,4.4646296912
ytf__delybaQ__2,4.5627229309
ytf__delybiH__1,4.3583220367
ytf__delybiH__2,4.9518456187
ytf__delydcI_ph5__1,5.3784364191
ytf__delydcI_ph5__2,5.2292567804
ytf__delydcI_ph8__1,3.9849897886
ytf__delydcI_ph8__2,3.5210338541
ytf__delyddM__1,4.9287330517
ytf__delyddM__2,4.6935083327000005
ytf__delyheO__1,5.7240972026
ytf__delyheO__2,5.5110238545
fps__bw_glc__1,4.2408280449
fps__bw_glc__2,4.3968709003
fps__fps_thrA_ale1__1,4.6212755791
fps__fps_thrA_ale1__2,4.6218760672
fps__fps_thrA_ale2__1,4.4084806647
fps__fps_thrA_ale2__2,4.0591021389
fps__fps_serB_ale1__1,4.8117085371
fps__fps_serB_ale1__2,4.6890824178
fps__fps_serB_ale4__1,5.1437142619
fps__fps_serB_ale4__2,5.6730954159
fps__fps_ptsI_ale1__1,5.94397544
fps__fps_ptsI_ale1__2,5.969265862
fps__fps_ptsI_ale3__1,5.4554479116
fps__fps_ptsI_ale3__2,5.3486472278
pal__lyx_ale2_f6__1,7.7096530641
pal__lyx_ale2__1,4.6339526781
pal__lyx_ale2__2,5.3579312242
pal__lyx_ale4__1,4.6339526781
pal__lyx_ale4__2,5.3579312242
pal__5drib_ale10_f18__1,6.9060358913
pal__5drib_ale10_f18__2,7.0469552572
pal__5drib_ale10__1,6.4157881275
pal__arab_ale14_f9__1,5.3675740062
pal__arab_ale14_f9__2,5.6345352823
pal__arab_ale14__1,3.7889477518
pal__arab_ale14__2,3.9267185700000002
pal__arab_ale16__1,4.3440157372
pal__arab_ale16__2,4.6280275034
pal__tartr_ale26_f10__1,6.682127929
pal__tartr_ale26_f10__2,7.2001185851
pal__tartr_ale26__1,6.005305621
pal__tartr_ale26__2,6.203312068
pal__tartr_ale28_f10__1,7.3443298584
pal__tartr_ale28_f10__2,7.1179296425
pal__tartr_ale28__1,5.3311323059
pal__tartr_ale28__2,5.0462265518
efeU__delmenFentC_citr__1,4.710666317
efeU__delmenFentC_citr__2,4.3168374591
efeU__delmenFentC__1,4.3988448422
efeU__delmenFentC__2,4.4771315392
efeU__menFentC_ale39__1,3.5546566197000002
efeU__menFentC_ale39__2,3.241205481
efeU__menFentC_ale29__1,2.6555292551000003
efeU__menFentC_ale29__2,2.9711387862
efeU__menFentC_ale30__1,3.6601042881
efeU__menFentC_ale30__2,2.40696053
efeU__menFentCubiC_ale36__1,4.199640873
efeU__menFentCubiC_ale36__2,3.9956473085
efeU__menFentCubiC_ale37__1,3.9976756074
efeU__menFentCubiC_ale37__2,3.9560659558
efeU__menFentCubiC_ale38__1,2.8393922945
efeU__menFentCubiC_ale38__2,2.9224538166
