,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,4.625929269271485e-18,0.23148755244085228,3.0,0.0,0.18145085100000002,2.0,-0.2607053609,4.0,0.0792545099,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-3.0700122971666666,0.056758531843103505,3.0,1.0,-3.1344548558,3.0,-3.0481301868,5.0,-3.0274518489,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.633790584275,0.31226422134945697,4.0,6.0,0.4980221608,20.0,0.5192600388,40.0,1.0977997257,63.0,0.4200804118,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.40925486882500006,0.19016155167967777,4.0,7.0,0.13030650800000002,33.0,0.5391795778,81.0,0.4471087843,82.0,0.5204246052,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,1.146785809575,0.36991791544181685,4.0,8.0,0.8956801234,51.0,1.6773119634,65.0,1.1231958326,76.0,0.8909553189,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.1351259958666666,0.541401035317635,3.0,9.0,0.7199583334,22.0,0.9379358901,49.0,1.7474837641,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.43478358785000004,0.08969744335299644,2.0,10.0,0.3713579174,26.0,0.4982092583,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.8790109964,0.22919025521632108,3.0,11.0,0.8870203906,54.0,0.6459210307000001,83.0,1.1040915679,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,1.070706022125,0.1688569754572968,4.0,12.0,0.8765240844000001,48.0,1.2802914515000001,64.0,1.0194914991,78.0,1.1065170535,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.2308193629,0.14681474852987744,4.0,13.0,0.1314890474,38.0,0.3590112006,67.0,0.0786432596,72.0,0.35413394400000003,,,,,,,,,,,,,,,,,,,,
