k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.010091589894145728,,,
3,Cadmium,False,-0.005748634333722294,,,
6,Iron,False,0.0051289658201858395,,,
14,UC-7,False,-0.004405515510588884,,,
7,Zinc - Steady,False,-0.003997719339095056,,,
11,Chromium,False,-0.0030014307028613987,,,
2,UC-3,False,-0.001990564786829055,,,
8,Zinc - Fast,False,-0.0018960404966492203,,,
1,UC-2,False,-0.0015409713401459155,,,
13,UC-6,False,-0.0012963082909118384,,,
10,Copper,False,-0.0011198350356426089,,,
9,UC-5,False,-0.0010083098727536488,,,
0,UC-1,False,-0.0006677081435918807,,,
12,Zinc - Intermediate,False,-0.00045698018276603566,,,
4,UC-4,False,-0.00011205787639482878,,,
