,BSU32790
M9exp_1,14.5427
M9exp_2,14.0057
M9exp_3,13.8294
M9tran_1,13.9605
M9tran_2,14.0679
M9tran_3,14.2911
M9stat_1,12.9398
M9stat_2,12.89
M9stat_3,12.7817
MG-0.1_1,14.5786
MG-0.1_2,13.9723
MG-0.1_3,15.2297
MG-0.2_2,14.4413
MG-0.2_3,15.0469
MG+5_1,14.3844
MG+5_2,14.6074
MG+5_3,14.8079
MG+10_1,14.5792
MG+10_2,14.7045
MG+10_3,14.3529
MG+15_1,14.0731
MG+15_2,14.5427
MG+15_3,14.8433
MG+25_1,14.5173
MG+25_2,14.1932
MG+25_3,14.74
MG+45_1,13.7752
MG+45_2,13.8376
MG+45_3,14.8889
MG+60_2,14.6329
MG+60_3,14.4716
MG+90_2,14.1942
MG+90_3,14.6629
MG+120_1,14.2691
MG+120_2,14.2803
MG+120_3,14.3182
MG+150_1,13.3165
MG+150_3,14.5916
GM-0.1_1,14.2829
GM-0.1_2,14.5113
GM-0.1_3,14.2982
GM-0.2_1,13.9619
GM-0.2_2,13.7467
GM-0.2_3,14.132
GM+5_1,14.0683
GM+5_2,14.4025
GM+5_3,14.5198
GM+10_2,14.2041
GM+10_3,13.536
GM+15_1,14.3834
GM+15_2,14.5365
GM+15_3,14.4088
GM+25_1,14.638
GM+25_2,14.3195
GM+25_3,14.0357
GM+45_1,14.6879
GM+45_2,13.8029
GM+45_3,14.3112
GM+60_1,14.5863
GM+60_2,13.8455
GM+60_3,13.8729
GM+90_1,14.4481
GM+90_2,14.4519
GM+90_3,13.0614
GM+120_1,13.5222
GM+120_3,14.3375
GM+150_1,14.2319
GM+150_2,14.0206
GM+150_3,13.7651
BT_1,14.3045
BT_2,14.0856
B36_1,13.4761
B36_2,13.4594
B60_1,13.8187
B60_2,13.8935
S0_1,13.7917
S0_2,13.6682
S0_3,14.2216
S1_1,14.4617
S1_2,14.4951
S1_3,14.4562
S2_1,14.1718
S2_2,14.091
S2_3,14.1977
S3_1,13.8894
S3_2,13.7513
S4_1,14.305
S4_2,14.8889
S4_3,14.6923
S5_1,14.8492
S5_2,15.3815
S5_3,15.3504
S6_1,14.686
S6_2,14.7971
S6_3,15.0773
S6/t_1,14.6904
S6/t_2,14.5293
S6_4,14.504
S6_5,15.112
S6_6,15.4154
S7_4,15.309
S7_5,14.866
S7_6,14.9482
S8_4,14.7195
S8_5,15.2364
G135_1,13.3161
G135_3,11.6802
G150_1,13.105
G150_2,13.6237
G150_3,13.2774
G180_1,13.53
G180_2,13.9534
G180_3,12.5787
T-5.40H_1,14.1387
T-4.40H_1,14.1789
T-3.40H_1,14.0358
T-2.40H_1,13.8438
T-1.40H_1,13.6476
T-1.10H_1,13.7986
T-0.40H_1,13.6866
T0.0H_1,13.661
T0.30H_1,13.7969
T1.0H_1,13.7243
T1.30H_1,13.4466
T2.0H_1,12.9384
T2.30H_1,13.4714
T3.0H_1,13.1079
T3.30H_1,13.5792
T4.0H_1,13.5663
T5.0H_1,12.8207
LBexp_1,14.3284
LBexp_2,14.341
LBexp_3,14.1635
LBtran_1,14.3269
LBtran_2,14.0543
LBtran_3,14.0365
LBstat_1,13.7898
LBstat_2,13.3417
LBstat_3,13.0828
LBGexp_1,13.6888
LBGexp_2,14.21
LBGexp_3,13.9523
LBGtran_2,14.3879
LBGtran_3,14.8236
LBGstat_1,12.7684
LBGstat_2,12.175
LBGstat_3,13.7555
Mt0_1,15.2359
Mt0_3,14.2577
M0t45_1,14.6651
M0t45_2,14.4358
M0t45_3,14.2756
M0t90_1,13.6401
M0t90_2,14.2425
M0t90_3,14.1742
M40t45_1,13.8273
M40t45_2,14.686
M40t45_3,14.2751
M40t90_1,13.9178
M40t90_2,14.6189
M40t90_3,14.9361
dia0_1,14.1029
dia0_2,14.3068
dia0_3,14.5399
dia5_1,14.9375
dia5_2,15.3976
dia5_3,15.1884
dia15_1,15.6511
dia15_2,15.7233
dia15_3,15.7079
C30_1,12.7295
C30_2,13.0308
C90_1,14.2021
C90_2,14.1526
SMM_1,14.0749
SMM_2,14.1013
SMM_3,14.024
Salt_1,13.6806
Salt_2,13.635
Salt_3,13.67
M+G_1,14.0867
M+G_2,13.7038
M+G_3,13.9817
Glu_1,14.6936
Glu_2,14.0899
Glu_3,14.4365
Fru_1,14.5445
Fru_2,14.4444
Fru_3,13.8129
Mal_1,13.5454
Mal_2,13.9346
Mal_3,13.9959
G+S_2,14.3727
G+S_3,14.4473
Pyr_1,13.6671
Pyr_2,14.0921
Pyr_3,13.8452
Gly_1,13.5094
Gly_2,14.4322
Gly_3,12.8946
Glucon_1,13.5248
Glucon_2,14.132
Glucon_3,13.4151
BI_1,13.7096
BI_2,13.6751
BC_2,14.5307
BC/t_1,13.8446
BC/t_2,14.1302
BC_1,13.9212
Sw_1,13.85
Sw_2,13.8374
BMM_1,14.1624
BMM_2,14.1019
BMM_3,14.425999999999998
Heat_1,15.0414
Heat_2,14.7349
Heat_3,14.6533
Cold_1,12.7521
Cold_2,12.7345
Cold_3,12.2831
Etha_1,14.4394
Etha_2,14.4837
Etha_3,14.5976
SMMPr_1,14.1521
SMMPr_2,14.2626
SMMPr_3,14.4158
HiTm_1,14.4965
HiTm_2,14.183
HiTm_3,14.4151
LoTm_1,13.9688
LoTm_2,13.5846
LoTm_3,13.6667
HiOs_1,14.713
HiOs_2,14.6654
HiOs_3,14.7989
Oxctl_1,13.3141
Oxctl_2,13.5112
Oxctl_3,14.0176
Diami_1,14.5791
Diami_2,15.1102
Diami_3,15.1402
Paraq_1,13.9444
Paraq_2,14.0679
Paraq_3,13.0038
H2O2_1,14.7931
H2O2_2,14.5739
H2O2_3,14.6034
HPh_1,15.1749
HPh_2,14.7434
HPh_3,15.2526
LPh_1,14.7897
LPh_2,14.9961
LPh_3,14.5711
LPhT_1,14.84
LPhT_2,14.8733
LPhT_3,14.9211
aero_1,14.1258
aero_2,13.2601
aero_3,14.061
nit_1,14.9309
nit_2,14.2174
nit_3,14.2871
ferm_1,14.5414
ferm_2,13.6904
ferm_3,15.1353
