,-0.09091787031250001,-0.0743873484375,-0.05785682656249999,-0.04132630468749998,-0.024795782812499972,-0.008265260937499963,0.008265260937500046,0.024795782812500056,0.041326304687500065,0.057856826562500074,0.07438734843750008,0.0909178703125001,0.1074483921875001,0.12397891406250011,0.14050943593750012,0.15703995781250013,0.17357047968750014,0.19010100156250018,0.20663152343750016,0.22316204531250014
thresh,-0.06612208750000001,0.06612208750000001,2,,,,,,,,,,,,,,,,,
unreg,0,0,5,29,216,1318,1050,120,12,10,6,5,2,0,0,0,0,0,0,0
Fur,1,0,0,1,1,3,2,4,0,4,6,5,6,2,6,5,1,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],['nan' 'isdI' 'nan' 'nan' 'opp-1F' 'opp-1B'],['nikA' 'nan' 'opp-1D' 'nikC' 'nan'],['nan' 'dapF'],[],[],[],[],[],[],[]
Fur_genes,['ftnA'],[],[],['acnA'],['ycdO'],['nan' 'efeN' 'arlS'],['feoA' 'nan'],['feoB' 'tatC' 'tatA' 'nan'],[],['fhuG' 'nan' 'nan' 'fhuD'],['nan' 'fhuB' 'sirC' 'fhuC' 'nan' 'fetB'],['sbnI' 'nan' 'sbnH' 'ceuC' 'prop11'],['yclP' 'ceuB' 'fecB' 'sirB' 'isdA' 'iucC'],['sbnG' 'iucA'],['mdtG' 'sirA' 'nan' 'sbnC' 'isdF' 'arcB'],['isdG' 'srtB' 'isdE' 'sbnA' 'nan'],['isdC'],[],[],[]
