,ABUW_3885
SRX3737100,1.2468471385
SRX3737101,1.2302980151
SRX3737103,0.555682558
SRX3737104,0.011581206600000001
SRX3737105,-0.0265506382
SRX3737106,-0.0128407807
SRX3737107,0.027810212400000003
SRX3737108,1.3163244546000001
SRX3737109,1.290869065
SRX3737110,0.41997512330000003
SRX3737111,1.282107492
Abaum_0017,-0.0133340579
Abaum_0018,1.9796885167
Abaum_0019,2.1840529061
Abaum_0020,3.7163718085
Abaum_0021,2.7066536115
Abaum_0022,0.5402832885000001
Abaum_0023,0.0133340579
Abaum_0024,3.7796039135
Abaum_0025,2.9232085662
Abaum_0026,0.2478820968
SRX3141471,0.3957812425
SRX3141472,0.0504774942
SRX3141473,-0.015153617900000001
SRX3141474,-0.0353238763
SRX3141475,0.45911136810000003
SRX3141476,0.4926398705
SRX3141477,0.3298557781
SRX3141478,0.3243162607
SRX3141479,0.5505172188
SRX8944518,-0.10907013930000001
SRX8944519,0.0186349065
SRX8944520,-0.0510034495
SRX8944521,-0.3251887912
SRX8944522,0.1600735888
SRX8944523,-0.4270139572
SRX5930997,0.4152598618
SRX5930998,-0.9444221776
SRX5930999,0.5291623158000001
SRX5931001,1.1770731747
SRX5931002,1.3122172997
SRX4488546,1.143150455
SRX4488547,-0.3342240244
SRX4488548,4.2469984231
SRX4488549,-0.8089264306
SRX4488550,3.7660601633
SRX4488551,4.1454204161
SRX4488552,4.4111021442
SRX4488553,4.7600529131
SRX4488554,3.8018635144
SRX4488555,4.4344795916
SRX4488556,3.6356482811
SRX4488557,3.4379523916
SRX2568047,1.436109708
SRX2568048,1.6780073656
SRX2568049,1.4035622298
SRX2568050,0.9812414213
SRX2568051,1.0099265186
SRX2568052,0.6537787694
SRX2568053,1.4245842208
SRX2568054,-0.2748432657
SRX2568055,1.1009021947
SRX2568056,0.5172484593000001
SRX2568057,0.3907817122
SRX2568058,0.6008345764
SRX2568059,-0.4223121052
SRX2568060,-0.308351616
SRX2568061,-0.4035613683
SRX2568062,-0.0180072009
SRX2568063,0.083989717
SRX2568064,-0.0659825161
Abaum_0001,0.11543288330000001
Abaum_0002,0.28604860730000004
Abaum_0003,-0.0437784996
Abaum_0004,0.0052649399000000005
Abaum_0005,-0.0162078538
Abaum_0006,-0.0809071007
Abaum_0007,0.266710806
Abaum_0008,0.1064161442
Abaum_0009,0.0562936982
Abaum_0010,-0.15863927790000001
Abaum_0011,-0.0271967158
Abaum_0012,0.0271967158
Abaum_0013,0.0516974549
Abaum_0014,0.1712821974
Abaum_0015,-0.1041819465
Abaum_0016,0.0350343238
ERX1221046,0.0027940569
ERX1221048,-0.014639355900000001
ERX1221049,0.011845299
ERX1221050,-0.031136727000000003
ERX1221052,-0.267550136
ERX1221053,-0.0321805857
ABNM035,1.0278811860000001
ABNM036,-1.0278811860000001
ABNM037,-0.09686470900000001
ABNM038,0.334124864
ABNM041,0.590578854
ABNM042,-0.9401918340000001
ABNM019,-0.1662752187
ABNM020,0.1662752187
ABNM021,1.3796760077
ABNM022,1.0884932033
ABNM023,1.0523453092
ABNM024,1.1095070645
ABNM025,1.0600833643
ABNM026,1.1030973664000001
ABNM027,-0.5510731056
ABNM028,0.5510731056
ABNM029,-0.35408366500000005
ABNM030,0.6351729381
ABNM031,0.3099438677
ABNM032,0.5530096984
ABNM033,0.334286366
ABNM034,0.344531018
ABNM001,-0.6408309254
ABNM002,0.6408309254
ABNM003,-1.4493703277
ABNM004,-0.2986114306
ABNM005,-2.7143796165
ABNM006,-1.3279062194
ABNM007,-1.4882392597
ABNM008,-1.5658064546000001
ABNM009,-1.2369917417
ABNM010,-1.5295702182
ABNM043,-0.3132937555
ABNM044,0.3132937555
ABNM045,-0.3487251595
ABNM046,-0.19508485650000001
ABNM047,0.8348748255
ABNM048,0.6219568355
ABNM011,0.10200448220000001
ABNM012,-0.10200448220000001
ABNM013,0.5131800592
ABNM014,0.7776134769
ABNM015,0.2739272713
ABNM016,0.9976554872000001
ABNM017,0.872225109
ABNM018,0.5888816252
