,new_846186_849552
LBexp_1,7.5293
LBexp_2,7.2224
LBexp_3,7.3471
LBtran_1,7.1959
LBtran_2,7.0923
LBtran_3,7.2381
LBstat_1,7.2694
LBstat_2,7.5509
LBstat_3,7.5075
LBGexp_1,7.3151
LBGexp_2,7.1109
LBGexp_3,7.3895
LBGtran_2,7.5022
LBGtran_3,7.5139
LBGstat_1,7.3624
LBGstat_2,7.3726
LBGstat_3,7.7607
S0_1,7.9733
S0_2,7.7807
S0_3,7.8913
S1_1,7.6737
S1_2,7.6752
S1_3,7.5621
S2_1,8.1847
S2_2,7.5978
S2_3,7.347
S3_1,8.3586
S3_2,8.1538
S4_1,8.9425
S4_2,8.512
S4_3,8.0698
S5_1,8.8485
S5_2,9.0044
S5_3,9.0125
S6_1,9.2187
S6_2,8.5059
S6_3,9.3048
S6/t_1,9.5713
S6/t_2,8.3504
S6_4,9.0691
S6_5,9.2719
S6_6,9.1813
S7_4,9.4214
S7_5,9.4603
S7_6,9.6799
S8_4,9.2977
S8_5,9.3693
G135_1,7.6664
G135_3,7.496
G150_1,7.5905000000000005
G150_2,7.7242
G150_3,7.7694
G180_1,7.4115
G180_2,7.3612
G180_3,7.2338000000000005
C30_1,8.5024
C30_2,8.6744
C90_1,8.0156
C90_2,6.9841
BI_1,8.1558
BI_2,8.9436
BC_2,10.5137
BC/t_1,9.164
BC/t_2,10.28
BC_1,9.0485
Sw_1,12.3051
Sw_2,12.9775
BT_1,8.5207
BT_2,7.9989
B36_1,10.7088
B36_2,10.5216
B60_1,9.4905
B60_2,9.3143
M9exp_1,9.4379
M9exp_2,9.1809
M9exp_3,7.3133
M9tran_1,7.7067
M9tran_2,7.6649
M9tran_3,8.9434
M9stat_1,8.04
M9stat_2,8.611
M9stat_3,8.4564
M+G_1,8.5271
M+G_2,7.9317
M+G_3,8.0409
Glu_1,7.9367
Glu_2,9.1017
Glu_3,8.3255
Fru_1,8.2848
Fru_2,8.1253
Fru_3,7.7123
Mal_1,7.4552
Mal_2,8.0904
Mal_3,8.3114
G+S_2,8.1415
G+S_3,8.2555
Pyr_1,8.6399
Pyr_2,8.693200000000001
Pyr_3,8.6375
Gly_1,9.0997
Gly_2,8.5976
Gly_3,9.0504
Glucon_1,8.4013
Glucon_2,8.4885
Glucon_3,8.4504
aero_1,8.2672
aero_2,7.687
aero_3,7.9086
nit_1,8.4401
nit_2,8.1774
nit_3,8.1816
ferm_1,8.0025
ferm_2,7.7158
ferm_3,8.589
T-5.40H_1,8.2348
T-4.40H_1,8.2871
T-3.40H_1,8.1652
T-2.40H_1,8.0062
T-1.40H_1,8.0315
T-1.10H_1,7.9557
T-0.40H_1,8.1208
T0.0H_1,7.8454
T0.30H_1,9.39
T1.0H_1,8.8042
T1.30H_1,8.5158
T2.0H_1,8.4872
T2.30H_1,8.5183
T3.0H_1,8.0681
T3.30H_1,8.4643
T4.0H_1,8.283
T5.0H_1,8.2307
HPh_1,8.009
HPh_2,7.5786999999999995
HPh_3,7.7718
LPh_1,9.5676
LPh_2,7.9133
LPh_3,7.8648
LPhT_1,9.2482
LPhT_2,10.3973
LPhT_3,10.2572
SMMPr_1,7.7028
SMMPr_2,7.874
SMMPr_3,7.8735
HiTm_1,8.1529
HiTm_2,7.843
HiTm_3,7.8316
LoTm_1,10.985
LoTm_2,11.7461
LoTm_3,11.072
HiOs_1,8.7218
HiOs_2,8.7004
HiOs_3,8.4765
BMM_1,7.8682
BMM_2,7.9368
BMM_3,8.7144
Heat_1,10.7159
Heat_2,10.5726
Heat_3,10.4592
Cold_1,9.557
Cold_2,8.9703
Cold_3,8.7527
Etha_1,10.515
Etha_2,10.2095
Etha_3,10.5012
SMM_1,7.828
SMM_2,7.8194
SMM_3,7.9405
Salt_1,13.4697
Salt_2,13.689
Salt_3,13.3534
Mt0_1,7.4937000000000005
Mt0_3,7.2269
M0t45_1,7.1804
M0t45_2,7.1347
M0t45_3,7.0558
M0t90_1,7.3365
M0t90_2,7.0926
M0t90_3,7.1499
M40t45_1,7.4226
M40t45_2,7.2964
M40t45_3,7.0872
M40t90_1,7.1349
M40t90_2,7.1279
M40t90_3,7.1017
dia0_1,7.2428
dia0_2,7.3131
dia0_3,7.023
dia5_1,7.7016
dia5_2,8.05
dia5_3,7.6789000000000005
dia15_1,9.2242
dia15_2,8.8336
dia15_3,7.4609
Diami_1,8.7608
Diami_2,9.3472
Diami_3,9.3172
Paraq_1,8.2645
Paraq_2,8.6332
Paraq_3,7.7423
H2O2_1,8.8043
H2O2_2,9.6594
H2O2_3,9.6144
Oxctl_1,8.1805
Oxctl_2,8.0349
Oxctl_3,8.2303
GM-0.1_1,8.0486
GM-0.2_1,8.0866
GM+5_1,8.3916
GM+15_1,7.8377
GM+25_1,8.0811
GM+45_1,8.0291
GM+60_1,7.6992
GM+90_1,7.8818
GM+120_1,8.2356
GM+150_1,8.0076
GM-0.1_2,8.2262
GM-0.2_2,8.3012
GM+5_2,8.7455
GM+10_2,7.8262
GM+15_2,7.5812
GM+25_2,7.9271
GM+45_2,7.2079
GM+60_2,7.2971
GM+90_2,8.1669
GM+150_2,7.452
GM-0.1_3,8.6712
GM-0.2_3,8.3029
GM+5_3,9.0631
GM+10_3,7.8469999999999995
GM+15_3,7.9985
GM+25_3,7.9423
GM+45_3,8.2736
GM+60_3,7.9846
GM+90_3,7.9473
GM+120_3,8.4541
GM+150_3,7.5728
MG-0.1_1,7.8799
MG+5_1,8.1697
MG+10_1,8.636800000000001
MG+15_1,8.2179
MG+25_1,8.1792
MG+45_1,7.8682
MG+120_1,7.6481
MG+150_1,7.5011
MG-0.1_2,7.0696
MG-0.2_2,7.6287
MG+5_2,7.5248
MG+10_2,8.0257
MG+15_2,8.6036
MG+25_2,7.8666
MG+45_2,7.5202
MG+60_2,7.7312
MG+90_2,7.3054
MG+120_2,7.9663
MG-0.1_3,7.5798
MG-0.2_3,7.4629
MG+5_3,7.6756
MG+10_3,7.6781
MG+15_3,7.6958
MG+25_3,7.7359
MG+45_3,7.7602
MG+60_3,7.6112
MG+90_3,7.4993
MG+120_3,7.3979
MG+150_3,7.469
