,-0.235337615125,-0.20395926644166668,-0.17258091775833334,-0.141202569075,-0.10982422039166667,-0.07844587170833334,-0.047067523025,-0.015689174341666667,0.015689174341666667,0.047067523025,0.07844587170833334,0.10982422039166667,0.141202569075,0.17258091775833334,0.20395926644166668,0.235337615125,0.26671596380833335,0.2980943124916667,0.329472661175,0.36085100985833335
thresh,-0.09413504605,0.09413504605,4,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,2,35,2038,2015,48,2,2,0,0,0,0,0,0,0,0
BaeR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CpxR,0,0,0,0,0,0,3,38,13,2,2,1,0,0,0,0,1,0,0,0
BaeR and CpxR,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['mdtJ' 'lysA'],[],[],[],[],[],[],[],[]
BaeR_genes,[],[],[],[],[],[],[],[],['ycaC'],[],[],[],[],[],[],[],[],[],[],[]
CpxR_genes,[],[],[],[],[],[],['yebE' 'dgcZ' 'sbmA'],"['ftnB' 'marR' 'marA' 'ldtD' 'yqjA' 'yaiW' 'marB' 'skp' 'ldtC' 'rseA'
 'tsr' 'csgG' 'rseC' 'rpoH' 'rpoE' 'rseB' 'motA' 'rseD' 'csgA' 'yjfN'
 'csgD' 'tomB' 'hha' 'bamE' 'mzrA' 'ung' 'lpxD' 'motB' 'dsbA' 'ppiD'
 'bacA' 'kbp' 'cheA' 'degP' 'cheW' 'yqaE' 'aroG' 'mscM']","['csgE' 'ppiA' 'fabZ' 'dsbC' 'lpxA' 'slt' 'csgF' 'csgC' 'ompC' 'psd'
 'srkA' 'yidQ' 'efeU']",['csgB' 'ompF'],['yccA' 'cpxA'],['cpxP'],[],[],[],[],['cpxR'],[],[],[]
BaeR and CpxR_genes,['baeR'],['spy'],[],['mdtA'],['mdtB' 'baeS' 'mdtC'],['mdtD' 'acrD'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
