,BSU37760
M9exp_1,8.9313
M9exp_2,8.6521
M9exp_3,8.2879
M9tran_1,8.8402
M9tran_2,8.7077
M9tran_3,8.6991
M9stat_1,9.6402
M9stat_2,9.6102
M9stat_3,9.6575
MG-0.1_1,9.0246
MG-0.1_2,8.3851
MG-0.1_3,9.7525
MG-0.2_2,8.7103
MG-0.2_3,9.1041
MG+5_1,9.0693
MG+5_2,8.8516
MG+5_3,8.9277
MG+10_1,9.3154
MG+10_2,9.0709
MG+10_3,8.9684
MG+15_1,8.4246
MG+15_2,9.0846
MG+15_3,9.312
MG+25_1,8.7592
MG+25_2,8.7199
MG+25_3,9.3807
MG+45_1,8.9291
MG+45_2,8.7737
MG+45_3,9.9511
MG+60_2,9.1233
MG+60_3,9.0149
MG+90_2,8.1184
MG+90_3,8.6516
MG+120_1,8.641
MG+120_2,8.9733
MG+120_3,8.5107
MG+150_1,8.4394
MG+150_3,8.4004
GM-0.1_1,8.9271
GM-0.1_2,9.4091
GM-0.1_3,9.5063
GM-0.2_1,9.0082
GM-0.2_2,9.238
GM-0.2_3,9.3106
GM+5_1,8.6908
GM+5_2,9.0955
GM+5_3,9.4904
GM+10_2,8.7193
GM+10_3,8.3501
GM+15_1,8.6502
GM+15_2,8.3736
GM+15_3,8.8071
GM+25_1,8.4365
GM+25_2,8.2826
GM+25_3,8.6859
GM+45_1,8.5424
GM+45_2,7.5643
GM+45_3,8.5304
GM+60_1,8.2404
GM+60_2,7.7269
GM+60_3,8.3262
GM+90_1,8.5687
GM+90_2,8.4454
GM+90_3,8.2758
GM+120_1,8.4125
GM+120_3,8.6409
GM+150_1,8.3855
GM+150_2,7.9251
GM+150_3,8.2735
BT_1,8.6505
BT_2,8.3121
B36_1,8.5881
B36_2,8.5608
B60_1,9.9404
B60_2,9.44
S0_1,11.8288
S0_2,11.4504
S0_3,11.824000000000002
S1_1,9.4826
S1_2,9.6264
S1_3,9.7272
S2_1,8.5492
S2_2,8.6088
S2_3,8.3486
S3_1,8.7038
S3_2,8.5594
S4_1,8.8768
S4_2,8.706
S4_3,8.2594
S5_1,8.8643
S5_2,8.9948
S5_3,9.2305
S6_1,9.6093
S6_2,9.1507
S6_3,9.5217
S6/t_1,9.392
S6/t_2,8.9714
S6_4,8.6306
S6_5,9.2929
S6_6,9.224
S7_4,9.0722
S7_5,8.93
S7_6,9.136
S8_4,8.732999999999999
S8_5,8.9488
G135_1,7.7621
G135_3,7.6157
G150_1,7.6143
G150_2,7.5037
G150_3,7.6085
G180_1,7.4816
G180_2,7.3625
G180_3,7.2423
T-5.40H_1,9.4833
T-4.40H_1,9.5224
T-3.40H_1,9.3681
T-2.40H_1,9.1921
T-1.40H_1,9.1599
T-1.10H_1,9.4665
T-0.40H_1,9.2718
T0.0H_1,9.3189
T0.30H_1,10.013
T1.0H_1,11.8293
T1.30H_1,12.8961
T2.0H_1,12.4673
T2.30H_1,11.9735
T3.0H_1,10.4482
T3.30H_1,10.5809
T4.0H_1,10.4847
T5.0H_1,9.8042
LBexp_1,7.5272
LBexp_2,7.5752
LBexp_3,7.4935
LBtran_1,7.7147
LBtran_2,7.5882
LBtran_3,7.6974
LBstat_1,11.662
LBstat_2,12.0937
LBstat_3,11.8463
LBGexp_1,7.4962
LBGexp_2,7.6028
LBGexp_3,7.6658
LBGtran_2,7.68
LBGtran_3,7.7685
LBGstat_1,7.4797
LBGstat_2,7.5314
LBGstat_3,7.7343
Mt0_1,7.4876
Mt0_3,7.4585
M0t45_1,7.377000000000002
M0t45_2,7.56
M0t45_3,7.4004
M0t90_1,8.8854
M0t90_2,10.5595
M0t90_3,9.4894
M40t45_1,7.5642
M40t45_2,7.9333
M40t45_3,7.4072
M40t90_1,9.5214
M40t90_2,10.6228
M40t90_3,8.9029
dia0_1,7.4226
dia0_2,7.4999
dia0_3,7.1371
dia5_1,7.5716
dia5_2,7.5959
dia5_3,7.2841
dia15_1,7.5573
dia15_2,7.7062
dia15_3,7.7116
C30_1,8.3837
C30_2,8.6208
C90_1,7.9701
C90_2,7.4423
SMM_1,8.6423
SMM_2,8.5031
SMM_3,8.5145
Salt_1,8.1835
Salt_2,8.0473
Salt_3,8.1583
M+G_1,8.8309
M+G_2,8.5469
M+G_3,8.6268
Glu_1,8.6757
Glu_2,8.7606
Glu_3,8.6728
Fru_1,9.3269
Fru_2,9.6546
Fru_3,8.5345
Mal_1,8.4557
Mal_2,8.9308
Mal_3,8.907
G+S_2,9.0468
G+S_3,9.2574
Pyr_1,9.0898
Pyr_2,9.783
Pyr_3,9.4206
Gly_1,8.6386
Gly_2,8.9674
Gly_3,8.5181
Glucon_1,8.7028
Glucon_2,8.8994
Glucon_3,8.7054
BI_1,10.3858
BI_2,10.7321
BC_2,11.1919
BC/t_1,10.786
BC/t_2,10.8576
BC_1,10.5473
Sw_1,11.5235
Sw_2,11.7928
BMM_1,7.5356
BMM_2,7.4383
BMM_3,7.5785
Heat_1,8.1017
Heat_2,7.7905
Heat_3,7.9472
Cold_1,7.6179999999999986
Cold_2,7.4998
Cold_3,7.5019
Etha_1,7.6508
Etha_2,7.6941
Etha_3,7.459
SMMPr_1,8.6217
SMMPr_2,8.7264
SMMPr_3,8.8594
HiTm_1,9.9983
HiTm_2,10.1609
HiTm_3,10.8609
LoTm_1,7.9797
LoTm_2,7.749
LoTm_3,7.7445
HiOs_1,9.7279
HiOs_2,9.9241
HiOs_3,9.7536
Oxctl_1,7.9654
Oxctl_2,7.8351
Oxctl_3,7.7808
Diami_1,7.9704
Diami_2,7.8376
Diami_3,8.0799
Paraq_1,7.9174
Paraq_2,7.726
Paraq_3,7.3852
H2O2_1,7.4003
H2O2_2,7.6415
H2O2_3,7.8015
HPh_1,11.4625
HPh_2,11.5927
HPh_3,11.4188
LPh_1,11.3235
LPh_2,12.1077
LPh_3,11.6334
LPhT_1,12.5176
LPhT_2,12.7438
LPhT_3,13.1973
aero_1,8.2763
aero_2,7.895
aero_3,8.1684
nit_1,7.8385
nit_2,7.7844
nit_3,7.6702
ferm_1,7.8573
ferm_2,7.6935
