,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.4518486429501639,2.0,0.0,0.3195052395,1.0,-0.3195052395,,,,,,,,
1,fur__wt_dpd,0.03861082400000007,0.5064525939053646,2.0,2.0,0.3967268875000001,3.0,-0.3195052395,,,,,,,,
2,fur__wt_fe,-0.3195052395,0.0,2.0,4.0,-0.3195052395,5.0,-0.3195052395,,,,,,,,
3,fur__delfur_dpd,0.16469821700000004,0.6847670951302309,2.0,6.0,0.6489016735,7.0,-0.3195052395,,,,,,,,
4,fur__delfur_fe2,0.5309787539999999,0.606333573524152,2.0,8.0,0.1022361725,9.0,0.9597213354999999,,,,,,,,
5,acid__wt_ph5,0.5276334549999999,1.198035030972938,2.0,10.0,1.3747721494999998,11.0,-0.3195052395,,,,,,,,
6,acid__delgadx_ph5,0.17502675150000002,,1.0,12.0,0.17502675150000002,,,,,,,,,,
7,acid__delgadw_ph5,-0.3195052395,0.0,2.0,13.0,-0.3195052395,14.0,-0.3195052395,,,,,,,,
8,acid__delgade_ph5,0.6754349065,0.0543603950954886,2.0,15.0,0.6369963025000001,16.0,0.7138735104999999,,,,,,,,
9,oxidative__wt_pq,0.369482971,0.26479370794013557,2.0,17.0,0.5567203975,18.0,0.1822455445,,,,,,,,
10,oxidative__deloxyr_pq,-0.3195052395,0.0,2.0,19.0,-0.3195052395,20.0,-0.3195052395,,,,,,,,
11,oxidative__delsoxr_pq,-0.3195052395,0.0,2.0,21.0,-0.3195052395,22.0,-0.3195052395,,,,,,,,
12,oxidative__delsoxs_pq,0.0243740405,0.486318741595095,2.0,23.0,-0.3195052395,24.0,0.3682533205,,,,,,,,
13,nac_ntrc__wt_csn,0.17856127500000002,0.7043724197697958,2.0,25.0,0.6766277895,26.0,-0.3195052395,,,,,,,,
14,nac_ntrc__wt_cytd,0.44693701350000004,0.4033950947569086,2.0,27.0,0.7321804205,28.0,0.16169360650000006,,,,,,,,
15,nac_ntrc__wt_gln,-0.025641172499999976,0.4155865490455159,2.0,29.0,-0.3195052395,30.0,0.26822289450000003,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.420123339,1.0459927668334332,2.0,31.0,1.1597519175,32.0,-0.3195052395,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.44502270650000003,0.0040392753626363985,2.0,33.0,0.4421665075000001,34.0,0.4478789055,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.6227441225,0.03554863801167313,2.0,35.0,0.5976074395000001,36.0,0.6478808054999999,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,0.09627656699999998,0.5880042697402859,2.0,37.0,-0.3195052395,38.0,0.5120583734999999,,,,,,,,
20,misc__wt_no_te,0.49685016800000004,0.45736656061664815,2.0,39.0,0.1734431715,40.0,0.8202571645000001,,,,,,,,
21,misc__bw_delcbl,-0.3195052395,0.0,2.0,41.0,-0.3195052395,42.0,-0.3195052395,,,,,,,,
22,misc__bw_delfabr,-0.3195052395,0.0,2.0,43.0,-0.3195052395,44.0,-0.3195052395,,,,,,,,
23,misc__bw_delfadr,-0.3195052395,0.0,2.0,45.0,-0.3195052395,46.0,-0.3195052395,,,,,,,,
24,misc__nitr_031,0.1963960815,,1.0,47.0,0.1963960815,,,,,,,,,,
25,omics__wt_glu,0.6693912870000001,0.14395538440345607,2.0,48.0,0.5675994585,49.0,0.7711831155,,,,,,,,
26,omics__wt_gly,0.14545842650000002,0.005078059064819905,2.0,50.0,0.1490491565,51.0,0.14186769650000006,,,,,,,,
27,omics__wt_thr,2.0495584555,0.5129356465672379,2.0,52.0,2.4122587295000004,53.0,1.6868581815,,,,,,,,
28,omics__bw_ac,-0.3195052395,0.0,2.0,54.0,-0.3195052395,55.0,-0.3195052395,,,,,,,,
29,omics__bw_fum,0.9152570905,0.7511691715198971,2.0,56.0,0.3841002755,57.0,1.4464139055,,,,,,,,
30,omics__bw_glc,0.1858273085,0.03720693776384407,2.0,58.0,0.21213658649999997,59.0,0.15951803050000002,,,,,,,,
31,omics__bw_pyr,0.6214687375,1.3307381601135488,2.0,60.0,-0.3195052395,61.0,1.5624427145,,,,,,,,
32,ompr__wt_nacl,0.16076933650000003,0.6792108190421878,2.0,62.0,-0.3195052395,63.0,0.6410439125,,,,,,,,
33,ompr__bw_delompr_nacl,-0.3195052395,0.0,2.0,64.0,-0.3195052395,65.0,-0.3195052395,,,,,,,,
34,minspan__wt_ade,-0.3195052395,,1.0,66.0,-0.3195052395,,,,,,,,,,
35,minspan__wt_glc,-0.19602075616666662,0.2138813990797256,3.0,67.0,0.050948210500000035,68.0,-0.3195052395,69.0,-0.3195052395,,,,,,
36,minspan__wt_glc_anaero,-0.3195052395,0.0,2.0,70.0,-0.3195052395,71.0,-0.3195052395,,,,,,,,
37,minspan__wt_trp,-0.3195052395,,1.0,72.0,-0.3195052395,,,,,,,,,,
38,minspan__bw_delcra_glc,-0.3195052395,,1.0,73.0,-0.3195052395,,,,,,,,,,
39,minspan__bw_delcra_trp,-0.3195052395,,1.0,74.0,-0.3195052395,,,,,,,,,,
40,minspan__bw_delmntr,-0.3195052395,,1.0,75.0,-0.3195052395,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.3195052395,,1.0,76.0,-0.3195052395,,,,,,,,,,
42,minspan__bw_delnac_glc,0.4411342725,,1.0,77.0,0.4411342725,,,,,,,,,,
43,cra_crp__wt_ac,0.611440113,0.22537208769598463,2.0,78.0,0.7708022445,79.0,0.4520779815,,,,,,,,
44,cra_crp__wt_fru,0.12377555000000003,0.016151913408092366,2.0,80.0,0.13519667750000006,81.0,0.1123544225,,,,,,,,
45,cra_crp__delcra_ac,0.8709527989999999,0.27188679929980775,2.0,82.0,0.6786997995,83.0,1.0632057984999999,,,,,,,,
46,cra_crp__delcra_fru,0.322482012,0.9079070779419272,2.0,84.0,0.9644692635,85.0,-0.3195052395,,,,,,,,
47,cra_crp__delcra_glc,0.13742052200000007,0.026465352897051347,2.0,86.0,0.15613435250000013,87.0,0.11870669150000003,,,,,,,,
48,rpoB__wt_031,-0.3195052395,,1.0,88.0,-0.3195052395,,,,,,,,,,
49,rpoB__wt_044,-0.3195052395,,1.0,89.0,-0.3195052395,,,,,,,,,,
50,rpoB__wt_lb,0.27820974699999995,0.8452966403419514,2.0,90.0,0.8759247334999999,91.0,-0.3195052395,,,,,,,,
51,rpoB__rpoBE546V_031,1.2921828645,,1.0,92.0,1.2921828645,,,,,,,,,,
