,-0.2901422917748389,-0.2455050161171714,-0.2008677404595039,-0.1562304648018364,-0.11159318914416888,-0.06695591348650137,-0.022318637828833865,0.022318637828833643,0.06695591348650115,0.11159318914416866,0.15623046480183617,0.20086774045950367,0.24550501611717118,0.2901422917748387,0.3347795674325062,0.3794168430901737,0.4240541187478412,0.4686913944055087,0.5133286700631763,0.5579659457208437
thresh,-0.31246092960367267,0.31246092960367267,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,6,2164,2140,13,1,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['tasA'],[]
