,new_2339954_2340289
LBexp_1,12.3297
LBexp_2,11.364
LBexp_3,10.9562
LBtran_1,8.0624
LBtran_2,8.6075
LBtran_3,9.1224
LBstat_1,9.0251
LBstat_2,8.9466
LBstat_3,8.892900000000001
LBGexp_1,11.1855
LBGexp_2,11.9103
LBGexp_3,11.8814
LBGtran_2,9.4833
LBGtran_3,9.9797
LBGstat_1,12.5246
LBGstat_2,13.0148
LBGstat_3,10.5336
S0_1,9.5538
S0_2,10.0011
S0_3,9.6087
S1_1,9.8726
S1_2,9.7936
S1_3,10.4154
S2_1,8.619
S2_2,8.4849
S2_3,8.1009
S3_1,8.1893
S3_2,8.4008
S4_1,8.9164
S4_2,8.5417
S4_3,8.2393
S5_1,9.4059
S5_2,9.5372
S5_3,9.9283
S6_1,9.9526
S6_2,9.8087
S6_3,9.9708
S6/t_1,10.3012
S6/t_2,9.4389
S6_4,9.287
S6_5,9.6435
S6_6,9.4466
S7_4,9.9107
S7_5,10.0592
S7_6,10.1341
S8_4,9.8004
S8_5,10.4797
G135_1,11.782399999999999
G135_3,9.7756
G150_1,11.1107
G150_2,12.4235
G150_3,11.4972
G180_1,11.4007
G180_2,11.9384
G180_3,10.3285
C30_1,10.5032
C30_2,10.6594
C90_1,9.2543
C90_2,9.2525
BI_1,9.6302
BI_2,9.8578
BC_2,8.9216
BC/t_1,8.5763
BC/t_2,9.4915
BC_1,8.333
Sw_1,8.1379
Sw_2,8.6805
BT_1,9.1953
BT_2,8.624
B36_1,11.2338
B36_2,10.7808
B60_1,12.6199
B60_2,12.3002
M9exp_1,11.2163
M9exp_2,10.9627
M9exp_3,10.8231
M9tran_1,9.9543
M9tran_2,9.9629
M9tran_3,10.0405
M9stat_1,10.0409
M9stat_2,10.0488
M9stat_3,9.8102
M+G_1,10.4083
M+G_2,10.600999999999999
M+G_3,10.054
Glu_1,10.6686
Glu_2,10.4249
Glu_3,10.9182
Fru_1,10.8867
Fru_2,10.3017
Fru_3,10.0599
Mal_1,9.5163
Mal_2,9.687100000000001
Mal_3,9.9399
G+S_2,9.5591
G+S_3,9.5756
Pyr_1,9.0573
Pyr_2,9.7005
Pyr_3,9.5931
Gly_1,9.2687
Gly_2,9.7879
Gly_3,8.8494
Glucon_1,9.527
Glucon_2,9.8091
Glucon_3,9.2033
aero_1,12.2559
aero_2,10.5413
aero_3,11.5817
nit_1,10.7711
nit_2,10.441
nit_3,10.7688
ferm_1,10.8957
ferm_2,11.4639
ferm_3,11.6303
T-5.40H_1,11.5209
T-4.40H_1,11.6804
T-3.40H_1,12.1038
T-2.40H_1,11.6311
T-1.40H_1,12.2303
T-1.10H_1,12.8397
T-0.40H_1,12.9971
T0.0H_1,12.608
T0.30H_1,13.3542
T1.0H_1,13.0753
T1.30H_1,12.5483
T2.0H_1,11.8089
T2.30H_1,12.3993
T3.0H_1,11.2525
T3.30H_1,11.4598
T4.0H_1,11.0696
T5.0H_1,10.3336
HPh_1,10.9382
HPh_2,10.4217
HPh_3,10.6398
LPh_1,10.929
LPh_2,11.415
LPh_3,10.941
LPhT_1,9.9576
LPhT_2,9.7594
LPhT_3,10.1748
SMMPr_1,11.1872
SMMPr_2,11.3979
SMMPr_3,11.1729
HiTm_1,10.9125
HiTm_2,12.2712
HiTm_3,11.7091
LoTm_1,11.7493
LoTm_2,10.6774
LoTm_3,11.1269
HiOs_1,10.1403
HiOs_2,9.8
HiOs_3,10.1827
BMM_1,10.8518
BMM_2,10.654
BMM_3,10.9038
Heat_1,13.0706
Heat_2,12.7096
Heat_3,12.7506
Cold_1,12.3605
Cold_2,11.5295
Cold_3,10.8974
Etha_1,9.3684
Etha_2,9.4232
Etha_3,9.762
SMM_1,11.4642
SMM_2,11.4027
SMM_3,11.0637
Salt_1,12.3003
Salt_2,12.2015
Salt_3,12.8018
Mt0_1,12.3641
Mt0_3,11.6741
M0t45_1,9.0239
M0t45_2,11.369
M0t45_3,9.6118
M0t90_1,8.436
M0t90_2,9.1159
M0t90_3,8.394
M40t45_1,9.28
M40t45_2,7.9323
M40t45_3,9.9392
M40t90_1,8.1472
M40t90_2,9.1492
M40t90_3,8.5507
dia0_1,11.6725
dia0_2,11.9766
dia0_3,11.7346
dia5_1,9.1698
dia5_2,9.7459
dia5_3,9.967
dia15_1,12.0959
dia15_2,11.6746
dia15_3,9.656
