,-0.25139904133155333,-0.21272226574208358,-0.17404549015261384,-0.1353687145631441,-0.09669193897367434,-0.05801516338420459,-0.019338387794734846,0.0193383877947349,0.05801516338420465,0.0966919389736744,0.13536871456314414,0.1740454901526139,0.21272226574208364,0.25139904133155333,0.29007581692102313,0.32875259251049294,0.3674293680999626,0.4061061436894323,0.4447829192789021,0.4834596948683719
thresh,-0.2707374291262882,0.2707374291262882,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,11,2846,2682,22,1,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['turB'],[]
