,-0.062417483341210854,-0.052814793596409185,-0.043212103851607515,-0.033609414106805846,-0.024006724362004177,-0.014404034617202507,-0.004801344872400838,0.004801344872400838,0.0144040346172025,0.024006724362004163,0.03360941410680584,0.043212103851607515,0.05281479359640918,0.06241748334121084,0.07202017308601252,0.08162286283081419,0.09122555257561585,0.10082824232041751,0.11043093206521917,0.12003362181002086
thresh,-0.06721882821361169,0.06721882821361169,2,,,,,,,,,,,,,,,,,
unreg,0,2,7,15,146,752,2185,1662,476,148,77,48,12,14,3,6,5,2,0,0
BkdR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['PP_2358' 'PP_2942' 'PP_0108'],['PP_2362' 'PP_0109' 'PP_3419' 'ctaD' 'PP_4793' 'PP_0107'],['PP_0536' 'PP_0106' 'PP_2360' 'PP_2359' 'PP_2361'],['yohC' 'PP_0105'],[],[]
BkdR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['bkdB'],['bkdAB' 'bkdAA' 'lpdV'],[],[],[],[],[]
