,Value,list
TF,BkdR,
reg_genes,4,['bkdB']
comp_genes,19,"['PP_2358' 'PP_0536' 'PP_2360' 'PP_0107' 'PP_0106' 'PP_0108' 'PP_3419'
 'PP_2362' 'PP_0105' 'ctaD' 'yohC' 'PP_0109' 'PP_2361' 'PP_4793' 'PP_2359'
 'PP_2942']"
both_genes,3,['lpdV' 'bkdAA' 'bkdAB']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
