,ABUW_3076
SRX3737100,-0.8409011638
SRX3737101,-1.336459714
SRX3737103,-1.4057161346
SRX3737104,0.0026841479
SRX3737105,-0.09463150470000001
SRX3737106,0.039317309700000004
SRX3737107,0.0526300472
SRX3737108,-0.6721950283
SRX3737109,-0.7038538737000001
SRX3737110,-0.5735530288
SRX3737111,-0.7376935628
Abaum_0017,0.0677761037
Abaum_0018,1.1362280522
Abaum_0019,1.2677120274
Abaum_0020,1.5194525549
Abaum_0021,1.9883938044
Abaum_0022,0.1282734834
Abaum_0023,-0.0677761037
Abaum_0024,0.9753278320000001
Abaum_0025,2.1120803959
Abaum_0026,0.1702199292
SRX3141471,0.2437548955
SRX3141472,-0.2511302891
SRX3141473,-0.1504842895
SRX3141474,0.40161457850000004
SRX3141475,-0.0012623814
SRX3141476,0.35482217600000004
SRX3141477,0.6166508676
SRX3141478,0.0666755648
SRX3141479,0.1344845128
SRX8944518,0.24456103410000002
SRX8944519,0.1095240376
SRX8944520,-0.398641536
SRX8944521,0.2743322582
SRX8944522,0.1540805019
SRX8944523,-0.052149168700000005
SRX5930997,0.0620818494
SRX5930998,-0.1900750131
SRX5930999,0.1279931637
SRX5931001,1.7876079617
SRX5931002,2.0498717567
SRX4488546,2.2260704107000002
SRX4488547,-0.7200134725
SRX4488548,1.2425477872
SRX4488549,-1.5060569382
SRX4488550,2.4260110615
SRX4488551,2.2524371592
SRX4488552,1.1935378414
SRX4488553,1.1053138315
SRX4488554,1.8547130829
SRX4488555,0.9286575446
SRX4488556,1.3892629264
SRX4488557,0.9793408248000001
SRX2568047,-0.4652886433
SRX2568048,-0.34955966450000003
SRX2568049,0.42305586110000004
SRX2568050,-0.8004091904
SRX2568051,-0.47642282900000005
SRX2568052,-0.7826184995000001
SRX2568053,0.728703784
SRX2568054,-1.6570468796000002
SRX2568055,-0.8150613718
SRX2568056,-0.6749494498
SRX2568057,-0.4485862459
SRX2568058,-0.7661993003
SRX2568059,-1.1237007474
SRX2568060,-1.1498098112
SRX2568061,-0.9032314637000001
SRX2568062,-0.2367283925
SRX2568063,0.08463550830000001
SRX2568064,0.1520928843
Abaum_0001,0.10582376630000001
Abaum_0002,-0.2139459853
Abaum_0003,0.5739766032
Abaum_0004,0.5366226517
Abaum_0005,1.3103257209999999
Abaum_0006,1.1081860602
Abaum_0007,1.0272644804
Abaum_0008,0.7642368596
Abaum_0009,0.0867169977
Abaum_0010,0.0902667526
Abaum_0011,-0.2068736287
Abaum_0012,0.2068736287
Abaum_0013,0.3010711511
Abaum_0014,0.23601310080000001
Abaum_0015,0.3227260575
Abaum_0016,0.30221963160000004
ERX1221046,-0.0713658091
ERX1221048,0.1042787594
ERX1221049,-0.0329129504
ERX1221050,0.9044443758
ERX1221052,0.429431555
ERX1221053,0.8461648589
ABNM035,0.0741148185
ABNM036,-0.0741148185
ABNM037,0.22558068650000002
ABNM038,-2.2824647125
ABNM041,-0.2785545015
ABNM042,0.1111255545
ABNM019,-0.0088362693
ABNM020,0.0088362693
ABNM021,0.1822024987
ABNM022,-0.21035703
ABNM023,0.028349194100000003
ABNM024,-0.2214991611
ABNM025,0.0353574105
ABNM026,-0.6836061467
ABNM027,0.1196979298
ABNM028,-0.1196979298
ABNM029,-0.3069011499
ABNM030,-0.4039087583
ABNM031,-0.1281259905
ABNM032,-0.4105451993
ABNM033,-0.0953568778
ABNM034,-0.4482649353
ABNM001,-0.1665840194
ABNM002,0.1665840194
ABNM003,0.3388165802
ABNM004,0.5299252598
ABNM005,-0.7042090319000001
ABNM006,0.29543415630000003
ABNM007,0.4078911806
ABNM008,0.9630682377
ABNM009,0.0227966372
ABNM010,0.0038611522
ABNM043,-0.406117926
ABNM044,0.406117926
ABNM045,0.09051439300000001
ABNM046,-0.302639722
ABNM047,0.7772143730000001
ABNM048,0.997077567
ABNM011,-0.0505970818
ABNM012,0.0505970818
ABNM013,0.1611068087
ABNM014,0.0898270342
ABNM015,0.4023022167
ABNM016,-0.0831803644
ABNM017,-0.1281943429
ABNM018,0.175443537
