,PA2796
SRX7442752,-0.066500152
SRX7442753,0.066500152
SRX7442754,0.06855536100000001
SRX7442755,-0.24361901
SRX7442756,1.204141563
SRX7442757,1.158209012
SRX7442758,1.1707670270000001
SRX7442759,-0.329365735
SRX7442761,-0.5233111020000001
SRX7874204,-0.021000837
SRX7874205,0.021000836000000002
SRX7874206,-0.638731503
SRX7874207,-0.542501279
SRX8639787,0.022013135
SRX8639788,-0.022013135
SRX8639789,0.8650521560000001
SRX8639790,0.7226500720000001
SRX8639791,0.023166152000000002
SRX8639792,0.53238942
SRX8639793,-0.302176063
SRX8639794,-0.19349859900000002
SRX8639795,-0.07464409100000001
SRX8639796,-0.32420528200000004
SRX8639797,0.5634403450000001
SRX8639798,0.365772988
SRX8639800,0.66265849
SRX1156127,0.064427739
SRX1156135,-0.064427739
SRX1156136,-0.497316397
SRX1156137,-0.547171372
SRX1156138,0.06546220700000001
SRX1156140,0.14364109
ERX2195929,0.094018296
ERX2195930,-0.094018296
ERX2195931,-0.26221939
ERX2195932,-0.28567063200000004
ERX2195933,-0.44534032100000004
ERX2195934,-0.5411831490000001
SRX4579961,-0.022334251000000003
SRX4579962,0.050897947000000006
SRX4579963,-0.028563697000000002
SRX4579964,-0.14912946500000002
SRX4579965,-0.096837645
SRX4579966,-0.025888565000000002
SRX5630349,0.153223828
SRX5630350,-0.153223828
SRX5630351,0.32865287200000004
SRX5630352,0.35920105100000005
SRX1411278,-0.065965198
SRX1411287,-0.095962169
SRX1411289,-0.11732478600000001
SRX1411279,0.28681860800000003
SRX1411280,-0.22085341100000003
SRX1411281,-0.6128862150000001
SRX1411282,-0.387323572
SRX1411283,-0.515971379
SRX1411284,-0.238845996
SRX1411285,-0.232058119
SRX1411286,-0.058193205000000005
SRX1411288,0.074917544
SRX2711962,0.016011901000000002
SRX2711963,-0.016011902
SRX2711964,0.49022123
SRX2711965,0.6734882590000001
SRX2711966,-0.726944386
SRX2711967,-1.3459108020000001
