,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,14.677,0.3097116077902151,3.0,0.0,15.0106,1.0,14.6218,2.0,14.3986,,,,,,,,,,
1,M9__M9tran,14.123266666666666,0.24672762985392077,3.0,3.0,14.0901,4.0,13.8948,5.0,14.3849,,,,,,,,,,
2,M9__M9stat,14.4713,0.2246630365681007,3.0,6.0,14.7259,7.0,14.3871,8.0,14.3009,,,,,,,,,,
3,Carbon Transition__MG-0.1,14.434,0.7491157654194717,3.0,9.0,14.6083,10.0,13.6131,11.0,15.0806,,,,,,,,,,
4,Carbon Transition__MG-0.2,14.77395,0.2670742312541583,2.0,12.0,14.5851,13.0,14.9628,,,,,,,,,,,,
5,Carbon Transition__MG+5,14.433633333333333,0.4388120364499284,3.0,14.0,14.8462,15.0,14.4821,16.0,13.9726,,,,,,,,,,
6,Carbon Transition__MG+10,14.516799999999998,0.5766447433212234,3.0,17.0,14.9454,18.0,14.7438,19.0,13.8612,,,,,,,,,,
7,Carbon Transition__MG+15,14.519833333333333,0.4926214097390953,3.0,20.0,13.9559,21.0,14.8663,22.0,14.7373,,,,,,,,,,
8,Carbon Transition__MG+25,14.445733333333335,0.16084838616950264,3.0,23.0,14.5003,24.0,14.2647,25.0,14.5722,,,,,,,,,,
9,Carbon Transition__MG+45,14.388833333333332,0.5013734170589155,3.0,26.0,14.6968,27.0,13.8103,28.0,14.6594,,,,,,,,,,
10,Carbon Transition__MG+60,14.576550000000001,0.11094505396816824,2.0,29.0,14.4981,30.0,14.655,,,,,,,,,,,,
11,Carbon Transition__MG+90,14.25355,0.7310777010687721,2.0,31.0,13.7366,32.0,14.7705,,,,,,,,,,,,
12,Carbon Transition__MG+120,14.136033333333332,0.5782243883937557,3.0,33.0,13.5478,34.0,14.7037,35.0,14.1566,,,,,,,,,,
13,Carbon Transition__MG+150,14.15015,0.3260469368051159,2.0,36.0,13.9196,37.0,14.3807,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,14.725033333333334,0.33483184336818056,3.0,38.0,14.6118,39.0,14.4615,40.0,15.1018,,,,,,,,,,
15,Carbon Transition__GM-0.2,14.850066666666665,0.38585128395967955,3.0,41.0,14.4156,42.0,15.1528,43.0,14.9818,,,,,,,,,,
16,Carbon Transition__GM+5,14.663233333333332,0.3563764348737639,3.0,44.0,14.380999999999998,45.0,14.545,46.0,15.0637,,,,,,,,,,
17,Carbon Transition__GM+10,14.3732,0.5668167957991356,2.0,47.0,14.774,48.0,13.9724,,,,,,,,,,,,
18,Carbon Transition__GM+15,14.827333333333334,0.12162336672421696,3.0,49.0,14.6869,50.0,14.8965,51.0,14.8986,,,,,,,,,,
19,Carbon Transition__GM+25,15.020499999999998,0.14682121781268512,3.0,52.0,14.8994,53.0,15.1838,54.0,14.9783,,,,,,,,,,
20,Carbon Transition__GM+45,14.263233333333332,0.6623190796990025,3.0,55.0,15.0266,56.0,13.8413,57.0,13.9218,,,,,,,,,,
21,Carbon Transition__GM+60,14.284766666666668,0.35554332131729466,3.0,58.0,14.6953,59.0,14.0823,60.0,14.0767,,,,,,,,,,
22,Carbon Transition__GM+90,14.370466666666667,0.2282511409244943,3.0,61.0,14.5983,62.0,14.3713,63.0,14.1418,,,,,,,,,,
23,Carbon Transition__GM+120,13.45055,0.17698882733099233,2.0,64.0,13.5757,65.0,13.3254,,,,,,,,,,,,
24,Carbon Transition__GM+150,13.9338,0.20681230621024405,3.0,66.0,14.1549,67.0,13.7451,68.0,13.9014,,,,,,,,,,
25,Life Cycle__BT,14.8087,0.45099270504077904,2.0,69.0,15.1276,70.0,14.4898,,,,,,,,,,,,
26,Life Cycle__B36,16.42735,0.03966869042456581,2.0,71.0,16.4554,72.0,16.3993,,,,,,,,,,,,
27,Life Cycle__B60,16.3934,0.08372144289248805,2.0,73.0,16.3342,74.0,16.4526,,,,,,,,,,,,
28,Life Cycle__S0,13.9861,0.3706927029225146,3.0,75.0,13.8415,76.0,13.7095,77.0,14.4073,,,,,,,,,,
29,Life Cycle__S1,14.886333333333333,0.05990027824086716,3.0,78.0,14.9545,79.0,14.8624,80.0,14.8421,,,,,,,,,,
30,Life Cycle__S2,14.513366666666668,0.258745247943481,3.0,81.0,14.707,82.0,14.2195,83.0,14.6136,,,,,,,,,,
31,Life Cycle__S3,15.04715,0.23412305525086538,2.0,84.0,14.8816,85.0,15.2127,,,,,,,,,,,,
32,Life Cycle__S4,16.1717,0.15630319894359207,3.0,86.0,16.011,87.0,16.1809,88.0,16.3232,,,,,,,,,,
33,Life Cycle__S5,15.937400000000002,0.39612158487010085,3.0,89.0,15.7255,90.0,15.6923,91.0,16.3944,,,,,,,,,,
34,Life Cycle__S6,15.243525,1.2645839086999557,8.0,92.0,15.7644,93.0,13.5589,94.0,15.4174,95.0,15.8381,96.0,12.9832,97.0,15.7299,98.0,16.2912,99.0,16.3651
35,Life Cycle__S7,16.025566666666666,0.2029845889059892,3.0,100.0,16.2438,101.0,15.8424,102.0,15.9905,,,,,,,,,,
36,Life Cycle__S8,15.1647,0.8564477333731462,2.0,103.0,15.7703,104.0,14.5591,,,,,,,,,,,,
37,Life Cycle__G135,12.8062,1.0465180361560906,2.0,105.0,13.5462,106.0,12.0662,,,,,,,,,,,,
38,Life Cycle__G150,13.745766666666666,0.4301692031437548,3.0,107.0,13.2491,108.0,13.988,109.0,14.0002,,,,,,,,,,
39,Life Cycle__G180,13.826133333333333,0.20281701933845084,3.0,110.0,13.9303,111.0,13.9557,112.0,13.5924,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,15.1467,,1.0,113.0,15.1467,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,14.8308,,1.0,114.0,14.8308,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,14.6467,,1.0,115.0,14.6467,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,14.1655,,1.0,116.0,14.1655,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,13.9829,,1.0,117.0,13.9829,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,13.8439,,1.0,118.0,13.8439,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,14.2444,,1.0,119.0,14.2444,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,13.6974,,1.0,120.0,13.6974,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,14.0295,,1.0,121.0,14.0295,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,13.5217,,1.0,122.0,13.5217,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,14.1778,,1.0,123.0,14.1778,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,14.1262,,1.0,124.0,14.1262,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,14.8289,,1.0,125.0,14.8289,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,14.6825,,1.0,126.0,14.6825,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,15.113,,1.0,127.0,15.113,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,14.8932,,1.0,128.0,14.8932,,,,,,,,,,,,,,
