,STM1188
SRX3136375,-0.0577756839
SRX3136376,-0.2686226553
SRX3136377,1.0254929828
SRX3136378,-0.6990946436000001
SRX3136379,0.39216399630000004
SRX3136380,0.5925114273000001
SRX3136381,0.4185181872
SRX3136382,0.3113850349
SRX8914620,-0.20480788290000002
SRX8914621,0.043987138700000004
SRX8914622,0.1608207442
SRX8914623,-0.40445930010000003
SRX8914625,0.0340394547
ERX3503512,0.056352595000000005
ERX3503513,0.017124362900000002
ERX3503514,-0.0734769579
ERX3503515,1.0836649337
ERX3503516,1.1666399145
ERX3503517,1.296733004
ERX3503518,0.5248793907
ERX3503519,0.8129952421000001
ERX3503520,0.8550829754
SRX2195704,0.0890842332
SRX2195705,-0.0890842332
SRX2195706,-0.1969275324
SRX2195707,-0.541011409
SRX2195708,0.5536413405
SRX2195709,0.594163568
SRX2195710,-0.1405854714
SRX2195711,0.39394790490000003
ERX3467881,-0.4112911884
ERX3467883,0.4112911884
SRX3798491,-0.1865179201
SRX3798492,0.0658082956
SRX3798499,-1.0246671323
SRX3798500,1.5078417203
SRX3798501,-0.0503451966
SRX3798502,-0.4790403935
SRX3798503,3.3154039106
SRX3798504,3.3170493156
SRX3798506,3.0347997976
SRX3798507,1.5665615516
SRX3798508,1.4968598493
SRX3798509,-0.0658717967
SRX3798510,0.19685329410000002
SRX3798517,-0.2683507626
SRX3798518,-0.1309814974
SRX4341761,-0.3162206547
SRX4341762,-0.4160735042
SRX4341763,0.0493573163
SRX4341764,0.2132595593
SRX4341765,0.2505680588
SRX4341766,0.1564007127
SRX4341767,0.0151236609
SRX4341768,-0.047457248800000004
SRX4341769,0.0323335879
SRX1258665,1.769769068
SRX1258666,2.0972687639
SRX1258667,1.7377086605
SRX1258669,-0.1346695875
SRX1258670,0.1346695875
ERX2079594,-0.1891684078
ERX2079595,-0.23222923210000002
ERX2079596,-0.0914743445
ERX2079597,0.0263558984
ERX2079598,0.0928712778
ERX2079599,-0.1192271762
SRX2804001,0.6770932759
SRX2804004,0.4877591317
SRX2804005,0.4997077328
SRX2804006,-0.2918436485
SRX2804007,0.1653625941
SRX2804008,0.44230917880000004
SRX2804009,-0.1737875586
SRX2804010,0.47415464420000003
SRX2804011,0.6197446079000001
SRX2804012,-1.0864076712
SRX2804013,0.2438938619
SRX2804014,0.2051724868
SRX2804015,0.30723759570000003
SRX2804016,0.015569970300000001
SRX2804017,-0.0629057349
SRX2804019,0.13883118860000002
SRX2804020,0.2525338815
SRX2804021,-0.3364885543
SRX2804022,0.1174065965
SRX2804023,-0.09223563100000001
SRX2804024,0.2425662436
SRX2804027,0.25188084110000003
SRX2804028,-0.47174108130000003
SRX2804029,0.2198602402
SRX2804030,0.21320594410000002
SRX2804031,0.025959683400000003
SRX2804032,0.0078918891
SRX2804033,-0.028526842
SRX2804034,0.3482748262
SRX2804035,0.023114086500000002
SRX2804036,0.0283386844
SRX2804037,0.3013851782
SRX2804038,0.0843499694
SRX2804039,0.064169404
SRX2804040,-0.0317051275
SRX2804041,0.426741613
SRX2804042,0.5036330184
SRX2804043,-0.4534651603
SRX2804044,0.2693425343
SRX2804045,-0.4115930937
SRX2804046,-0.39785645700000005
SRX2804047,0.0686207539
SRX2804048,0.168967965
SRX2804049,-0.34270247
SRX2804050,0.3061165399
SRX2804051,0.4815189446
SRX2804052,-0.7173140479
SRX2804053,-0.23113607760000002
SRX2804054,-0.0856625535
SRX2804055,-0.7529427725000001
SRX2804056,0.3446367535
SRX2804057,0.0658932599
SRX2804058,-1.1030093679
SRX2804059,-0.6009818159
SRX2070419,1.0300764183
SRX2070420,0.7814755331000001
SRX2070421,0.608333792
SRX2070422,0.2168235258
SRX2070423,-0.0106034986
SRX2070424,0.0203691397
SRX2070425,0.1885663886
SRX2070426,-0.0740911323
SRX2070427,-0.11447525630000001
SRX1470895,-0.2162440924
SRX1470896,0.2162440924
SRX2409106,-0.13470332770000001
SRX2409107,0.026879339000000002
SRX2409108,0.1078239887
SRX2409109,0.7522581653
SRX2409110,0.014967265
SRX2409111,0.2903281196
SRX7973255,-0.3384436718
SRX7973256,0.0954271339
SRX7973257,0.2430165379
SRX7973258,-0.0715424582
SRX7973259,-0.6537220052
SRX7973260,-0.29463556900000004
SRX7973261,-0.0124808149
SRX7973262,-0.5542259533
SRX7973264,0.1061971394
SRX7973265,-0.190328451
SRX7973266,-0.46291362610000003
ERX3475890,-2.7850892523
ERX3475891,-1.240468601
ERX3475892,-1.1134493487000001
ERX3475894,-0.6387441007
ERX3475895,-1.3158541875
ERX3475896,0.0367579069
ERX3475897,0.10355865060000001
ERX3475899,-0.1403165575
ERX3475900,-1.1121254171
ERX3475901,-1.0543477423
