,-0.3149965063822777,-0.2624970886518981,-0.20999767092151844,-0.1574982531911388,-0.10499883546075917,-0.05249941773037953,1.1102230246251565e-16,0.05249941773037975,0.10499883546075939,0.15749825319113903,0.20999767092151866,0.26249708865189825,0.31499650638227794,0.36749592411265763,0.4199953418430372,0.4724947595734168,0.5249941773037965,0.5774935950341762,0.6299930127645558,0.6824924304949354
thresh,-0.3412462152474675,0.3412462152474675,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,88,4041,80,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yegZ'],[],[]
