sample,new_2071199_2071285_c
LBexp_1,12.3447
LBexp_2,12.49
LBexp_3,12.3938
LBtran_1,12.5533
LBtran_2,12.419
LBtran_3,12.5501
LBstat_1,13.7625
LBstat_2,13.4741
LBstat_3,13.1764
LBGexp_1,9.8457
LBGexp_2,12.3688
LBGexp_3,12.0356
LBGtran_2,13.076
LBGtran_3,12.7268
LBGstat_1,11.4755
LBGstat_2,11.0468
LBGstat_3,12.5147
S0_1,12.193
S0_2,11.7511
S0_3,11.8712
S1_1,13.3771
S1_2,13.8865
S1_3,13.4458
S2_1,13.2527
S2_2,13.316
S2_3,12.9322
S3_1,13.1664
S3_2,12.8584
S4_1,12.5765
S4_2,12.6437
S4_3,12.2319
S5_1,11.5889
S5_2,11.5733
S5_3,12.259
S6_1,10.1423
S6_2,7.8845
S6_3,11.0726
S6/t_1,9.5795
S6/t_2,7.8496
S6_4,9.9402
S6_5,10.6059
S6_6,10.6755
S7_4,10.7908
S7_5,10.9273
S7_6,10.8418
S8_4,10.5723
S8_5,10.3203
G135_1,11.1459
G135_3,9.2277
G150_1,11.2389
G150_2,11.2749
G150_3,11.2149
G180_1,11.3172
G180_2,11.7258
G180_3,10.9394
C30_1,11.1548
C30_2,11.3179
C90_1,12.8282
C90_2,12.5099
BI_1,13.1111
BI_2,13.5141
BC_2,13.1403
BC/t_1,12.2636
BC/t_2,12.7346
BC_1,12.7259
Sw_1,12.5728
Sw_2,12.8163
BT_1,12.3955
BT_2,11.3368
B36_1,12.3581
B36_2,12.087
B60_1,12.0507
B60_2,12.5606
M9exp_1,13.1094
M9exp_2,12.6777
M9exp_3,12.3728
M9tran_1,12.802
M9tran_2,12.6743
M9tran_3,13.2763
M9stat_1,11.842
M9stat_2,10.9677
M9stat_3,10.9342
M+G_1,12.4764
M+G_2,12.5244
M+G_3,12.5483
Glu_1,12.8598
Glu_2,12.6513
Glu_3,12.847
Fru_1,12.1623
Fru_2,13.1634
Fru_3,12.1047
Mal_1,12.206
Mal_2,12.0256
Mal_3,12.1187
G+S_2,13.3195
G+S_3,13.2228
Pyr_1,12.1064
Pyr_2,13.1794
Pyr_3,12.6252
Gly_1,10.8166
Gly_2,12.2494
Gly_3,10.9818
Glucon_1,11.6377
Glucon_2,12.1318
Glucon_3,10.6937
aero_1,12.949000000000002
aero_2,12.0291
aero_3,12.8487
nit_1,12.8161
nit_2,13.5247
nit_3,13.0991
ferm_1,12.6719
ferm_2,13.0143
ferm_3,13.0904
T-5.40H_1,13.357
T-4.40H_1,13.2194
T-3.40H_1,13.2477
T-2.40H_1,12.7184
T-1.40H_1,13.1317
T-1.10H_1,13.1138
T-0.40H_1,13.4917
T0.0H_1,13.2788
T0.30H_1,12.2961
T1.0H_1,12.2048
T1.30H_1,11.9298
T2.0H_1,11.2823
T2.30H_1,12.3803
T3.0H_1,11.7018
T3.30H_1,12.2854
T4.0H_1,12.257
T5.0H_1,11.3462
HPh_1,12.7799
HPh_2,12.4831
HPh_3,12.9465
LPh_1,12.1041
LPh_2,12.6522
LPh_3,11.7396
LPhT_1,12.7289
LPhT_2,12.0453
LPhT_3,11.9355
SMMPr_1,13.0553
SMMPr_2,13.2987
SMMPr_3,11.6973
HiTm_1,13.4617
HiTm_2,13.089
HiTm_3,13.6353
LoTm_1,13.1229
LoTm_2,13.2045
LoTm_3,12.9298
HiOs_1,13.6056
HiOs_2,13.5861
HiOs_3,13.5451
BMM_1,12.2969
BMM_2,12.1253
BMM_3,12.2717
Heat_1,12.7273
Heat_2,12.6239
Heat_3,12.3433
Cold_1,12.7442
Cold_2,12.0445
Cold_3,11.2068
Etha_1,12.3089
Etha_2,12.5469
Etha_3,12.5108
SMM_1,13.0309
SMM_2,13.2127
SMM_3,12.630999999999998
Salt_1,12.4417
Salt_2,12.2801
Salt_3,12.5311
Mt0_1,12.5326
Mt0_3,12.3951
M0t45_1,12.8914
M0t45_2,12.5666
M0t45_3,13.0186
M0t90_1,12.8682
M0t90_2,13.7925
M0t90_3,13.2817
M40t45_1,12.4233
M40t45_2,13.2059
M40t45_3,13.1222
M40t90_1,12.7712
M40t90_2,13.3913
M40t90_3,13.7481
dia0_1,11.7023
dia0_2,12.5448
dia0_3,12.7631
dia5_1,12.3792
dia5_2,13.1638
dia5_3,13.0608
dia15_1,14.1277
dia15_2,14.0975
dia15_3,13.0811
Diami_1,11.1458
Diami_2,11.3471
Diami_3,11.4996
Paraq_1,10.9897
Paraq_2,11.3578
Paraq_3,9.4316
H2O2_1,10.9663
H2O2_2,11.7437
H2O2_3,11.7483
Oxctl_1,10.9173
Oxctl_2,10.8654
Oxctl_3,11.3892
GM-0.1_1,12.3479
GM-0.2_1,11.7321
GM+5_1,11.985
GM+15_1,12.654000000000002
GM+25_1,12.861
GM+45_1,12.9469
GM+60_1,12.9312
GM+90_1,12.6083
GM+120_1,11.1972
GM+150_1,12.4221
GM-0.1_2,12.1933
GM-0.2_2,11.4252
GM+5_2,12.3337
GM+10_2,11.9229
GM+15_2,12.2723
GM+25_2,12.5006
GM+45_2,9.8178
GM+60_2,10.8015
GM+90_2,12.2546
GM+150_2,12.4708
GM-0.1_3,12.498
GM-0.2_3,12.2081
GM+5_3,12.94
GM+10_3,11.2639
GM+15_3,12.8275
GM+25_3,12.4129
GM+45_3,10.6608
GM+60_3,12.2905
GM+90_3,11.327
GM+120_3,12.3405
GM+150_3,11.6312
MG-0.1_1,12.4575
MG+5_1,11.9021
MG+10_1,12.4
MG+15_1,11.6654
MG+25_1,12.1167
MG+45_1,12.1191
MG+120_1,11.491
MG+150_1,11.7357
MG-0.1_2,10.6944
MG-0.2_2,11.9535
MG+5_2,11.7655
MG+10_2,12.4258
MG+15_2,12.0502
MG+25_2,12.0165
MG+45_2,11.2441
MG+60_2,11.6331
MG+90_2,11.7163
MG+120_2,12.8288
MG-0.1_3,12.9842
MG-0.2_3,12.1201
MG+5_3,11.9682
MG+10_3,10.2039
MG+15_3,12.5017
MG+25_3,12.4305
MG+45_3,12.541
MG+60_3,11.5879
MG+90_3,12.4657
MG+120_3,12.6912
MG+150_3,13.1423
