,b0360
Cr_1,-0.0012526074909372555
Cr_2,-0.006189461193620443
Cr_3,-0.00873732276902553
Cr_4,-0.011244448452112494
Cr_5,-0.015925009091150924
Cr_6,-0.020599959901478657
Fe_1,-0.0058663457635876205
Fe_2,-0.011872142608167971
Fe_3,-0.017477954543260867
Fe_4,-0.023327459731583983
Fe_5,-0.022399439499933917
Fe_6,-0.02144875434135029
Cd_1,-0.003628705075870671
Cd_2,-0.007581571121725463
Cd_3,-0.00928827784759369
Cd_4,-0.008859070213421425
Cd_5,-0.014161460832458216
Cd_6,-0.013133451202213016
Zn_1,-0.004766774135463932
Zn_2,-0.01435808566621321
Zn_3,-0.018428798946701103
Zn_4,-0.017857556762970815
Zn_5,-0.020863073990009157
Zn_6,-0.021650219704319112
Cu_1,-0.0009866041296377654
Cu_2,-5.6270177148200536e-05
Cu_3,0.003287988845769767
Cu_4,0.006191936066746949
Cu_5,0.00968085508505856
Cu_6,0.01685077370625844
Pb_1,0.003284436250108222
Pb_2,0.0052356551153812355
Pb_3,0.009568843834831055
Pb_4,0.009222161532890957
Pb_5,0.011895348988258234
Pb_6,0.015506282219611381
