,-0.08189561098903805,-0.06700549990012204,-0.05211538881120603,-0.03722527772229002,-0.02233516663337401,-0.0074450555444579986,0.007445055544458012,0.022335166633374023,0.037225277722290034,0.05211538881120606,0.06700549990012206,0.08189561098903805,0.09678572207795408,0.1116758331668701,0.1265659442557861,0.1414560553447021,0.15634616643361812,0.17123627752253415,0.18612638861145017,0.20101649970036614
thresh,-0.08934066653349605,0.08934066653349605,1,,,,,,,,,,,,,,,,,
unreg,1,1,5,29,302,2745,2081,278,67,35,7,2,3,1,1,3,0,3,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['PP_0805' 'PP_0804' 'PP_2007'],['PP_2006'],['PP_5467'],['PP_1246' 'PP_1245' 'PP_0806'],[],['PP_1659' 'PP_1660' 'PP_1661'],[],[]
