,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.07599145904078666,2.0,0.0,0.05373407600000002,1.0,-0.05373407600000002,,,,,,,,
1,fur__wt_dpd,-1.361826993,0.13038232478169043,2.0,2.0,-1.2696327669999998,3.0,-1.4540212190000001,,,,,,,,
2,fur__wt_fe,0.1471627055000002,0.22367243775346357,2.0,4.0,-0.010997591999999834,5.0,0.30532300300000026,,,,,,,,
3,fur__delfur_dpd,-0.6029556679999997,0.10506226354573861,2.0,6.0,-0.6772459069999996,7.0,-0.5286654289999997,,,,,,,,
4,fur__delfur_fe2,-0.014195668499999987,0.11545246301132918,2.0,8.0,0.06744155099999992,9.0,-0.0958328879999999,,,,,,,,
5,acid__wt_ph5,-0.2414214444999998,0.015623150270829464,2.0,10.0,-0.2524686799999998,11.0,-0.23037420899999986,,,,,,,,
6,acid__delgadx_ph5,0.03314985700000017,,1.0,12.0,0.03314985700000017,,,,,,,,,,
7,acid__delgadw_ph5,-0.269400246,0.06747780995670057,2.0,13.0,-0.2216862289999999,14.0,-0.3171142630000001,,,,,,,,
8,acid__delgade_ph5,-0.33465933899999967,0.22270489859501869,2.0,15.0,-0.17718319499999954,16.0,-0.4921354829999998,,,,,,,,
9,oxidative__wt_pq,-1.2361468094999999,0.33603734658190615,2.0,17.0,-0.998532523,18.0,-1.4737610959999998,,,,,,,,
10,oxidative__deloxyr_pq,-1.1141406065000001,0.09040219695352583,2.0,19.0,-1.0502166000000002,20.0,-1.178064613,,,,,,,,
11,oxidative__delsoxr_pq,-1.011518814,0.11039728945748253,2.0,21.0,-0.9334561419999998,22.0,-1.089581486,,,,,,,,
12,oxidative__delsoxs_pq,-1.1822806849999998,0.1950557379304961,2.0,23.0,-1.04435545,24.0,-1.3202059199999998,,,,,,,,
13,nac_ntrc__wt_csn,-0.4824149954999999,0.008706876618647162,2.0,25.0,-0.4762583039999999,26.0,-0.4885716869999999,,,,,,,,
14,nac_ntrc__wt_cytd,-0.7458629954999998,0.10515398731607384,2.0,27.0,-0.8202180929999998,28.0,-0.6715078979999998,,,,,,,,
15,nac_ntrc__wt_gln,-0.800834955,0.07288136300082274,2.0,29.0,-0.8523698610000001,30.0,-0.7493000489999999,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.19368231749999998,0.3348637897414423,2.0,31.0,-0.4304667740000001,32.0,0.04310213900000015,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.4775492029999999,0.010344119437980765,2.0,33.0,-0.4702348060000001,34.0,-0.4848635999999997,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.7430077104999999,0.289856563327071,2.0,35.0,-0.5380481690000001,36.0,-0.9479672519999998,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.17743012849999995,0.009056180297485348,2.0,37.0,-0.17102644200000006,38.0,-0.18383381499999984,,,,,,,,
20,misc__wt_no_te,-0.6959507654999998,0.46624152005271724,2.0,39.0,-1.0256333059999998,40.0,-0.3662682249999998,,,,,,,,
21,misc__bw_delcbl,-0.20204245599999957,0.13116335957685,2.0,41.0,-0.10929595499999943,42.0,-0.2947889569999997,,,,,,,,
22,misc__bw_delfabr,-0.3169741454999999,0.007153367263020842,2.0,43.0,-0.3220323399999998,44.0,-0.311915951,,,,,,,,
23,misc__bw_delfadr,-0.5226611864999999,0.0313032459720681,2.0,45.0,-0.5447959239999998,46.0,-0.5005264490000001,,,,,,,,
24,misc__nitr_031,-0.21424146700000035,,1.0,47.0,-0.21424146700000035,,,,,,,,,,
25,omics__wt_glu,0.3202631180000001,0.09795874236104384,2.0,48.0,0.38953040900000013,49.0,0.2509958270000001,,,,,,,,
26,omics__wt_gly,-0.012154565499999923,0.17227994800952334,2.0,50.0,-0.13397488499999974,51.0,0.1096657539999999,,,,,,,,
27,omics__wt_thr,1.3435312175000003,0.12305343098816202,2.0,52.0,1.4305431330000005,53.0,1.256519302,,,,,,,,
28,omics__bw_ac,3.1184523845000003,0.07313903059056599,2.0,54.0,3.1701694889999996,55.0,3.0667352800000005,,,,,,,,
29,omics__bw_fum,2.7669243150000007,9.605479937037274e-05,2.0,56.0,2.766992236000001,57.0,2.7668563940000004,,,,,,,,
30,omics__bw_glc,0.23516716650000036,0.07183966531159379,2.0,58.0,0.2859654810000003,59.0,0.1843688520000004,,,,,,,,
31,omics__bw_pyr,2.4562041530000007,0.35536347505866733,2.0,60.0,2.707484076000001,61.0,2.2049242300000005,,,,,,,,
32,ompr__wt_nacl,-1.671510277,0.04951073859205968,2.0,62.0,-1.706519656,63.0,-1.6365008980000002,,,,,,,,
33,ompr__bw_delompr_nacl,-1.7957298605000003,0.528701325523524,2.0,64.0,-2.1695781530000002,65.0,-1.421881568,,,,,,,,
34,minspan__wt_ade,-0.2820231839999998,,1.0,66.0,-0.2820231839999998,,,,,,,,,,
35,minspan__wt_glc,-0.2411559206666666,0.44023266255504645,3.0,67.0,-0.57452653,68.0,-0.4068150529999999,69.0,0.257873821,,,,,,
36,minspan__wt_glc_anaero,-1.075455434,0.3666624743223897,2.0,70.0,-1.334724956,71.0,-0.8161859119999999,,,,,,,,
37,minspan__wt_trp,0.5469848239999999,,1.0,72.0,0.5469848239999999,,,,,,,,,,
38,minspan__bw_delcra_glc,-0.8150626129999998,,1.0,73.0,-0.8150626129999998,,,,,,,,,,
39,minspan__bw_delcra_trp,-0.6606316729999997,,1.0,74.0,-0.6606316729999997,,,,,,,,,,
40,minspan__bw_delmntr,0.20740042900000025,,1.0,75.0,0.20740042900000025,,,,,,,,,,
41,minspan__bw_delnac_ade,0.551015391,,1.0,76.0,0.551015391,,,,,,,,,,
42,minspan__bw_delnac_glc,-0.3489136799999999,,1.0,77.0,-0.3489136799999999,,,,,,,,,,
43,cra_crp__wt_ac,3.358603079500001,0.05530861751088432,2.0,78.0,3.3194939810000013,79.0,3.397712178,,,,,,,,
44,cra_crp__wt_fru,1.9956598630000002,0.01475910326087869,2.0,80.0,2.006096125,81.0,1.9852236010000004,,,,,,,,
45,cra_crp__delcra_ac,2.27229844,0.013740404219708091,2.0,82.0,2.282014373,83.0,2.2625825070000003,,,,,,,,
46,cra_crp__delcra_fru,-0.6476833704999998,0.32780856536411584,2.0,84.0,-0.4158877109999999,85.0,-0.8794790299999997,,,,,,,,
47,cra_crp__delcra_glc,-0.7710958544999998,0.4229788420330455,2.0,86.0,-1.0701870619999998,87.0,-0.4720046469999999,,,,,,,,
48,rpoB__wt_031,3.2779838230000005,,1.0,88.0,3.2779838230000005,,,,,,,,,,
49,rpoB__wt_044,0.2360553000000003,,1.0,89.0,0.2360553000000003,,,,,,,,,,
50,rpoB__wt_lb,3.9752374825000008,0.030497127270952287,2.0,90.0,3.996802208,91.0,3.953672757000001,,,,,,,,
51,rpoB__rpoBE546V_031,2.4096582590000004,,1.0,92.0,2.4096582590000004,,,,,,,,,,
52,rpoB__rpoBE546V_044,2.052953909,,1.0,93.0,2.052953909,,,,,,,,,,
53,rpoB__rpoBE546V_lb,2.8884887975,0.015383950188890466,2.0,94.0,2.8993668930000003,95.0,2.8776107019999992,,,,,,,,
54,rpoB__rpoBE546V_glc,0.40999321700000013,,1.0,96.0,0.40999321700000013,,,,,,,,,,
55,rpoB__rpoBE672K_glc,0.45710589499999993,0.3905209628121912,2.0,97.0,0.180965874,98.0,0.7332459159999999,,,,,,,,
56,rpoB__rpoBE672K_lb,1.2278084330000003,0.2414668173786825,2.0,99.0,1.3985512570000005,100.0,1.0570656090000004,,,,,,,,
57,crp__wt_fru,1.9556751780000001,,1.0,101.0,1.9556751780000001,,,,,,,,,,
58,crp__wt_glyc,2.446545491500001,0.13190684346639556,2.0,102.0,2.353273268,103.0,2.5398177150000016,,,,,,,,
59,crp__delar1_glyc,-1.5065122879999997,0.3654148522892373,2.0,104.0,-1.2481249679999995,105.0,-1.7648996080000001,,,,,,,,
60,crp__delar1ar2_glyc,-1.3685316706666668,0.27552559082922495,3.0,106.0,-1.286549034,107.0,-1.675743737,108.0,-1.143302241,,,,,,
61,crp__delar2_glyc,-1.272535457,0.3326673074483781,3.0,109.0,-1.140942861,110.0,-1.025793631,111.0,-1.6508698789999998,,,,,,
62,crp__delcrp_fru,-0.5379429546666666,0.1289696339016875,3.0,112.0,-0.6297362089999998,113.0,-0.39049011,114.0,-0.593602545,,,,,,
63,crp__delcrp_glc,-0.6719523246666667,0.38849193015714206,3.0,115.0,-0.4071834110000001,116.0,-0.4907302659999999,117.0,-1.1179432969999998,,,,,,
64,crp__delcrp_glyc,-1.114460485333333,0.2048698291486701,3.0,118.0,-0.893344329,119.0,-1.1522011140000001,120.0,-1.2978360129999995,,,,,,
65,glu__glu_ale3,-1.4916873819999998,,1.0,121.0,-1.4916873819999998,,,,,,,,,,
66,glu__glu_ale4,-0.5456071009999999,,1.0,122.0,-0.5456071009999999,,,,,,,,,,
