,175
control__wt_glc__1,0.2059617434576099
control__wt_glc__2,-0.205961743457593
fur__wt_dpd__1,-0.0929475306649732
fur__wt_dpd__2,-0.7309491214828205
fur__wt_fe__1,0.7383352372494794
fur__wt_fe__2,0.6152344557366536
fur__delfur_dpd__1,0.2161786988634685
fur__delfur_dpd__2,-0.1222007692186927
fur__delfur_fe2__1,0.7490367853482254
fur__delfur_fe2__2,0.9560893112992764
acid__wt_ph5__1,-1.0516502163433088
acid__wt_ph5__2,-0.9470013552125768
acid__delgadx_ph5__2,-1.6132050109519056
acid__delgadw_ph5__1,-0.6256519090850555
acid__delgadw_ph5__2,-0.4513697336627404
acid__delgade_ph5__1,-0.903983162081174
acid__delgade_ph5__2,-1.2385820416608646
oxidative__wt_pq__1,-0.1156980513522969
oxidative__wt_pq__2,0.0299029810087243
oxidative__deloxyr_pq__1,0.7633640151344178
oxidative__deloxyr_pq__2,0.7042355684502425
oxidative__delsoxr_pq__1,-1.2190911736802033
oxidative__delsoxr_pq__2,-1.4930989652926403
oxidative__delsoxs_pq__1,-1.3013352226841317
oxidative__delsoxs_pq__2,-1.3950357343622914
nac_ntrc__wt_csn__1,0.860956359722352
nac_ntrc__wt_csn__2,1.0549175644590678
nac_ntrc__wt_cytd__1,0.7065555294338245
nac_ntrc__wt_cytd__2,0.5775263687252509
nac_ntrc__wt_gln__1,0.1125412118173381
nac_ntrc__wt_gln__2,0.1901028162684082
nac_ntrc__bw_delnac_csn__1,1.2710253934124005
nac_ntrc__bw_delnac_csn__2,1.3159971166124405
nac_ntrc__bw_delnac_cytd__1,-0.0870741222231855
nac_ntrc__bw_delnac_cytd__2,-0.2006555457868203
nac_ntrc__bw_delnac_gln__1,-0.9089880197714284
nac_ntrc__bw_delnac_gln__2,-0.5980654637265509
nac_ntrc__bw_delnac_nh4__1,0.5655672981458381
nac_ntrc__bw_delnac_nh4__2,0.8421237743266867
misc__wt_no_te__1,-0.0681471384547627
misc__wt_no_te__2,-0.3700500768745517
misc__bw_delcbl__1,-0.9319353533631316
misc__bw_delcbl__2,-0.5256118928938908
misc__bw_delfabr__1,-0.3144409958985016
misc__bw_delfabr__2,-0.4690597293835571
misc__bw_delfadr__1,-0.3054539749847569
misc__bw_delfadr__2,-0.4139018119359174
misc__nitr_031__1,-0.9182153932701396
omics__wt_glu__1,1.675989245457721
omics__wt_glu__2,2.042139370179349
omics__wt_gly__1,0.3939473477594294
omics__wt_gly__2,-0.144033277534811
omics__wt_thr__1,1.8560676775324076
omics__wt_thr__2,1.1511628115525934
omics__bw_ac__1,-1.0889626994907795
omics__bw_ac__2,-0.6381800427541766
omics__bw_fum__1,-0.8975178555508627
omics__bw_fum__2,-0.9785334471901964
omics__bw_glc__1,1.653039788699086
omics__bw_glc__2,1.5517386717942248
omics__bw_pyr__1,-1.5772014418995683
omics__bw_pyr__2,-0.8459080831186381
ompr__wt_nacl__1,0.101948444055904
ompr__wt_nacl__2,-0.0005544463584103
ompr__bw_delompr_nacl__1,1.6580650997582271
ompr__bw_delompr_nacl__2,1.513656864775918
minspan__wt_ade__1,-1.341552462303842
minspan__wt_glc__2,-0.3100497485789164
minspan__wt_glc__3,-0.4468731414442957
minspan__wt_glc__4,-0.7179927862535606
minspan__wt_glc_anaero__1,-2.716894025829176
minspan__wt_glc_anaero__2,-4.388387291765794
minspan__wt_trp__1,-4.643509146642893
minspan__bw_delcra_glc__2,-3.0408445014326504
minspan__bw_delcra_trp__1,-2.2839725816594214
minspan__bw_delmntr__1,-4.093392271537958
minspan__bw_delnac_ade__1,-0.3093936287801525
minspan__bw_delnac_glc__1,1.1762482564784162
cra_crp__wt_ac__1,0.1659546767685871
cra_crp__wt_ac__2,0.09023457077087
cra_crp__wt_fru__1,0.5649716987129758
cra_crp__wt_fru__2,0.4732385293459953
cra_crp__delcra_ac__1,-1.5072842739663088
cra_crp__delcra_ac__2,-1.188263229967485
cra_crp__delcra_fru__1,-0.7239365767385683
cra_crp__delcra_fru__2,-0.7392504005949722
cra_crp__delcra_glc__1,-0.3812504351327185
cra_crp__delcra_glc__2,-0.2306157415450633
rpoB__wt_031__1,-3.241470464068372
rpoB__wt_044__1,-1.1311539020690151
rpoB__wt_lb__1,-1.1467789159175594
rpoB__wt_lb__2,-1.441210576133663
rpoB__rpoBE546V_031__1,-0.6552464313593809
rpoB__rpoBE546V_044__1,-0.1420532955501259
rpoB__rpoBE546V_lb__1,-1.1920274725044226
rpoB__rpoBE546V_lb__2,-1.2270691470849588
rpoB__rpoBE546V_glc__1,-0.3199335087804666
rpoB__rpoBE672K_glc__1,-1.1187215787359277
rpoB__rpoBE672K_glc__2,-1.444832629646086
rpoB__rpoBE672K_lb__1,-0.543138825808051
rpoB__rpoBE672K_lb__2,-1.441237499442874
crp__wt_fru__1,-1.5381684572859442
crp__wt_glyc__1,-1.2198417499298884
crp__wt_glyc__2,-1.189771671398058
crp__delar1_glyc__1,-2.3364087848848256
crp__delar1_glyc__2,-3.297701488577097
crp__delar1ar2_glyc__1,-0.514959539649246
crp__delar1ar2_glyc__2,-0.4483148237640085
crp__delar1ar2_glyc__3,0.3439098131621055
crp__delar2_glyc__1,-1.9933394821965784
crp__delar2_glyc__2,-1.7628840515655109
crp__delar2_glyc__3,-1.750201972749151
crp__delcrp_fru__1,-0.8423686559128261
crp__delcrp_fru__2,-0.5891127716579208
crp__delcrp_fru__3,-0.7221741347244754
crp__delcrp_glc__1,-0.8213519464291856
crp__delcrp_glc__2,-0.6865326599574406
crp__delcrp_glc__3,-0.8191605302141446
crp__delcrp_glyc__1,-0.5190246284289937
crp__delcrp_glyc__2,-1.1171788615693072
crp__delcrp_glyc__3,-1.1268124411874
glu__glu_ale3__1,-2.0128974524050154
glu__glu_ale4__1,-1.1991790130704667
glu__glu_ale5__1,-0.1450860747466327
glu__glu_ale6__1,0.1130489846298245
glu__glu_ale8__1,-1.869546869898336
glu__glu_ale9__1,-1.6635219433946302
glu__glu_ale10__1,-2.66851382626586
42c__wt_42c__1,1.9371217291434812
42c__42c_ale1__1,-4.0679500392424135
42c__42c_ale2__1,1.443909428110865
42c__42c_ale3__1,0.7796074423620386
42c__42c_ale4__1,2.7948522938859166
42c__42c_ale5__1,1.504046246440664
42c__42c_ale6__1,-1.8638700824516712
42c__42c_ale8__1,1.0041588780936128
42c__42c_ale9__1,1.375801659945325
42c__42c_ale10__1,0.7127229824497145
ssw__wt_ac__1,-0.7847813384808312
ssw__wt_glc__1,1.3004728383853017
ssw__wt_glyc__1,-2.8629580941741635
ssw__wt_xyl__1,-3.227028760889352
ssw__glc_ale1__1,-0.4520699089878451
ssw__glc_ale2__1,-2.14285491643935
ssw__glc_ale3__1,-3.227248425159688
ssw__glyc_ale1__1,-0.6378987687966573
ssw__glyc_ale2__1,-2.521962178221514
ssw__xyl_ale1__1,0.1618073768106441
ssw__xyl_ale2__1,0.1492234395825385
ssw__xyl_ale3__1,0.5362561109918206
ssw__glc_ac_ac2__1,-2.64934820637748
ssw__glc_ac_glc1__1,-0.7591062831187966
ssw__glc_glyc_glc__1,-0.8507639313847991
ssw__glc_glyc_glyc__1,0.3681771020376794
ssw__glc_xyl_glc__1,-1.6308360936546629
ssw__glc_xyl_xyl__1,0.3873501754887223
ica__wt_glc__1,-0.5662762208019779
ica__wt_glc__2,-0.7068548754804341
ica__wt_glc__3,-0.4132560222611787
ica__wt_glc__4,0.8258599776514598
ica__arg_sbt__1,0.7744986254566802
ica__arg_sbt__2,0.1794165388745222
ica__cytd_rib__1,-0.4489395683353789
ica__cytd_rib__2,0.168917397729151
ica__gth__1,2.5367670487840472
ica__gth__2,2.4036687093780107
ica__leu_glcr__1,1.6204375771402504
ica__leu_glcr__2,2.055214010536954
ica__met_glc__1,1.5803677789773514
ica__met_glc__2,0.7796334493751553
ica__no3_anaero__1,0.8493862568234413
ica__no3_anaero__2,1.1531904002971298
ica__phe_acgam__1,0.2444573474824475
ica__phe_acgam__2,0.0308321455835769
ica__thm_gal__1,-1.430229679168853
ica__thm_gal__2,-1.452064006687132
ica__tyr_glcn__1,0.0755173229666125
ica__tyr_glcn__2,-0.4754233298848177
ica__ura_pyr__1,-0.6473385528355422
ica__ura_pyr__2,-1.6133152466377192
ica__wt_glc__5,0.2160517701497256
ica__wt_glc__6,0.1078814223062622
ica__bw_delpurR_cytd__1,0.9255754365855792
ica__bw_delpurR_cytd__2,0.6159652505751766
ica__ade_glc__1,0.2344142054071982
ica__ade_glc__2,0.9293545119794412
ytf__wt_glc__1,-0.1113396929418372
ytf__wt_glc__2,-0.2979521425624902
ytf__delyafC__1,-1.6110770950785118
ytf__delyafC__2,-1.863966322087792
ytf__delyeiE__1,-0.0857334607188651
ytf__delyeiE__2,0.3686436877158273
ytf__delyiaJ__1,-1.7186937658485402
ytf__delyiaJ__2,-0.7012217007504061
