,-0.1963390100439481,-0.16361584170329008,-0.13089267336263205,-0.09816950502197402,-0.065446336681316,-0.03272316834065797,5.551115123125783e-17,0.03272316834065808,0.06544633668131611,0.09816950502197413,0.13089267336263216,0.1636158417032902,0.19633901004394821,0.22906217838460624,0.26178534672526427,0.2945085150659223,0.3272316834065803,0.35995485174723835,0.3926780200878964,0.4254011884285544
thresh,-0.08180792085164505,0.08180792085164505,1,,,,,,,,,,,,,,,,,
unreg,3,2,0,7,14,228,3739,250,9,4,0,0,0,0,0,0,1,0,0,0
unreg_genes,['livF' 'livG' 'ilvM'],['yfdI' 'uspB'],[],['metE' 'frdB' 'frdC' 'ydiY' 'frdD' 'cpxP' 'livM'],[],[],[],[],[],['dgt' 'metB' 'metL' 'gspG'],[],[],[],[],[],[],['bhsA'],[],[],[]
