,Value,list
TF,SigM,
reg_genes,93,"['yceF' 'minD' 'yngA' 'ispD' 'ponA' 'recU' 'dltE' 'dltA' 'hprT' 'efeB'
 'sbp' 'ywzH' 'metAA' 'ftsH' 'minC' 'yngB' 'yabM' 'ylxW' 'divIB' 'mreB'
 'yacL' 'ywnJ' 'murG' 'divIC' 'mreD' 'rodA' 'ddlA' 'pbpX' 'ispF' 'ypuD'
 'ctsR' 'mcsB' 'efeM' 'rapD' 'sufL' 'secDF' 'dltB' 'tilS' 'murF' 'mreC'
 'yabR' 'bcrC' 'yceC' 'radA' 'coaX' 'spcQ' 'ytpA' 'yceD' 'mcsA' 'ylxX'
 'efeU' 'hslR' 'spcP' 'comN' 'tbcS' 'yceG' 'dltC' 'ribZB' 'clpC' 'ycgQ'
 'spxA' 'dltD' 'tagU' 'ywbO' 'ugtP' 'ycgR' 'hslO' 'abhA' 'cysK' 'disA'
 'yceH' 'yngC' 'yacD' 'yabN' 'yceE' 'tagT']"
comp_genes,19,['psmB' 'cadA']
both_genes,17,"['asiMA' 'ysxA' 'amj' 'bscR' 'relQ' 'ypuA' 'yjbC' 'ypbG' 'yrhH' 'murB'
 'sigM' 'ltaSA' 'cypB' 'maf' 'asiMB' 'yebC' 'yqjL']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
