,-0.3591513609616097,-0.2938511135140443,-0.2285508660664789,-0.1632506186189135,-0.09795037117134808,-0.032650123723782676,0.03265012372378273,0.09795037117134814,0.16325061861891355,0.228550866066479,0.29385111351404436,0.3591513609616097,0.4244516084091752,0.48975185585674064,0.555052103304306,0.6203523507518713,0.6856525981994368,0.7509528456470023,0.8162530930945677,0.881553340542133
thresh,-0.06530024744756541,0.06530024744756541,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,1,2261,1982,3,4,3,0,1,1,0,0,0,0,0,0,0
unreg_genes,['icdC'],[],[],[],['iraM'],[],[],['tfaE' 'crp' 'tfaP'],['ymfJ' 'xisE' 'intE' 'ymfE'],['mcrA' 'ymfD' 'lit'],[],['ymfK'],['ymfI'],[],[],[],[],[],[],[]
