,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.0966869097972506,3.0,0.0,-0.068586742,1.0,0.11058395130000001,2.0,-0.041997209300000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.0568154821666667,0.627300402424182,3.0,3.0,-1.4942056007,4.0,-1.3381436304,5.0,-0.33809721540000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.7126654332,0.09704365336602667,3.0,6.0,-1.7621744046,7.0,-1.7749690716000002,8.0,-1.6008528234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-2.64338815386942e-18,0.26475470794085987,21.0,9.0,0.1856884178,10.0,-0.0140831685,11.0,-0.436712345,12.0,-0.0257838401,13.0,-0.0065515930000000005,14.0,-0.2385232992,15.0,-0.1194871795,16.0,-0.21415279880000002,17.0,-0.23049322560000002,18.0,-0.3573331824,19.0,-0.37430395780000003,20.0,-0.2507848354,21.0,-0.006127578000000001,22.0,0.1840047152,23.0,0.3831659363,24.0,0.4650775666,25.0,0.3348967795,26.0,0.2441086552,27.0,0.1453057132,28.0,0.0436808707,29.0,0.2884083488
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.903561194809524,0.2934256004742764,21.0,30.0,-2.2064616038000002,31.0,-1.6780023599,32.0,-1.8600508606,33.0,-1.8773232482000002,34.0,-1.1915821281,35.0,-1.7814809348,36.0,-1.4260160623,37.0,-1.7407325645,38.0,-2.0378505942,39.0,-1.7818400246000001,40.0,-1.9196003914,41.0,-1.8592528608,42.0,-1.8008590999999998,43.0,-2.265258579,44.0,-2.1292567763,45.0,-1.7013982898000002,46.0,-2.4943258635,47.0,-2.2773292011,48.0,-1.9248875193,49.0,-1.9105331862,50.0,-2.1107429426
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.333333377838107e-11,0.0640180568197366,3.0,51.0,-0.0739054832,52.0,0.0356124954,53.0,0.0382929879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.54944602855,0.13378683570844732,4.0,54.0,-0.5166802523,55.0,-0.7173821506,56.0,-0.5692825459,57.0,-0.3944391654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,1.734723475976807e-18,0.02532212068957516,4.0,58.0,0.0019682752,59.0,-0.0202324638,60.0,-0.0167871302,61.0,0.0350513188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.06517804035,0.03928736155570068,4.0,62.0,0.017966795600000002,63.0,0.109874493,64.0,0.08058912380000001,65.0,0.052281749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.04407823515,0.03836972679491909,4.0,66.0,-0.0037435027000000004,67.0,0.0307851664,68.0,0.0811768051,69.0,0.0680944718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
