,Value,list
TF,sigH,
reg_genes,438,"['ftsZ' 'Rv3127' 'Rv1519' 'Rv3098c' 'Rv0316' 'Rv0964c' 'Rv0885' 'pntAa'
 'lppT' 'rbsK' 'Rv0081' 'Rv1434' 'Rv3131' 'irtA' 'tatD' 'Rv3263' 'kdpA'
 'Rv3439c' 'Rv0111' 'echA12' 'bioA' 'acg' 'Rv0845' 'Rv0654' 'rplJ' 'lpqA'
 'pepR' 'Rv1874' 'Rv1278' 'Rv1524' 'Rv0197' 'Rv0880' 'Rv2041c' 'tgs4'
 'leuC' 'Rv1251c' 'Rv2944' 'icl1' 'Rv3205c' 'Rv3822' 'cadI' 'Rv2990c'
 'Rv3031' 'hycP' 'ephA' 'Rv2663' 'gatA' 'pbpA' 'ahpC' 'cydA' 'iniR' 'iunH'
 'Rv0481c' 'udgB' 'Rv2455c' 'Rv0452' 'Rv1632c' 'pknB' 'umaA' 'Rv0881'
 'bfrB' 'PPE35' 'Rv1057' 'trmD' 'Rv1273c' 'Rv2252' 'Rv3395c' 'Rv0142'
 'Rv0078' 'dnaE1' 'alkB' 'Rv3811' 'Rv2681' 'sigB' 'Rv0080' 'rmlC'
 'Rv0597c' 'Rv1674c' 'otsB1' 'Rv0759c' 'dprE1' 'Rv3833' 'vapC43' 'Rv2729c'
 'pks16' 'Rv1986' 'yfiH' 'Rv0817c' 'bpoC' 'Rv3773c' 'Rv1697' 'PPE51'
 'Rv1043c' 'thrB' 'Rv1671' 'vapB43' 'lat' 'Rv2005c' 'lppX' 'Rv3123' 'lpqJ'
 'vapC15' 'Rv2165c' 'serB2' 'pstB' 'fadE5' 'Rv2735c' 'Rv3032' 'def' 'plcB'
 'fas' 'cyp124' 'cydD' 'irtB' 'Rv1578c' 'grcC2' 'Rv2466c' 'Rv0430'
 'Rv2331A' 'kstR2' 'mec' 'Rv0307c' 'Rv0794c' 'plcC' 'Rv1815' 'Rv3789'
 'pbpB' 'PPE55' 'Rv3712' 'nrp' 'Rv3714c' 'Rv3603c' 'Rv3137' 'Rv0367c'
 'Rv3437' 'Rv3796' 'lprI' 'Rv0849' 'Rv0140' 'groEL1' 'PPE50' 'gcvB'
 'mazF8' 'Rv1220c' 'Rv3182' 'Rv2659c' 'Rv3172c' 'pks9' 'Rv3202c' 'Rv2003c'
 'pks6' 'bioF2' 'hsp' 'Rv0376c' 'Rv2147c' 'lpqS' 'Rv2132' 'Rv2664'
 'Rv2248' 'Rv2959c' 'Rv3049c' 'Rv2927c' 'murB' 'PPE57' 'Rv2331' 'Rv1258c'
 'Rv0428c' 'ftsK' 'thiX' 'Rv0311' 'Rv2119' 'Rv0488' 'Rv2114' 'mshB' 'dinP'
 'lipX' 'PE_PGRS32' 'leuD' 'nrdF2' 'accD5' 'Rv0095c' 'Rv2943A' 'htpG'
 'Rv1277' 'ethA' 'fadD9' 'PPE69' 'infA' 'PPE67' 'TB31.7' 'Rv1774' 'Rv2560'
 'fdhD' 'adhD' 'Rv1592c' 'oxcA' 'lipR' 'Rv3289c' 'Rv1954c' 'prpC' 'Rv3311'
 'ruvA' 'recA' 'Rv1045' 'prpR' 'Rv1176c' 'Rv1996' 'fabD' 'Rv2042c'
 'Rv3463' 'Rv0784' 'hycE' 'Rv2033c' 'Rv3030' 'Rv1286' 'birA' 'Rv2585c'
 'Rv0083' 'lpqI' 'tgs1' 'cysO' 'ahpD' 'trxC' 'Rv2454c' 'Rv2787' 'Rv3218'
 'Rv0100' 'Rv2049c' 'Rv2077A' 'hemK' 'PE36' 'pks1' 'PPE3' 'Rv2719c' 'sigE'
 'Rv2037c' 'Rv1320c' 'cysK2' 'Rv3047c' 'Rv0141c' 'Rv0196' 'Rv0891c'
 'Rv3054c' 'PPE15' 'Rv0330c' 'Rv0082' 'Rv1217c' 'ruvC' 'usfY' 'Rv0571c'
 'Rv0106' 'vapC27' 'Rv2166c' 'rpfE' 'Rv3083' 'Rv1301' 'Rv3586' 'Rv0996'
 'PPE29' 'fadD7' 'Rv2004c' 'asnB' 'cydB' 'Rv2113' 'hrp1' 'Rv3222c'
 'Rv2016' 'Rv1708' 'murI' 'Rv3258c' 'Rv2253' 'Rv3005c' 'ogt' 'mez' 'gatC'
 'Rv3788' 'Rv0205' 'Rv0303' 'cyp136' 'trxA' 'mbtI' 'cysM' 'kasB' 'Rv3033'
 'esxR' 'lipQ' 'Rv1218c' 'pks8' 'fgd2' 'ltp4' 'Rv2917' 'Rv2958c' 'accD3'
 'Rv0991c' 'esxJ' 'plcA' 'esxQ' 'Rv1974' 'Rv0059' 'Rv3162c' 'subI' 'apa'
 'accA2' 'Rv3268' 'Rv1804c' 'rubA' 'Rv2510c' 'Rv3066' 'Rv1584c' 'rpiB'
 'kdpE' 'alaS' 'Rv3076' 'Rv1044' 'mobA' 'Rv3466' 'Rv3201c' 'Rv2164c'
 'recX' 'Rv0158' 'fadE20' 'pth' 'Rv3027c' 'mntH' 'Rv2943' 'Rv0516c'
 'Rv0883c' 'Rv0480c' 'iniB' 'Rv2963' 'Rv2646' 'Rv1738' 'helZ' 'Rv1816'
 'Rv2739c' 'cobQ2' 'Rv0997' 'Rv1670' 'vapB21' 'Rv2078' 'cysA1' 'Rv2254c'
 'dacB1' 'Rv3267' 'Rv2645' 'Rv0026' 'prpD' 'Rv1724c' 'Rv2955c' 'cysA3'
 'Rv1473' 'Rv2387' 'radA' 'msrB' 'dnaQ' 'Rv3587c' 'cydC' 'Rv0302'
 'Rv1976c' 'Rv2251' 'Rv3087' 'Rv2962c' 'efpA' 'Rv2012' 'rubB' 'whiB6'
 'pntAb' 'fprB' 'Rv1691' 'ruvB' 'ethR' 'rshA' 'Rv0315' 'Rv3591c' 'Rv0519c'
 'fdxB' 'groES' 'Rv1112' 'fadE15' 'Rv1813c' 'Rv0859' 'lpqG' 'cysT'
 'Rv1733c' 'Rv2864c' 'Rv0607' 'clpB' 'hspX' 'lprE' 'Rv0057' 'Rv0358'
 'pncA' 'fadD13' 'Rv2680' 'Rv1279' 'hycQ' 'Rv3165c' 'dacB2' 'Rv2989'
 'dnaK' 'modC' 'cysW']"
comp_genes,45,"['Rv3342' 'Rv3352c' 'Rv0309' 'lipL' 'metA' 'Rv0039c' 'add' 'Rv1773c'
 'Rv2292c']"
both_genes,36,"['Rv3675' 'pirG' 'Rv1772' 'Rv2293c' 'Rv0063' 'Rv2075c' 'Rv1075c' 'Rv3717'
 'mctB' 'Rv0208c' 'Rv1566c' 'Rv1987' 'Rv3413c' 'Rv1435c' 'Rv1478' 'lprJ'
 'Rv1157c' 'xerC' 'Rv1754c' 'ripA' 'Rv2525c' 'lipU' 'Rv3354' 'sapM'
 'Rv1158c' 'sigD' 'mtc28' 'Rv1433' 'Rv0312' 'Rv0888' 'Rv3353c' 'Rv3209'
 'fbpC' 'ctpD' 'Rv2721c' 'lprO']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
