,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,-1.850371707708594e-17,0.8816168532393952,3.0,0.0,-0.5315036752,2.0,1.0176668317,4.0,-0.4861631565,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,2.0668028769333335,0.7213441917312589,3.0,1.0,2.0918134509,3.0,1.3332786607,5.0,2.7753165192,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.014318968050000103,2.8004196315145435,4.0,6.0,2.4031245692,20.0,-3.2825426435000002,40.0,-1.4109905976000001,63.0,2.2331327997,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.44260859575,1.330865311311863,4.0,7.0,0.34064433990000004,33.0,0.9773055669,81.0,-1.9026565145,82.0,-1.1857277753,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.61618062865,0.8720464191582037,4.0,8.0,0.6866914027000001,51.0,-0.625195711,65.0,1.3596399903,76.0,1.0435868326,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,1.3839659029333333,2.772358426252528,3.0,9.0,1.3477338286,22.0,-1.370098911,49.0,4.1742627912,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.52810495765,0.30756725382417754,2.0,10.0,0.7455878485,26.0,0.3106220668,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-1.7225015201333334,1.5103727605024375,3.0,11.0,-1.0976894933,54.0,-3.4450257286,83.0,-0.6247893385000001,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.47220347270000007,1.9772331122678704,4.0,12.0,-1.1295824386,48.0,-2.3718433616,64.0,-0.6800319639,78.0,2.2926438733,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,0.575171704475,0.7634370538573967,4.0,13.0,0.25217553600000003,38.0,1.1955711229000001,67.0,1.2059128599,72.0,-0.3529727009,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,1.6537926178,0.7396891213605685,3.0,14.0,2.4017108493,41.0,1.6370501527,85.0,0.9226168514,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.29737064404999997,1.9621132772301386,4.0,15.0,-0.058715399800000005,52.0,2.2307429618,71.0,-2.2858509606,80.0,1.3033059748,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.08273667620000007,1.3441551190390522,3.0,16.0,0.0247772071,53.0,1.4549340063,77.0,-1.2315011848,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,2.131759890966667,3.5073393386130407,3.0,17.0,2.3115678002,50.0,5.5457367952,66.0,-1.4620249225,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,2.3485056721,1.0392262487472887,3.0,18.0,2.6469425489000002,25.0,1.192712463,62.0,3.2058620044,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.936964169725,2.837216427327822,4.0,19.0,2.3724693729,28.0,-1.5694497236,56.0,-4.4218278713,73.0,-0.1290484569,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.384321645575,1.2013774120635574,4.0,21.0,-0.6740786178,34.0,0.11223942960000001,45.0,2.110362441,58.0,-0.0112366705,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,1.8787481226749998,1.459632734704596,4.0,23.0,0.9380490488000001,42.0,1.4213417143,70.0,1.1080902935,79.0,4.0475114341,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,1.893957026375,1.2563083157298518,4.0,24.0,3.7290565957,29.0,1.6113167572,68.0,1.3206939525,74.0,0.9147608001,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.3696943456999999,1.416776211380669,4.0,27.0,1.9263989827999999,31.0,1.21477123,69.0,-0.8324198500000001,75.0,-0.82997298,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.55039931075,0.7179666461130997,4.0,30.0,0.2947525694,32.0,-1.4574533217,59.0,-0.45827758820000003,86.0,-0.5806189025,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-0.36054574570000003,,1.0,35.0,-0.36054574570000003,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.29152841742499996,1.03864448643513,4.0,36.0,0.6572521404,44.0,0.5559746816000001,60.0,-1.2375428367,61.0,-1.141797655,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.500002635463794e-11,0.8424148328008065,4.0,37.0,1.0618630022,46.0,-0.9997292063000001,57.0,-0.035884879700000004,84.0,-0.0262489163,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,1.4902113914500001,1.9353490691372193,2.0,39.0,2.8587098422,43.0,0.12171294070000001,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,0.14727169289999992,1.2284448421529657,2.0,47.0,1.0159133711,55.0,-0.7213699853000001,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,1.6070721418811176,3.0,87.0,-0.21733397740000002,90.0,-1.4873453314,93.0,1.7046793088,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-3.933434354933333,6.672595174316819,3.0,88.0,-1.0538191669,91.0,0.8158119882,94.0,-11.5622958861,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.0204346217,0.244394301097778,3.0,89.0,-0.0817521254,92.0,0.2487795686,95.0,-0.2283313083,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.6636688076139021,4.0,96.0,0.3493810879,97.0,-0.238071255,98.0,-0.8094549072,99.0,0.6981450743000001,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,2.52769568615,0.6387153833995676,2.0,100.0,2.0760557073,104.0,2.979335665,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,2.5216989553499998,0.6179040035747182,2.0,101.0,2.0847748443,105.0,2.9586230664,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333260007968116e-12,3.892535491309532,12.0,102.0,2.0973008658,110.0,0.8997438823,117.0,2.6264671094,125.0,-10.1422277309,131.0,1.016893821,134.0,1.5657521292,138.0,-4.6211729988,159.0,-1.2688628958,162.0,1.2679733045,164.0,-0.1886977104,170.0,4.0233025629,174.0,2.7235276607000003,,,,
33,immunity_isolated__WT_npr1,2.6240529217499997,0.4621834331748274,2.0,103.0,2.9508659615,126.0,2.297239882,,,,,,,,,,,,,,,,,,,,,,,,
