k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.1179539043456316,,,
7,Zinc - Steady,False,-0.01745121350511909,,,
10,Copper,False,-0.009947111047804356,,,
13,UC-6,False,0.008639329299330709,,,
11,Chromium,False,0.007120444504544139,,,
5,Lead,False,0.006839738278649747,,,
0,UC-1,False,0.004387187114916742,,,
3,Cadmium,False,-0.004074010364711285,,,
2,UC-3,False,-0.004038405031897127,,,
14,UC-7,False,-0.003997454447671771,,,
12,Zinc - Intermediate,False,-0.003653272882620074,,,
4,UC-4,False,-0.002434501606039703,,,
8,Zinc - Fast,False,-0.0013831896957708526,,,
9,UC-5,False,-0.0013790357397190376,,,
1,UC-2,False,-0.0005872699747851584,,,
