k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,0.007661209176294506,,,
13,UC-6,False,0.007552141891792417,,,
10,Copper,False,-0.006737979967147111,,,
5,Lead,False,0.006170093403197825,,,
7,Zinc - Steady,False,0.0055019718827679755,,,
4,UC-4,False,0.005002917065285146,,,
2,UC-3,False,0.004246192388236523,,,
1,UC-2,False,0.003788332573603839,,,
12,Zinc - Intermediate,False,-0.0035586230939321493,,,
11,Chromium,False,0.0033236769144423307,,,
3,Cadmium,False,0.002170761665329337,,,
14,UC-7,False,0.002138853799551725,,,
0,UC-1,False,0.002114622206427157,,,
9,UC-5,False,0.0009344803912393996,,,
8,Zinc - Fast,False,-0.0006882897351169957,,,
