,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.1674555817881634,3.0,0.0,0.1758018564,1.0,-0.0181753781,2.0,-0.1576264783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.9806652736,0.2895054344124216,3.0,3.0,1.205203117,4.0,1.08287354,5.0,0.6539191638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,0.6186576265333333,0.12899645472649296,3.0,6.0,0.5624832488,7.0,0.527273418,8.0,0.7662162128000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-1.057355261547768e-17,0.7758739776779988,21.0,9.0,0.4640605391,10.0,0.4585266887,11.0,0.3614716324,12.0,0.0953443388,13.0,0.3597087467,14.0,-0.0858522366,15.0,0.0710288143,16.0,0.5987146469,17.0,0.5795034235000001,18.0,0.0695478792,19.0,-0.3915670744,20.0,0.5382921197,21.0,0.4995792812,22.0,0.36137015,23.0,0.3930205225,24.0,-1.8634111413,25.0,-1.6596016858,26.0,-1.7432348258,27.0,0.0308172078,28.0,0.3388489275,29.0,0.5238320456000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.419415678895238,1.2519437057881644,21.0,30.0,1.5172422778999999,31.0,0.9276998601,32.0,0.9837153732,33.0,0.9752363761,34.0,0.5340253759,35.0,0.8095413213,36.0,1.0329539925,37.0,0.8186906305,38.0,1.3652549768,39.0,0.7212801588000001,40.0,0.935602869,41.0,0.7761855613,42.0,0.6336955486,43.0,0.5542924802,44.0,0.37348185370000003,45.0,-2.3274373458,46.0,-2.9673436525,47.0,-2.1403362062,48.0,0.9942482624000001,49.0,1.4266595084,50.0,0.8630400346
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.333333377838107e-11,0.048264217841891784,3.0,51.0,-0.0038250568,52.0,0.0500629326,53.0,-0.0462378759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-1.280884430725,0.08153191067167467,4.0,54.0,-1.3789498592,55.0,-1.1794260801,56.0,-1.2861847952,57.0,-1.2789769884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.10026461840348916,4.0,58.0,-0.1296980015,59.0,-0.0258170198,60.0,0.0607511871,61.0,0.09476383420000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.09030726512500001,0.0602747092445673,4.0,62.0,-0.1282967834,63.0,-0.0090108199,64.0,-0.0810652495,65.0,-0.14285620770000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.130464370325,0.07910819536354487,4.0,66.0,-0.07044857360000001,67.0,-0.2039552036,68.0,-0.0541541096,69.0,-0.1932995945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
