,b2681_2
omics__bw_pyr__1,2.2374332069
omics__bw_pyr__2,1.9639091195
ompr__wt_nacl__1,4.6411773764
ompr__wt_nacl__2,4.8728730879
ompr__bw_delompr_nacl__1,5.2128351059
ompr__bw_delompr_nacl__2,4.770124623
minspan__wt_ade__1,3.201096456
minspan__wt_glc__1,2.0883578844
minspan__wt_glc__2,2.017168069
minspan__wt_glc__3,2.3791614883
minspan__wt_glc__4,2.1414627908
minspan__wt_glc_anaero__1,1.647556405
minspan__wt_glc_anaero__2,1.2422656149
minspan__wt_trp__1,1.6939460456000002
minspan__bw_delcra_glc__1,1.7471147178000002
minspan__bw_delcra_glc__2,2.1657834718
minspan__bw_delcra_trp__1,1.9700652691
minspan__bw_delmntr__1,1.9142797499
minspan__bw_delnac_ade__1,2.8551900972
minspan__bw_delnac_glc__1,2.0745424708
cra_crp__wt_ac__1,1.7139259566
cra_crp__wt_ac__2,1.7722735838
cra_crp__wt_fru__1,1.3638450245
cra_crp__wt_fru__2,1.7925279477
cra_crp__delcra_ac__1,1.5081104846
cra_crp__delcra_ac__2,1.681944331
cra_crp__delcra_fru__1,1.7388570019
cra_crp__delcra_fru__2,1.7010146049000001
cra_crp__delcra_glc__1,1.301862441
cra_crp__delcra_glc__2,1.3358961942
rpoB__wt_031__1,2.7801929906
rpoB__wt_044__1,2.639458131
rpoB__wt_lb__1,0.8179208977
rpoB__wt_lb__2,1.9689650583
rpoB__rpoBE546V_031__1,2.5349200205
rpoB__rpoBE546V_044__1,1.9455959622
rpoB__rpoBE546V_lb__1,2.9279909892
rpoB__rpoBE546V_lb__2,2.0875514169
rpoB__rpoBE546V_glc__1,2.4044873615
rpoB__rpoBE672K_glc__1,2.7027258708
rpoB__rpoBE672K_glc__2,1.5957427183
rpoB__rpoBE672K_lb__1,1.6720597055000002
rpoB__rpoBE672K_lb__2,1.9441101934
crp__wt_fru__1,1.6813423145000002
crp__wt_glyc__1,1.4818541902
crp__wt_glyc__2,1.5902924857
crp__delar1_glyc__1,1.2379274989
crp__delar1_glyc__2,2.2499775009
crp__delar1ar2_glyc__1,2.1185660018
crp__delar1ar2_glyc__2,2.4591328929
crp__delar1ar2_glyc__3,2.1611597932
crp__delar2_glyc__1,1.9481274515
crp__delar2_glyc__2,1.7144334246000001
crp__delar2_glyc__3,1.249258002
crp__delcrp_fru__1,2.4839753612
crp__delcrp_fru__2,2.7070465704
crp__delcrp_fru__3,2.6156721817
crp__delcrp_glc__1,3.1592940492
crp__delcrp_glc__2,2.5407407856
crp__delcrp_glc__3,2.6268893716
crp__delcrp_glyc__1,1.6335888425
crp__delcrp_glyc__2,1.7894179488000002
crp__delcrp_glyc__3,2.7702528877
glu__glu_ale3__1,1.9137675549000002
glu__glu_ale4__1,1.5543084825
glu__glu_ale5__1,1.1497243176
glu__glu_ale6__1,1.0618567589
glu__glu_ale8__1,0.9858230743
glu__glu_ale9__1,2.445552247
glu__glu_ale10__1,1.9832153862
42c__wt_42c__1,0.0
42c__42c_ale1__1,1.2235137771
42c__42c_ale2__1,0.7721171803
42c__42c_ale3__1,1.3018600328
42c__42c_ale4__1,2.5840579569
42c__42c_ale5__1,2.5495225835
42c__42c_ale6__1,2.3975549298
42c__42c_ale8__1,1.6900548033
42c__42c_ale9__1,1.2846510926999999
42c__42c_ale10__1,2.1966657279
ssw__wt_ac__1,2.5839804738
ssw__wt_glc__1,0.5300566628
ssw__wt_glyc__1,2.9914755583
ssw__wt_xyl__1,2.9729429001
ssw__glc_ale1__1,2.3225678083
ssw__glc_ale2__1,2.3176668599
ssw__glc_ale3__1,2.1673477194
ssw__glyc_ale1__1,0.7046071048
ssw__glyc_ale2__1,1.7391143732
ssw__xyl_ale1__1,2.8358818628
ssw__xyl_ale2__1,2.1805404115
ssw__xyl_ale3__1,1.7235772982
ssw__glc_ac_ac2__1,1.8928201517
ssw__glc_ac_glc1__1,1.5677896219
ssw__glc_ac_glc2__1,0.8908244683000001
ssw__glc_glyc_glc__1,1.704506799
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,1.8671031043
ssw__glc_xyl_xyl__1,1.8434228972
pgi__glu4_delpgi__1,2.0691968624
pgi__pgi_ale1__1,1.5900055789
pgi__pgi_ale2__1,1.2950257738
pgi__pgi_ale3__1,1.8636487287999999
pgi__pgi_ale5__1,2.2406361496000002
pgi__pgi_ale6__1,1.6174254624
pgi__pgi_ale7__1,1.0492514816
pgi__pgi_ale8__1,1.6038522544
ica__wt_glc__1,1.6120876921
ica__wt_glc__2,0.3861710782
ica__wt_glc__3,1.4919138796
ica__wt_glc__4,1.6374246274000002
ica__arg_sbt__1,2.451740855
ica__arg_sbt__2,1.1735819421
ica__cytd_rib__1,0.8277979735000001
ica__cytd_rib__2,1.6681315684
ica__gth__1,2.9846951503
ica__gth__2,2.7630940315
ica__leu_glcr__1,1.1363417521
ica__leu_glcr__2,1.9398311983
ica__met_glc__1,1.7718938626
ica__met_glc__2,1.0014968632
ica__no3_anaero__1,1.9857708434
ica__no3_anaero__2,2.3337396897
ica__phe_acgam__1,1.5773446024000002
ica__phe_acgam__2,1.6526867716
ica__thm_gal__1,2.078436036
ica__thm_gal__2,1.9864138929
ica__tyr_glcn__1,1.9767187984999999
ica__tyr_glcn__2,1.1843433685
ica__ura_pyr__1,1.0475947527
ica__ura_pyr__2,0.9378024542000001
ica__wt_glc__5,1.2162631962
ica__wt_glc__6,1.6817208403000001
ica__bw_delpurR_cytd__1,1.2749082022
ica__bw_delpurR_cytd__2,0.5807660811
ica__ade_glc__1,2.2011330744
ica__ade_glc__2,1.3558253741000001
ytf__wt_glc__1,1.1854903700000001
ytf__wt_glc__2,0.2424400016
ytf__delyafC__1,1.8186844591
ytf__delyafC__2,1.6818597096999999
ytf__delyeiE__1,1.5595883238
ytf__delyeiE__2,1.7479333701000002
ytf__delyiaJ__1,0.39444282340000003
ytf__delyiaJ__2,1.2260928029
ytf__delyieP__1,2.0293391078
ytf__delyieP__2,0.9308321137000001
ytf__wt_ph5__1,2.5769594062
ytf__wt_ph5__2,1.7343267521999999
ytf__wt_ph8__1,1.2883127787
ytf__wt_ph8__2,1.3080661332
ytf__delybaO__1,1.0710485587
ytf__delybaO__2,1.5703285478
ytf__delybaQ__1,1.3058277269
ytf__delybaQ__2,1.8441824383
ytf__delybiH__1,1.2179092195
ytf__delybiH__2,1.5070808915
ytf__delydcI_ph5__1,1.1065498203
ytf__delydcI_ph5__2,1.4163124962
ytf__delydcI_ph8__1,1.5733082113
ytf__delydcI_ph8__2,0.0
ytf__delyddM__1,1.8530161868000001
ytf__delyddM__2,1.1739471127
ytf__delyheO__1,1.2877993047
ytf__delyheO__2,1.5827527235
fps__bw_glc__1,2.140997056
fps__bw_glc__2,1.3670044812
fps__fps_thrA_ale1__1,1.8272678317
fps__fps_thrA_ale1__2,1.5672083131
fps__fps_thrA_ale2__1,1.561055971
fps__fps_thrA_ale2__2,1.7335959619999999
fps__fps_serB_ale1__1,2.270433673
fps__fps_serB_ale1__2,1.917685553
fps__fps_serB_ale4__1,2.350324397
fps__fps_serB_ale4__2,1.5937238824
fps__fps_ptsI_ale1__1,1.4373433779
fps__fps_ptsI_ale1__2,2.4241354495
fps__fps_ptsI_ale3__1,1.1158205911
fps__fps_ptsI_ale3__2,0.9169023496
pal__lyx_ale2_f6__1,3.2777706774
pal__lyx_ale2__1,2.0941378643
pal__lyx_ale2__2,0.9595670832000001
pal__lyx_ale4__1,2.0941378643
pal__lyx_ale4__2,0.9595670832000001
pal__5drib_ale10_f18__1,3.0475539295
pal__5drib_ale10_f18__2,2.8104616762
pal__5drib_ale10__1,1.5758224492
pal__arab_ale14_f9__1,2.1544051435
pal__arab_ale14_f9__2,2.4154302882
pal__arab_ale14__1,2.4800795622000003
pal__arab_ale14__2,1.2532625765
pal__arab_ale16__1,3.284530856
pal__arab_ale16__2,2.568063552
pal__tartr_ale26_f10__1,2.4666743958
pal__tartr_ale26_f10__2,1.9496540834
pal__tartr_ale26__1,2.7428100321
pal__tartr_ale26__2,2.5024902802
pal__tartr_ale28_f10__1,2.5210037222
pal__tartr_ale28_f10__2,2.9908904397000002
pal__tartr_ale28__1,1.7074220160000002
pal__tartr_ale28__2,2.5564008699
efeU__delmenFentC_citr__1,1.92458383
efeU__delmenFentC_citr__2,1.6014311589
efeU__delmenFentC__1,1.9402393462
efeU__delmenFentC__2,2.3106950133
efeU__menFentC_ale39__1,1.0110370346
efeU__menFentC_ale39__2,1.6460152851
efeU__menFentC_ale29__1,0.36719890110000003
efeU__menFentC_ale29__2,1.7112750333000002
efeU__menFentC_ale30__1,2.8501528030000003
efeU__menFentC_ale30__2,2.1740759416
efeU__menFentCubiC_ale36__1,2.0441062107
efeU__menFentCubiC_ale36__2,2.1139177067
efeU__menFentCubiC_ale37__1,1.6202437977000002
efeU__menFentCubiC_ale37__2,1.3651697635
efeU__menFentCubiC_ale38__1,1.7975056432
efeU__menFentCubiC_ale38__2,2.0721300025
