,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,1.9636118005,0.1055782267774699,2.0,0.0,1.8889567204,1.0,2.0382668806,,,,,,,,
1,Fur__wt_dpd,1.6707997956,0.029087170349981227,2.0,2.0,1.6502320602,3.0,1.691367531,,,,,,,,
2,Fur__wt_fe,1.5315510911499999,0.44358234172732514,2.0,4.0,1.845211173,5.0,1.2178910093,,,,,,,,
3,Fur__delfur_dpd,1.77107827515,0.19896635231515813,2.0,6.0,1.9117687321,7.0,1.6303878182,,,,,,,,
4,Fur__delfur_fe2,2.1066282251499997,0.07272086439860358,2.0,8.0,2.0552068088,9.0,2.1580496415,,,,,,,,
5,Acid__wt_ph5,2.09307999535,0.058203195677093,2.0,10.0,2.1342358697,11.0,2.051924121,,,,,,,,
6,Acid__delgadx_ph5,2.0697099671499997,0.27184091210021755,2.0,12.0,1.8774894147999999,13.0,2.2619305195,,,,,,,,
7,Acid__delgadw_ph5,1.6444305345,0.1256105313414718,2.0,14.0,1.7332505930000002,15.0,1.555610476,,,,,,,,
8,Acid__delgade_ph5,2.4114012562,0.017088579860206746,2.0,16.0,2.3993178055,17.0,2.4234847069,,,,,,,,
9,Oxidative__wt_pq,2.32738950225,0.4592328335546416,2.0,18.0,2.0026628515,19.0,2.652116153,,,,,,,,
10,Oxidative__deloxyr_pq,2.6210354398,0.04437311172062192,2.0,20.0,2.5896589116,21.0,2.652411968,,,,,,,,
11,Oxidative__delsoxr_pq,0.90731012795,0.07147549605618392,2.0,22.0,0.9578509359,23.0,0.8567693200000001,,,,,,,,
12,Oxidative__delsoxs_pq,1.388610758,0.21549182620524268,2.0,24.0,1.5409864896,25.0,1.2362350264,,,,,,,,
13,Nac/NtrC__wt_csn,3.0785888425500003,0.3269224442482236,2.0,26.0,2.8474197653,27.0,3.3097579198,,,,,,,,
14,Nac/NtrC__wt_cytd,2.1471680665,0.022756648823248734,2.0,28.0,2.1310766858,29.0,2.1632594472,,,,,,,,
15,Nac/NtrC__wt_gln,1.7278146825,0.3609892637030987,2.0,30.0,1.4725567262,31.0,1.9830726388,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,3.3303193970500002,0.3133193085466271,2.0,32.0,3.5518696048000002,33.0,3.1087691893,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,1.69104646225,0.20788704656930623,2.0,34.0,1.8380448026,35.0,1.5440481219,,,,,,,,
