,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
36,immunity_isolated__AvrRpt2_DE,1.2022285360666667,0.9821332186272993,3.0,108.0,1.9756389214,129.0,1.5338289476,147.0,0.0972177392,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,0.76300607335,0.7479276218544366,2.0,109.0,0.23414138010000002,148.0,1.2918707666,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-0.57037510675,1.1135020960625188,4.0,111.0,0.6020713948,119.0,0.11053657360000001,140.0,-1.2107667869,165.0,-1.7833416085,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,0.303270229725,0.7092898581005939,4.0,112.0,1.1368021057,120.0,0.5782784474,141.0,-0.0015596131,166.0,-0.5004400211,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.9802517175666666,1.4316458894801272,3.0,114.0,2.6188840529,122.0,-0.0282019796,143.0,0.3500730794,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.30598110802500006,1.2403553277377994,4.0,115.0,0.7111035896,123.0,-1.9721068050000001,144.0,0.5636911079,168.0,-0.5266123246000001,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.5106821147666666,1.2254632258504778,3.0,116.0,0.4690767227,124.0,-0.1163587382,169.0,-1.8847643288,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-0.2554666725,0.24912030118620407,2.0,118.0,-0.43162132680000004,139.0,-0.0793120182,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.5501061058000001,0.15815423996462866,3.0,130.0,0.7252551313000001,152.0,0.4177557316,156.0,0.5073074545,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,0.7653952911999999,0.5531655228134608,2.0,132.0,0.3742481989,135.0,1.1565423835,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,1.89064170245,1.1335310379926093,2.0,133.0,1.0891142188,137.0,2.6921691861,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,0.5282968509,1.5887680570887064,2.0,149.0,-0.5951318160000001,151.0,1.6517255178,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,1.5529675393333333,1.5692399314640981,3.0,153.0,0.9817412160000001,155.0,3.3278051059,158.0,0.3493562961,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,1.6774609744500002,0.1888854274963656,2.0,154.0,1.5438988078,157.0,1.8110231411000002,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.79833511295,2.1162773283533447,2.0,171.0,-2.2947691627,175.0,0.6980989368,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,1.13053491835,0.8986324858654725,2.0,173.0,0.4951057938,177.0,1.7659640428999999,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,4.625929269271485e-18,1.0137730530376232,3.0,178.0,-1.046150586,182.0,0.9779516681,183.0,0.0681989179,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,5.007817797133334,1.3128277744259527,3.0,179.0,4.1456011031,180.0,6.5187194321,181.0,4.3591328562000005,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,0.0,0.38064154905860953,3.0,184.0,0.1841556771,185.0,-0.43769757730000003,186.0,0.2535419002,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-1.3294390420666666,0.4344664128468959,3.0,187.0,-1.8078668383,188.0,-0.9594918401,189.0,-1.2209584478,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.3579857407333333,1.1757211681673596,3.0,190.0,-0.8875444378,191.0,0.5129782399,192.0,1.4485234201,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-1.2807480482999998,0.5962336249911042,3.0,193.0,-1.8257288125,194.0,-1.3725947499,195.0,-0.6439205825000001,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-1.6398935946666666,0.19557213538393012,3.0,196.0,-1.4620343184,197.0,-1.8493347198999999,198.0,-1.6083117457,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-1.8053017511666667,0.7504779789707766,3.0,199.0,-1.5181406639000001,200.0,-1.2408066778,201.0,-2.6569579118,,,,,,,,,,,,,,,,,,,,,,
