,Value,list
TF,NarL/Dnr,
reg_genes,25,"['nirL' 'moaC' 'PA0512' 'nirC' 'nirQ' 'moaB1' 'PA0522' 'moeA1' 'PA0521'
 'PA0515' 'moaD' 'PA0513' 'nirF' 'moaE' 'nirM' 'nirJ' 'nirS' 'narK1']"
comp_genes,9,['PA3871' 'moaA1']
both_genes,7,['narH' 'narI' 'narK2' 'PA0510' 'nirN' 'narG' 'narJ']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
