,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-1.1564823173178714e-17,0.35191494117883354,3.0,0.0,0.3708897357,2.0,-0.32923196320000003,4.0,-0.0416577725,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.7399880703333334,0.09660054945324846,3.0,1.0,-0.6409966086000001,3.0,-0.7449620758000001,5.0,-0.8340055266,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.15116657860000002,0.17036351698899513,4.0,6.0,-0.1461258511,20.0,-0.0672945989,40.0,-0.0006119952,63.0,-0.39063386920000004,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.10449423995,0.16179539433678844,4.0,7.0,-0.2884162481,33.0,-0.054972820500000005,81.0,0.09158936150000001,82.0,-0.1661772527,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-0.05412707277500001,0.21771740723551672,4.0,8.0,-0.12690153740000001,51.0,0.1934199192,65.0,0.032202313600000004,76.0,-0.31522898650000003,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.28843328923333333,0.2640216974060102,3.0,9.0,0.012179224300000001,22.0,-0.3947902089,49.0,-0.4826888831,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.05220750830000001,0.29532090337132355,2.0,10.0,-0.26103092170000003,26.0,0.1566159051,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.2746696576666667,0.0862669104986162,3.0,11.0,-0.265586941,54.0,-0.3651185712,83.0,-0.1933034608,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-0.166048953925,0.19642950324009076,4.0,12.0,0.014365243000000001,48.0,-0.3025459522,64.0,-0.3663451209,78.0,-0.0096699856,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.20028295245,0.12560009852953355,4.0,13.0,-0.2827838969,38.0,-0.0147900579,67.0,-0.2718844441,72.0,-0.23167341090000002,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.20680855386666666,0.19395787962198568,3.0,14.0,-0.2478578642,41.0,0.0043882667,85.0,-0.3769560641,,,,,,,,,,,,,,,,,,,,,,
