k,name,in_iM,gene_weight,regulator,function,category
7,Zinc - Steady,False,-0.00949967499822378,,,
5,Lead,False,0.00796088888309896,,,
6,Iron,False,-0.005971936103887856,,,
3,Cadmium,False,-0.005825819335877895,,,
10,Copper,False,-0.003972222721204162,,,
14,UC-7,False,-0.0032267084345221518,,,
13,UC-6,False,0.0017382819205522535,,,
0,UC-1,False,0.00168450822471641,,,
2,UC-3,False,0.0010627142316661775,,,
1,UC-2,False,0.0009700485336361453,,,
8,Zinc - Fast,False,-0.0007823203961015679,,,
12,Zinc - Intermediate,False,-0.00028367608670616537,,,
9,UC-5,False,-0.00024292342023256357,,,
11,Chromium,False,-0.00020433445475646293,,,
4,UC-4,False,3.8557805855816705e-05,,,
