,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,7.329366666666668,0.04106486738482578,3.0,0.0,7.3754,1.0,7.2965,2.0,7.3162,,,,,,,,,,
1,LB__LBtran,7.832933333333333,0.10001126603204934,3.0,3.0,7.9462,4.0,7.7568,5.0,7.7958,,,,,,,,,,
2,LB__LBstat,13.023866666666665,0.13551462405708567,3.0,6.0,12.9548,7.0,13.18,8.0,12.9368,,,,,,,,,,
3,LB__LBGexp,7.022166666666667,0.13191346911264698,3.0,9.0,6.9842,10.0,6.9134,11.0,7.1689,,,,,,,,,,
4,LB__LBGtran,7.4712499999999995,0.057487781310466106,2.0,12.0,7.5119,13.0,7.4306,,,,,,,,,,,,
5,LB__LBGstat,7.331933333333333,0.2620544663487599,3.0,14.0,7.2077,15.0,7.1551,16.0,7.633,,,,,,,,,,
6,Life Cycle__S0,13.608533333333334,0.21517045181282066,3.0,17.0,13.7637,18.0,13.3629,19.0,13.699,,,,,,,,,,
7,Life Cycle__S1,10.244133333333334,0.19891647325783104,3.0,20.0,10.1065,21.0,10.1537,22.0,10.4722,,,,,,,,,,
8,Life Cycle__S2,8.251933333333334,0.178739624407498,3.0,23.0,8.3348,24.0,8.3742,25.0,8.0468,,,,,,,,,,
9,Life Cycle__S3,8.178899999999999,0.17437253224060195,2.0,26.0,8.0556,27.0,8.3022,,,,,,,,,,,,
10,Life Cycle__S4,8.2252,0.29354170061509094,3.0,28.0,8.5293,29.0,8.2028,30.0,7.9435,,,,,,,,,,
11,Life Cycle__S5,8.3121,0.09136208185018499,3.0,31.0,8.2102,32.0,8.3394,33.0,8.3867,,,,,,,,,,
12,Life Cycle__S6,8.0901625,0.25134589676664426,8.0,34.0,8.2175,35.0,7.726,36.0,8.1399,37.0,8.3102,38.0,7.6693,39.0,8.1188,40.0,8.2667,41.0,8.2729
13,Life Cycle__S7,8.674033333333334,0.1456625666852447,3.0,42.0,8.5872,43.0,8.5927,44.0,8.8422,,,,,,,,,,
14,Life Cycle__S8,8.67745,0.37215029893847934,2.0,45.0,8.4143,46.0,8.9406,,,,,,,,,,,,
15,Life Cycle__G135,7.4968,0.06717514421272185,2.0,47.0,7.5443,48.0,7.4493,,,,,,,,,,,,
16,Life Cycle__G150,7.3673,0.24636523699580692,3.0,49.0,7.4922,50.0,7.0835,51.0,7.5262,,,,,,,,,,
17,Life Cycle__G180,7.0504,0.12756327841506732,3.0,52.0,7.1907,53.0,6.9414,54.0,7.0191,,,,,,,,,,
18,Stress Time Course__C30,8.57925,0.1064195705685761,2.0,55.0,8.504,56.0,8.6545,,,,,,,,,,,,
19,Stress Time Course__C90,7.637499999999999,0.4345878277172523,2.0,57.0,7.9448,58.0,7.3302,,,,,,,,,,,,
20,Biofilm__BI,11.494299999999999,0.22782980489830595,2.0,59.0,11.3332,60.0,11.6554,,,,,,,,,,,,
21,Biofilm__BC,9.9893,0.19548832872237334,4.0,61.0,10.1918,62.0,9.7772,63.0,10.1137,64.0,9.8745,,,,,,,,
22,Biofilm__Sw,11.1345,0.5023286573549233,2.0,65.0,10.7793,66.0,11.4897,,,,,,,,,,,,
23,Life Cycle__BT,7.63415,0.3086521099879284,2.0,67.0,7.8524,68.0,7.4159,,,,,,,,,,,,
24,Life Cycle__B36,8.018550000000001,0.13512810588474958,2.0,69.0,8.1141,70.0,7.923,,,,,,,,,,,,
